Gamecode,CODETEAM,J1,TIME,DELTA_SCORE,OFF,DEF
99,ARI,P012722,14.834,-14,25,39
99,ARI,P012760,4.966,-6,4,10
99,CAN,P001607,18.35,12,39,27
99,CAN,P003425,18.617,13,44,31
99,CAN,P003637,16.95,9,41,32
99,CAN,P004160,22.251,18,50,32
99,CAN,P005005,15.667,6,37,31
99,CAN,P007560,8.484,11,21,10
99,CAN,P007644,28.718,21,65,44
99,CAN,P008121,19.684,15,47,32
99,CAN,P009864,12.633,4,31,27
99,CAN,P010385,15.384,18,37,19
99,CAN,P010452,16.85,8,38,30
99,CAN,P010484,6.417,5,15,10
100,TRN,P001479,22.299,6,52,46
100,TRN,P005738,29.583,1,57,56
100,TRN,P006382,12.251,5,27,22
100,TRN,P007828,6.999,-7,5,12
100,TRN,P009903,28.116,-11,57,68
100,TRN,P012593,21.799,-10,36,46
100,TRN,P012595,31.016,4,71,67
100,TRN,P012597,31.583,-1,74,75
100,TRN,P012687,16.349,3,36,33
100,ULM,P005422,22.216,-3,55,58
100,ULM,P006997,15.45,-6,33,39
100,ULM,P010106,22.7,-15,43,58
100,ULM,P010582,18.817,11,39,28
100,ULM,P010726,14.784,-5,29,34
100,ULM,P011457,10.234,0,14,14
100,ULM,P012603,29.084,6,71,65
100,ULM,P012604,26.401,3,54,51
100,ULM,P012629,20.501,1,40,39
100,ULM,P012703,19.818,18,47,29
101,BES,P003783,25.499,-21,40,61
101,BES,P005348,5.116,-8,11,19
101,BES,P007914,28.067,-2,54,56
101,BES,P008945,19.666,6,40,34
101,BES,P009582,13.15,-11,20,31
101,BES,P011357,3.833,-13,5,18
101,BES,P011379,15.033,-12,23,35
101,BES,P011924,17.866,-23,27,50
101,BES,P011936,22.266,-5,38,43
101,BES,P012622,28.633,-9,53,62
101,BES,P012647,20.866,3,39,36
101,PMT,P001686,10.766,4,28,24
101,PMT,P002020,3.084,-8,2,10
101,PMT,P002644,22.75,11,49,38
101,PMT,P010549,22.35,23,53,30
101,PMT,P011823,17.634,10,42,32
101,PMT,P011942,3.084,-8,2,10
101,PMT,P011943,30.118,24,67,43
101,PMT,P011944,16.183,-9,24,33
101,PMT,P011947,19.267,17,48,31
101,PMT,P011966,26.801,29,73,44
101,PMT,P012600,27.968,2,57,55
102,JOV,P002361,17.669,13,44,31
102,JOV,P002507,22.102,4,41,37
102,JOV,P005094,16.918,-6,31,37
102,JOV,P006771,20.501,3,43,40
102,JOV,P010458,15.067,-2,36,38
102,JOV,P010708,13.05,1,29,28
102,JOV,P011247,27.0,-8,50,58
102,JOV,P011248,28.501,13,63,50
102,JOV,P012349,19.668,2,38,36
102,JOV,P012780,4.683,-6,10,16
102,JOV,PJUG,14.851,-4,30,34
102,LJU,P002561,4.799,-1,9,10
102,LJU,P003452,30.467,-2,62,64
102,LJU,P005969,35.684,-1,72,73
102,LJU,P009392,5.484,-5,10,15
102,LJU,P009395,36.484,0,73,73
102,LJU,P010594,27.667,-3,55,58
102,LJU,P011261,13.133,-4,24,28
102,LJU,P012598,13.899,1,32,31
102,LJU,P012700,32.383,5,68,63
103,HTA,P003533,8.451,-8,12,20
103,HTA,P004267,13.65,-1,28,29
103,HTA,P004846,18.417,2,44,42
103,HTA,P006835,24.3,8,61,53
103,HTA,P007759,29.333,6,62,56
103,HTA,P010465,31.667,18,77,59
103,HTA,P010550,22.083,3,44,41
103,HTA,P011973,17.466,-3,36,39
103,HTA,P011991,34.633,15,81,66
103,WOL,P002387,25.101,-6,56,62
103,WOL,P003212,20.317,-13,39,52
103,WOL,P004645,12.583,-3,19,22
103,WOL,P005516,30.966,7,69,62
103,WOL,P006154,15.95,0,27,27
103,WOL,P006546,25.633,-3,59,62
103,WOL,P012576,30.516,-2,66,68
103,WOL,P012577,25.5,-9,47,56
103,WOL,P012789,9.484,-6,15,21
103,WOL,PLCT,3.95,-5,8,13
104,PRS,P004512,14.901,-5,28,33
104,PRS,P005793,17.618,3,41,38
104,PRS,P009556,17.234,27,50,23
104,PRS,P010801,10.001,4,13,9
104,PRS,P011232,19.367,29,56,27
104,PRS,P011551,3.95,3,5,2
104,PRS,P011887,7.834,-5,12,17
104,PRS,P012608,23.368,7,52,45
104,PRS,P012609,21.134,19,56,37
104,PRS,P012610,23.435,5,52,47
104,PRS,P012613,22.284,31,70,39
104,PRS,P012640,18.884,32,65,33
104,VNC,P003759,15.967,-8,27,35
104,VNC,P004381,16.117,-19,27,46
104,VNC,P008052,14.967,-8,31,39
104,VNC,P009400,13.433,-8,27,35
104,VNC,P011909,30.684,-19,51,70
104,VNC,P011928,32.601,-28,56,84
104,VNC,P012587,18.218,-10,36,46
104,VNC,P012590,29.784,-25,50,75
104,VNC,P012591,28.234,-25,45,70
105,HAM,P001990,13.401,1,37,36
105,HAM,P009663,24.033,9,57,48
105,HAM,P010070,10.567,-9,17,26
105,HAM,P011168,25.182,9,46,37
105,HAM,P011187,15.967,-7,26,33
105,HAM,P012579,20.317,-2,41,43
105,HAM,P012580,23.383,0,47,47
105,HAM,P012581,24.783,7,52,45
105,HAM,P012582,28.7,13,66,53
105,HAM,P012648,10.967,1,26,25
105,HAM,P012694,1.283,-4,0,4
105,HAM,P012695,1.417,-8,0,8
105,LLI,P004773,19.618,-3,39,42
105,LLI,P005247,20.818,5,42,37
105,LLI,P006600,27.868,-6,56,62
105,LLI,P008274,15.184,-2,27,29
105,LLI,P009649,26.701,-4,50,54
105,LLI,P009672,24.851,5,59,54
105,LLI,P009680,31.602,-2,65,67
105,LLI,P012020,12.134,4,25,21
105,LLI,P012585,21.234,-7,42,49
106,BOU,P000498,14.483,6,32,26
106,BOU,P004525,18.5,10,40,30
106,BOU,P010431,19.8,11,41,30
106,BOU,P010450,17.633,4,37,33
106,BOU,P010718,22.366,8,42,34
106,BOU,P011161,23.182,0,46,46
106,BOU,P011836,21.499,2,39,37
106,BOU,P011837,17.516,7,28,21
106,BOU,P012617,22.533,7,39,32
106,BOU,P012618,17.199,5,41,36
106,BOU,P012619,5.284,0,10,10
106,TRN,P001479,14.533,-9,22,31
106,TRN,P005059,19.4,-4,30,34
106,TRN,P005738,25.384,-1,45,46
106,TRN,P006382,10.816,-14,12,26
106,TRN,P007828,2.35,4,9,5
106,TRN,P009903,24.968,-15,31,46
106,TRN,P012593,18.182,-11,33,44
106,TRN,P012594,16.55,-11,25,36
106,TRN,P012595,27.284,-3,49,52
106,TRN,P012596,15.032,3,36,33
106,TRN,P012597,25.501,1,43,42
107,CAN,P001607,25.0,7,60,53
107,CAN,P003425,18.967,-18,31,49
107,CAN,P003637,22.734,-3,50,53
107,CAN,P004160,14.684,5,35,30
107,CAN,P005005,16.901,-7,37,44
107,CAN,P006588,16.5,11,48,37
107,CAN,P007560,8.617,1,22,21
107,CAN,P007644,5.084,-1,12,13
107,CAN,P008121,28.233,3,62,59
107,CAN,P009864,21.932,-4,48,52
107,CAN,P010385,23.069,0,51,51
107,CAN,P010452,23.284,-14,39,53
107,ULM,P005422,32.467,-7,71,78
107,ULM,P006997,15.449,-4,26,30
107,ULM,P007952,10.3,5,27,22
107,ULM,P010106,32.366,0,76,76
107,ULM,P010582,31.2,22,82,60
107,ULM,P010726,7.833,-15,10,25
107,ULM,P011457,12.915,6,33,27
107,ULM,P012603,29.55,8,77,69
107,ULM,P012604,34.699,-1,76,77
107,ULM,P012703,18.216,6,37,31
108,ARI,P003240,28.233,9,49,40
108,ARI,P004292,24.849,10,50,40
108,ARI,P010387,2.45,1,5,4
108,ARI,P012616,14.717,3,19,16
108,ARI,P012702,19.717,12,43,31
108,ARI,P012707,22.801,1,33,32
108,ARI,P012708,24.434,11,48,37
108,ARI,P012716,23.766,10,45,35
108,ARI,P012717,18.75,-9,27,36
108,ARI,P012722,5.784,-2,8,10
108,ARI,P012760,14.499,-1,18,19
108,LKB,P002012,27.582,0,48,48
108,LKB,P004868,15.35,-11,19,30
108,LKB,P005521,34.382,2,58,56
108,LKB,P006230,20.617,2,33,31
108,LKB,P006901,18.516,-11,21,32
108,LKB,P007029,29.7,-4,47,51
108,LKB,P010190,26.749,-9,34,43
108,LKB,P010461,19.382,-11,27,38
108,LKB,P011329,7.717,-3,13,16
109,BUD,P002740,20.533,-12,42,54
109,BUD,P004945,22.934,-18,37,55
109,BUD,P006566,23.35,-13,44,57
109,BUD,P007398,20.566,-13,38,51
109,BUD,P009214,12.483,-13,26,39
109,BUD,P010248,24.15,-27,41,68
109,BUD,P010432,15.85,4,32,28
109,BUD,P011281,9.417,-17,13,30
109,BUD,P011935,22.017,-5,38,43
109,BUD,P012606,28.7,-1,54,55
109,TTK,P000497,11.35,11,30,19
109,TTK,P004801,21.817,5,45,40
109,TTK,P005000,18.384,8,41,33
109,TTK,P005685,4.6,0,7,7
109,TTK,P006693,35.883,23,89,66
109,TTK,P009845,4.117,0,7,7
109,TTK,P011239,35.4,23,89,66
109,TTK,P011834,33.083,23,84,61
109,TTK,P011925,33.85,22,80,58
109,TTK,P011975,1.033,1,5,4
109,TTK,P012771,0.483,-1,3,4
110,CLU,P004862,23.35,5,52,47
110,CLU,P005113,20.983,6,48,42
110,CLU,P005373,18.899,0,32,32
110,CLU,P005714,18.816,-6,33,39
110,CLU,P010569,21.183,10,47,37
110,CLU,P011797,10.183,4,24,20
110,CLU,P011801,25.2,1,51,50
110,CLU,P012620,13.499,1,22,21
110,CLU,P012621,24.983,-1,49,50
110,CLU,P012698,22.899,0,42,42
110,WRO,P003034,19.017,6,38,32
110,WRO,P007472,2.967,-8,0,8
110,WRO,P009896,24.166,-6,44,50
110,WRO,P011278,9.201,-4,13,17
110,WRO,P011900,26.183,2,61,59
110,WRO,P011901,25.217,8,60,52
110,WRO,P012308,9.083,7,20,13
110,WRO,P012601,26.266,-1,56,57
110,WRO,P012699,33.167,-8,56,64
110,WRO,P012736,24.733,-16,32,48
111,LLI,P004773,17.617,-8,30,38
111,LLI,P005247,26.95,-10,52,62
111,LLI,P006600,30.116,4,72,68
111,LLI,P008274,3.8,1,7,6
111,LLI,P009649,23.9,6,57,51
111,LLI,P009672,27.417,5,65,60
111,LLI,P009680,32.266,7,79,72
111,LLI,P012020,9.684,-6,14,20
111,LLI,P012585,28.25,6,69,63
111,PMT,P001686,28.3,-1,72,73
111,PMT,P002020,15.133,-3,30,33
111,PMT,P002644,30.733,7,65,58
111,PMT,P010549,25.967,0,61,61
111,PMT,P011823,9.284,-1,25,26
111,PMT,P011942,18.766,3,45,42
111,PMT,P011944,27.55,-8,54,62
111,PMT,P011966,14.584,-8,26,34
111,PMT,P012600,29.683,6,62,56
112,HAM,P001990,16.583,-16,29,45
112,HAM,P009663,23.752,-12,61,73
112,HAM,P010070,12.618,-21,24,45
112,HAM,P011168,25.252,-14,65,79
112,HAM,P011187,14.417,-16,27,43
112,HAM,P012579,22.652,-7,53,60
112,HAM,P012580,22.818,-7,55,62
112,HAM,P012581,24.65,-27,55,82
112,HAM,P012582,23.75,-11,56,67
112,HAM,P012648,9.884,-17,19,36
112,HAM,P012694,3.634,3,11,8
112,PRS,P004512,15.167,13,51,38
112,PRS,P005793,20.034,4,56,52
112,PRS,P009556,17.567,20,51,31
112,PRS,P011232,19.967,25,64,39
112,PRS,P011551,9.317,2,28,26
112,PRS,P011887,9.85,2,34,32
112,PRS,P012608,22.434,9,69,60
112,PRS,P012609,24.367,25,70,45
112,PRS,P012610,22.434,9,69,60
112,PRS,P012613,15.517,14,41,27
112,PRS,P012640,23.351,22,67,45
113,HTA,P003533,13.899,-11,23,34
113,HTA,P004267,17.782,29,61,32
113,HTA,P004846,30.932,27,86,59
113,HTA,P006835,32.532,8,75,67
113,HTA,P007759,33.332,9,79,70
113,HTA,P010465,29.099,1,64,63
113,HTA,P011973,26.099,30,77,47
113,HTA,P011990,13.683,-4,29,33
113,HTA,P012028,1.316,3,3,0
113,HTA,P012706,1.083,3,3,0
113,HTA,P012793,0.233,0,0,0
113,VNC,P003759,25.866,-10,52,62
113,VNC,P004117,25.367,-17,47,64
113,VNC,P008052,12.784,-5,32,37
113,VNC,P009400,22.8,-16,41,57
113,VNC,P011909,24.25,-14,47,61
113,VNC,P012587,26.75,-10,56,66
113,VNC,P012590,31.567,-17,65,82
113,VNC,P012591,30.616,-6,65,71
114,JOV,P002361,24.285,-2,51,53
114,JOV,P002507,21.984,3,52,49
114,JOV,P006771,24.667,14,59,45
114,JOV,P010161,14.601,2,34,32
114,JOV,P010458,20.467,6,48,42
114,JOV,P010709,2.433,-2,3,5
114,JOV,P011247,28.717,22,78,56
114,JOV,P011248,25.7,11,57,46
114,JOV,P012349,16.75,9,38,29
114,JOV,P012780,20.401,12,50,38
114,WOL,P003212,23.95,-8,53,61
114,WOL,P004229,20.018,6,49,43
114,WOL,P004645,29.717,-23,53,76
114,WOL,P005516,22.933,-12,37,49
114,WOL,P006154,23.584,5,54,49
114,WOL,P006907,15.083,7,34,27
114,WOL,P012576,17.999,-17,28,45
114,WOL,P012577,34.217,-17,68,85
114,WOL,P012789,3.366,-1,5,6
114,WOL,PLCT,9.133,-15,14,29
115,BES,P005348,11.566,6,31,25
115,BES,P007914,17.817,-3,32,35
115,BES,P007917,10.034,11,28,17
115,BES,P008945,20.95,14,53,39
115,BES,P009582,16.315,-10,30,40
115,BES,P011379,10.833,6,23,17
115,BES,P011924,21.367,-7,42,49
115,BES,P011936,32.633,4,71,67
115,BES,P012622,29.318,5,65,60
115,BES,P012647,29.167,-1,65,66
115,LJU,P002561,8.967,-2,17,19
115,LJU,P003452,31.001,-3,67,70
115,LJU,P005969,34.751,-5,71,76
115,LJU,P007066,5.833,-1,11,12
115,LJU,P009392,14.85,4,33,29
115,LJU,P009395,36.285,-1,77,78
115,LJU,P010594,21.567,-9,48,57
115,LJU,P011261,12.75,0,24,24
115,LJU,P012700,34.001,-8,67,75
116,BOU,P000498,16.482,-1,38,39
116,BOU,P004525,13.765,-2,32,34
116,BOU,P010431,25.349,8,60,52
116,BOU,P010450,21.299,2,53,51
116,BOU,P011161,16.082,3,43,40
116,BOU,P011836,26.233,11,66,55
116,BOU,P011837,15.449,-2,37,39
116,BOU,P012617,20.166,16,53,37
116,BOU,P012618,19.966,9,51,42
116,BOU,P012619,4.583,2,10,8
116,BOU,P012628,20.616,-1,47,48
116,CLU,P004862,27.333,-17,64,81
116,CLU,P005113,9.833,-21,16,37
116,CLU,P005373,22.367,8,58,50
116,CLU,P005714,24.45,-1,53,54
116,CLU,P010569,19.533,-7,42,49
116,CLU,P011797,23.067,-6,54,60
116,CLU,P011801,29.817,15,73,58
116,CLU,P012620,4.283,3,8,5
116,CLU,P012621,20.967,-13,39,52
116,CLU,P012698,18.35,-6,38,44
117,BUD,P002740,20.051,14,45,31
117,BUD,P004397,22.718,3,45,42
117,BUD,P004945,17.818,-6,31,37
117,BUD,P006566,15.618,-16,26,42
117,BUD,P007398,14.316,-4,25,29
117,BUD,P010248,28.567,-2,53,55
117,BUD,P010432,11.434,3,27,24
117,BUD,P011281,29.417,1,56,55
117,BUD,P011935,17.35,-5,35,40
117,BUD,P012606,22.716,17,57,40
117,WRO,P003034,6.651,-10,6,16
117,WRO,P007472,2.384,-2,4,6
117,WRO,P009896,31.266,9,69,60
117,WRO,P011278,22.567,4,50,46
117,WRO,P011900,27.068,-4,48,52
117,WRO,P011901,19.8,-12,33,45
117,WRO,P012308,3.867,2,4,2
117,WRO,P012601,28.218,2,58,56
117,WRO,P012699,30.116,3,68,65
117,WRO,P012736,7.867,-8,9,17
117,WRO,P012749,20.201,11,46,35
118,ARI,P003240,21.517,5,50,45
118,ARI,P004292,27.733,15,74,59
118,ARI,P010387,11.966,1,23,22
118,ARI,P012616,1.933,-1,7,8
118,ARI,P012702,14.2,7,36,29
118,ARI,P012708,25.632,2,57,55
118,ARI,P012716,28.401,8,72,64
118,ARI,P012717,23.868,12,57,45
118,ARI,P012722,8.45,-3,13,16
118,ARI,P012760,17.35,6,46,40
118,ARI,P012792,18.95,-2,40,42
118,TTK,P000497,8.183,1,18,17
118,TTK,P004801,22.832,-17,50,67
118,TTK,P005000,30.699,5,71,66
118,TTK,P005685,2.033,-1,5,6
118,TTK,P006693,28.95,-8,60,68
118,TTK,P009845,2.917,-5,3,8
118,TTK,P011239,31.932,-8,61,69
118,TTK,P011834,33.583,-4,74,78
118,TTK,P011925,33.399,-7,72,79
118,TTK,P011975,5.35,-4,11,15
118,TTK,P011978,0.117,-2,0,2
119,LKB,P002012,27.1,-5,63,68
119,LKB,P004664,33.267,11,82,71
119,LKB,P004868,15.734,6,37,31
119,LKB,P005521,6.133,6,16,10
119,LKB,P006230,23.85,15,62,47
119,LKB,P006901,23.8,7,58,51
119,LKB,P007029,32.2,2,75,73
119,LKB,P010190,21.833,-9,47,56
119,LKB,P010461,16.083,-13,30,43
119,ULM,P005422,29.466,8,76,68
119,ULM,P006997,15.417,-12,25,37
119,ULM,P007952,12.1,-3,25,28
119,ULM,P010106,16.884,4,42,38
119,ULM,P010582,24.866,5,56,51
119,ULM,P010726,18.183,-9,37,46
119,ULM,P011457,12.017,-16,17,33
119,ULM,P012603,28.651,1,69,68
119,ULM,P012604,23.666,8,61,53
119,ULM,P012703,18.75,-6,42,48
120,CAN,P001607,14.75,1,33,32
120,CAN,P003425,24.915,-20,43,63
120,CAN,P003637,8.367,-10,9,19
120,CAN,P004160,16.415,-17,25,42
120,CAN,P005005,16.966,-2,31,33
120,CAN,P006588,20.95,-4,44,48
120,CAN,P007560,19.582,-5,44,49
120,CAN,P007644,16.966,-18,22,40
120,CAN,P008121,18.999,-13,43,56
120,CAN,P009864,13.499,-15,23,38
120,CAN,P010385,17.182,0,40,40
120,CAN,P010452,11.399,-7,23,30
120,TRN,P001479,17.1,5,35,30
120,TRN,P005059,8.717,6,22,16
120,TRN,P005738,22.9,17,63,46
120,TRN,P006382,11.899,16,28,12
120,TRN,P007828,15.1,18,34,16
120,TRN,P009903,18.634,13,52,39
120,TRN,P012593,24.683,7,55,48
120,TRN,P012594,15.383,4,42,38
120,TRN,P012595,23.551,18,63,45
120,TRN,P012596,21.366,9,46,37
120,TRN,P012597,17.934,4,47,43
120,TRN,P012687,2.733,-7,3,10
121,LJU,P002561,16.633,-6,36,42
121,LJU,P003452,35.434,-6,90,96
121,LJU,P005969,36.033,-4,91,95
121,LJU,P007066,24.984,6,71,65
121,LJU,P009392,16.783,-16,31,47
121,LJU,P009395,38.233,0,98,98
121,LJU,P011261,31.9,1,83,82
121,PMT,P001686,22.15,-1,59,60
121,PMT,P002020,6.267,6,18,12
121,PMT,P002644,24.183,-4,64,68
121,PMT,P010549,15.918,5,34,29
121,PMT,P011823,27.402,9,69,60
121,PMT,P011942,25.917,13,75,62
121,PMT,P011943,12.184,0,26,26
121,PMT,P011944,22.617,2,62,60
121,PMT,P011947,16.217,-3,40,43
121,PMT,P011966,7.95,-5,20,25
121,PMT,P012600,19.2,3,58,55
122,BES,P005348,19.382,8,35,27
122,BES,P007914,19.634,-5,32,37
122,BES,P008945,22.431,20,42,22
122,BES,P009582,24.914,14,47,33
122,BES,P011357,13.199,-7,19,26
122,BES,P011379,4.033,-3,5,8
122,BES,P011924,23.049,1,41,40
122,BES,P011936,24.883,4,47,43
122,BES,P012233,0.017,-2,0,2
122,BES,P012622,22.482,13,39,26
122,BES,P012647,25.966,22,53,31
122,WOL,P002387,10.866,-19,7,26
122,WOL,P003212,21.517,-9,36,45
122,WOL,P004229,7.55,-2,12,14
122,WOL,P004645,12.751,-5,20,25
122,WOL,P005516,20.617,-6,26,32
122,WOL,P006154,9.867,1,17,16
122,WOL,P006546,26.934,-16,34,50
122,WOL,P006907,8.917,4,16,12
122,WOL,P012576,11.167,-14,7,21
122,WOL,P012577,28.667,-7,42,49
122,WOL,P012789,21.284,3,40,37
122,WOL,PLCT,19.868,5,38,33
123,JOV,P002507,18.866,-2,37,39
123,JOV,P006771,13.183,-3,22,25
123,JOV,P010161,24.231,12,60,48
123,JOV,P010458,12.799,2,31,29
123,JOV,P010708,0.933,3,3,0
123,JOV,P010709,5.766,-4,9,13
123,JOV,P011247,25.883,12,65,53
123,JOV,P011248,31.332,-4,62,66
123,JOV,P012349,24.066,7,53,46
123,JOV,P012780,23.332,6,54,48
123,JOV,PJUG,19.599,11,49,38
123,VNC,P000968,26.783,10,62,52
123,VNC,P003759,27.216,11,62,51
123,VNC,P004117,20.35,-15,31,46
123,VNC,P008052,26.833,-7,58,65
123,VNC,P009400,9.933,-3,17,20
123,VNC,P011909,30.449,-5,64,69
123,VNC,P011928,5.599,-5,11,16
123,VNC,P012587,5.8,-9,11,20
123,VNC,P012590,12.833,-18,19,37
123,VNC,P012591,34.199,1,70,69
124,HAM,P009663,24.931,-17,59,76
124,HAM,P010070,4.667,-15,7,22
124,HAM,P011168,32.017,2,83,81
124,HAM,P011187,14.068,-3,38,41
124,HAM,P012579,17.585,-12,41,53
124,HAM,P012580,26.633,-9,64,73
124,HAM,P012581,28.549,-7,71,78
124,HAM,P012582,21.484,-7,56,63
124,HAM,P012648,11.75,-10,32,42
124,HAM,P012694,12.066,9,38,29
124,HAM,P012695,6.25,-16,16,32
124,HTA,P003533,22.583,13,69,56
124,HTA,P004267,31.717,29,99,70
124,HTA,P004846,29.75,19,89,70
124,HTA,P007759,23.066,8,65,57
124,HTA,P011973,25.95,-1,72,73
124,HTA,P011990,31.783,15,95,80
124,HTA,P012028,5.017,-7,9,16
124,HTA,P012592,2.3,-6,4,10
124,HTA,P012706,2.367,0,6,6
124,HTA,P012793,0.85,0,2,2
124,HTA,P012794,24.617,15,80,65
125,LLI,P004773,23.134,-7,46,53
125,LLI,P005247,24.999,-14,46,60
125,LLI,P006600,26.967,-17,47,64
125,LLI,P008274,7.684,11,20,9
125,LLI,P009649,27.95,-13,51,64
125,LLI,P009672,14.95,-10,31,41
125,LLI,P009680,28.402,-18,52,70
125,LLI,P012020,13.034,0,30,30
125,LLI,P012584,1.267,4,6,2
125,LLI,P012585,31.618,-21,56,77
125,PRS,P003481,11.417,11,27,16
125,PRS,P004512,18.466,5,42,37
125,PRS,P005793,21.733,2,48,46
125,PRS,P009556,5.933,14,23,9
125,PRS,P011232,17.217,17,45,28
125,PRS,P011551,1.583,-6,2,8
125,PRS,P011887,7.649,-10,16,26
125,PRS,P012608,27.249,3,58,55
125,PRS,P012609,24.7,32,68,36
125,PRS,P012610,24.699,2,51,49
125,PRS,P012613,14.999,0,31,31
125,PRS,P012640,24.35,15,59,44
126,BOU,P000498,15.985,9,33,24
126,BOU,P004525,13.966,0,30,30
126,BOU,P010431,22.5,-3,41,44
126,BOU,P010718,32.034,9,66,57
126,BOU,P011161,17.601,5,37,32
126,BOU,P011836,31.035,8,62,54
126,BOU,P011837,21.2,2,40,38
126,BOU,P012617,28.666,-3,57,60
126,BOU,P012618,23.801,6,52,46
126,BOU,P012628,18.217,7,42,35
126,CAN,P001607,18.268,-5,30,35
126,CAN,P003425,26.732,-3,54,57
126,CAN,P003637,29.016,-1,55,56
126,CAN,P004160,15.984,-7,29,36
126,CAN,P005005,9.434,-12,13,25
126,CAN,P006588,30.483,-1,59,60
126,CAN,P007560,1.767,1,4,3
126,CAN,P008121,33.799,3,67,64
126,CAN,P009864,29.15,-2,54,56
126,CAN,P010385,15.85,-6,30,36
126,CAN,P010452,14.517,-7,25,32
127,LKB,P002012,26.832,-1,52,53
127,LKB,P004664,27.615,-1,56,57
127,LKB,P004868,13.166,-5,18,23
127,LKB,P006230,21.766,-7,36,43
127,LKB,P006901,11.249,1,13,12
127,LKB,P007029,32.665,-1,58,59
127,LKB,P009898,20.849,-8,37,45
127,LKB,P010190,27.616,-9,46,55
127,LKB,P010461,18.232,1,34,33
127,TRN,P001479,15.633,5,28,23
127,TRN,P005059,25.549,6,50,44
127,TRN,P005738,24.365,1,48,47
127,TRN,P006382,15.616,3,27,24
127,TRN,P007828,13.233,7,22,15
127,TRN,P009903,22.665,4,49,45
127,TRN,P012593,24.699,5,48,43
127,TRN,P012594,18.198,-6,33,39
127,TRN,P012595,2.183,2,5,3
127,TRN,P012596,17.333,2,27,25
127,TRN,P012597,20.516,1,43,42
128,TTK,P000497,4.05,8,13,5
128,TTK,P004801,18.0,2,42,40
128,TTK,P005000,24.633,11,57,46
128,TTK,P005685,3.883,-6,5,11
128,TTK,P006693,32.566,-2,61,63
128,TTK,P009845,7.25,0,12,12
128,TTK,P010477,17.117,-4,30,34
128,TTK,P011239,30.767,14,75,61
128,TTK,P011834,27.284,1,56,55
128,TTK,P011925,34.45,6,74,68
128,ULM,P005422,26.001,14,60,46
128,ULM,P006997,21.934,0,44,44
128,ULM,P007952,7.467,-9,9,18
128,ULM,P010106,26.968,7,62,55
128,ULM,P010582,28.435,-3,55,58
128,ULM,P010726,8.9,0,15,15
128,ULM,P011457,11.401,-15,14,29
128,ULM,P012066,3.067,-7,5,12
128,ULM,P012603,17.601,-4,35,39
128,ULM,P012604,32.535,3,70,67
128,ULM,P012703,15.701,-16,26,42
129,ARI,P003240,17.566,5,38,33
129,ARI,P004292,25.533,21,63,42
129,ARI,P010387,7.8,-12,13,25
129,ARI,P012615,13.867,8,36,28
129,ARI,P012638,1.55,4,6,2
129,ARI,P012702,14.067,0,24,24
129,ARI,P012708,26.116,22,61,39
129,ARI,P012716,25.982,21,64,43
129,ARI,P012717,27.749,18,63,45
129,ARI,P012722,8.199,-1,16,17
129,ARI,P012760,16.1,16,44,28
129,ARI,P012792,15.466,8,37,29
129,WRO,P003034,18.132,-2,33,35
129,WRO,P009896,30.998,-27,52,79
129,WRO,P011278,15.616,-10,30,40
129,WRO,P011900,27.315,-6,48,54
129,WRO,P011901,22.099,-10,39,49
129,WRO,P012601,23.916,-15,40,55
129,WRO,P012699,31.799,-28,54,82
129,WRO,P012749,30.115,-12,59,71
130,BUD,P002740,14.967,-11,20,31
130,BUD,P004945,17.233,6,43,37
130,BUD,P005637,19.451,-10,26,36
130,BUD,P006566,30.851,4,62,58
130,BUD,P007398,22.5,3,45,42
130,BUD,P008325,20.167,4,44,40
130,BUD,P010248,19.834,-6,33,39
130,BUD,P011281,25.684,2,56,54
130,BUD,P012606,29.318,-2,56,58
130,CLU,P004862,24.415,7,53,46
130,CLU,P005113,24.299,11,57,46
130,CLU,P005373,15.415,-4,22,26
130,CLU,P005714,14.799,-8,29,37
130,CLU,P010569,17.949,-3,26,29
130,CLU,P010997,2.2,1,3,2
130,CLU,P011797,27.498,3,57,54
130,CLU,P011801,28.614,0,55,55
130,CLU,P012620,5.499,-2,11,13
130,CLU,P012621,26.832,8,61,53
130,CLU,P012698,12.465,-3,21,24
131,PMT,P001686,27.799,-17,48,65
131,PMT,P002020,12.967,-1,20,21
131,PMT,P002691,3.984,-3,5,8
131,PMT,P005301,14.583,-5,28,33
131,PMT,P011823,27.032,-20,52,72
131,PMT,P011942,15.949,6,32,26
131,PMT,P011943,26.683,-19,41,60
131,PMT,P011944,19.416,-18,37,55
131,PMT,P011947,17.766,-6,33,39
131,PMT,P011966,18.2,0,36,36
131,PMT,P012600,15.616,-22,28,50
131,PRS,P003481,9.217,3,16,13
131,PRS,P004512,16.266,11,48,37
131,PRS,P005793,12.5,0,31,31
131,PRS,P009556,15.734,10,30,20
131,PRS,P011232,17.918,13,38,25
131,PRS,P011887,7.983,-1,16,17
131,PRS,P012608,23.483,11,61,50
131,PRS,P012609,21.851,16,52,36
131,PRS,P012610,23.433,9,59,50
131,PRS,P012612,10.951,3,23,20
131,PRS,P012613,15.334,15,38,23
131,PRS,P012640,25.335,15,53,38
132,HTA,P003533,10.75,-7,18,25
132,HTA,P004267,8.533,-6,29,35
132,HTA,P004846,29.449,4,82,78
132,HTA,P007759,28.582,-6,72,78
132,HTA,P007867,15.216,-12,23,35
132,HTA,P010550,28.682,0,69,69
