GAMECODE,CODETEAM,joueur_1,joueur_2,joueur_3,TIME,DELTA_SCORE,OFF,DEF
20,PAM,P010042,P010393,P011982,0 days 00:05:22,-10,6,16
20,PAM,P007527,P010444,P011980,0 days 00:05:19,10,19,9
20,PAM,P007527,P009864,P011982,0 days 00:04:59,3,12,9
20,PAM,P010042,P010393,P012738,0 days 00:04:42,6,14,8
20,PAM,P007527,P010393,P011982,0 days 00:04:38,1,11,10
20,PAM,P004863,P005356,P010393,0 days 00:04:29,5,13,8
20,PAM,P006643,P007527,P010042,0 days 00:04:26,4,13,9
20,PAM,P010042,P010393,P010444,0 days 00:04:25,-1,11,12
20,PAM,P007527,P010444,P011982,0 days 00:04:19,3,15,12
20,PAM,P005356,P006643,P010042,0 days 00:04:13,7,14,7
20,PAM,P004548,P010393,P012738,0 days 00:04:13,5,13,8
20,PAM,P004548,P011982,P012738,0 days 00:04:11,7,11,4
20,PAM,P005356,P006643,P012738,0 days 00:03:53,15,17,2
20,PAM,P005356,P010393,P012738,0 days 00:03:53,15,17,2
20,PAM,P004548,P010042,P010393,0 days 00:03:52,-1,8,9
20,PAM,P005356,P009864,P011982,0 days 00:03:51,-3,6,9
20,PAM,P004863,P009864,P010393,0 days 00:03:50,-1,7,8
20,PAM,P005356,P009864,P010042,0 days 00:03:50,-9,4,13
20,PAM,P004863,P010042,P010393,0 days 00:03:47,1,7,6
20,PAM,P007527,P009864,P010042,0 days 00:03:43,0,12,12
20,PAM,P009864,P010042,P011982,0 days 00:03:39,-8,3,11
20,PAM,P004548,P006643,P010042,0 days 00:03:39,-3,8,11
20,PAM,P005356,P010393,P010444,0 days 00:03:33,4,11,7
20,PAM,P005356,P010042,P010444,0 days 00:03:33,4,11,7
20,PAM,P004863,P007527,P012738,0 days 00:03:30,2,10,8
20,PAM,P004863,P011982,P012738,0 days 00:03:30,2,10,8
20,PAM,P005356,P010393,P011982,0 days 00:03:28,-3,6,9
20,PAM,P004863,P007527,P010444,0 days 00:03:27,8,15,7
20,PAM,P004863,P010444,P011982,0 days 00:03:27,8,15,7
20,PAM,P010444,P011980,P011982,0 days 00:03:27,8,15,7
20,PAM,P007527,P010042,P010393,0 days 00:03:26,-7,8,15
20,PAM,P006643,P010042,P012738,0 days 00:03:15,2,8,6
20,PAM,P004863,P005356,P010042,0 days 00:03:13,1,7,6
20,PAM,P004548,P010042,P012738,0 days 00:03:09,0,8,8
20,PAM,P004863,P010042,P010444,0 days 00:03:08,7,7,0
20,PAM,P004863,P011980,P012738,0 days 00:03:03,0,8,8
20,PAM,P004548,P007527,P011980,0 days 00:03:01,1,5,4
20,PAM,P006643,P009864,P010042,0 days 00:03:00,0,9,9
20,PAM,P006643,P007527,P009864,0 days 00:02:51,0,9,9
20,PAM,P004548,P006643,P012738,0 days 00:02:46,1,7,6
20,PAM,P004548,P006643,P010393,0 days 00:02:46,1,7,6
20,PAM,P004863,P009864,P010042,0 days 00:02:45,-2,4,6
20,PAM,P007527,P010042,P011980,0 days 00:02:44,6,8,2
20,PAM,P004548,P007527,P011982,0 days 00:02:44,3,5,2
20,PAM,P004548,P007527,P012738,0 days 00:02:44,3,5,2
20,PAM,P004548,P011980,P011982,0 days 00:02:44,3,5,2
20,PAM,P004548,P011980,P012738,0 days 00:02:44,3,5,2
20,PAM,P006643,P010393,P010444,0 days 00:02:31,1,8,7
20,PAM,P005356,P006643,P010444,0 days 00:02:31,1,8,7
20,PAM,P007527,P010042,P010444,0 days 00:02:27,-1,4,5
20,PAM,P006643,P009864,P010393,0 days 00:02:27,-1,8,9
20,PAM,P006643,P007527,P011980,0 days 00:02:25,3,5,2
20,PAM,P005356,P007527,P009864,0 days 00:02:21,4,6,2
20,PAM,P005356,P007527,P011982,0 days 00:02:21,4,6,2
20,PAM,P004863,P009864,P011982,0 days 00:02:20,-1,3,4
20,PAM,P006643,P007527,P010393,0 days 00:02:18,-1,8,9
20,PAM,P004548,P010444,P011980,0 days 00:02:14,-1,6,7
20,PAM,P004548,P006643,P010444,0 days 00:02:14,-1,6,7
20,PAM,P004548,P006643,P011980,0 days 00:02:14,-1,6,7
20,PAM,P007527,P009864,P011980,0 days 00:02:13,0,4,4
20,PAM,P004863,P005356,P009864,0 days 00:02:11,-2,4,6
20,PAM,P004548,P010393,P011982,0 days 00:02:10,3,6,3
20,PAM,P004548,P010042,P011982,0 days 00:02:10,3,6,3
20,PAM,P004863,P006643,P011980,0 days 00:02:06,4,4,0
20,PAM,P004863,P006643,P010444,0 days 00:02:06,4,4,0
20,PAM,P004863,P006643,P010042,0 days 00:02:06,4,4,0
20,PAM,P004863,P010042,P011980,0 days 00:02:06,4,4,0
20,PAM,P004863,P010393,P011982,0 days 00:02:06,3,5,2
20,PAM,P005356,P007527,P010393,0 days 00:01:58,4,6,2
20,PAM,P004548,P010042,P010444,0 days 00:01:57,1,6,5
20,PAM,P004548,P010042,P011980,0 days 00:01:57,1,6,5
20,PAM,P010393,P011982,P012738,0 days 00:01:54,6,8,2
20,PAM,P006643,P007527,P010444,0 days 00:01:52,2,4,2
20,PAM,P004863,P007527,P009864,0 days 00:01:46,-1,3,4
20,PAM,P007527,P010042,P011982,0 days 00:01:44,-5,3,8
20,PAM,P004863,P010393,P012738,0 days 00:01:43,6,8,2
20,PAM,P009864,P011980,P011982,0 days 00:01:40,-1,3,4
20,PAM,P005356,P010042,P012738,0 days 00:01:33,6,6,0
20,PAM,P004863,P007527,P010393,0 days 00:01:32,3,5,2
20,PAM,P005356,P010042,P011982,0 days 00:01:30,-7,0,7
20,PAM,P010042,P011982,P012738,0 days 00:01:27,4,6,2
20,PAM,P004863,P006643,P010393,0 days 00:01:16,4,6,2
20,PAM,P004863,P005356,P012738,0 days 00:01:16,4,6,2
20,PAM,P004863,P006643,P012738,0 days 00:01:16,4,6,2
20,PAM,P004863,P005356,P006643,0 days 00:01:16,4,6,2
20,PAM,P009864,P010042,P011980,0 days 00:01:09,2,4,2
20,PAM,P004548,P005356,P010393,0 days 00:01:04,5,5,0
20,PAM,P004548,P005356,P006643,0 days 00:01:04,5,5,0
20,PAM,P004548,P005356,P012738,0 days 00:01:04,5,5,0
20,PAM,P004863,P010393,P010444,0 days 00:01:02,3,3,0
20,PAM,P004863,P005356,P010444,0 days 00:01:02,3,3,0
20,PAM,P007527,P010393,P010444,0 days 00:00:52,-5,0,5
20,PAM,P010042,P010444,P011982,0 days 00:00:52,-5,0,5
20,PAM,P010393,P010444,P011982,0 days 00:00:52,-5,0,5
20,PAM,P004548,P009864,P010042,0 days 00:00:43,-1,0,1
20,PAM,P004548,P009864,P010393,0 days 00:00:43,-1,0,1
20,PAM,P004548,P009864,P011982,0 days 00:00:43,-1,0,1
20,PAM,P004863,P009864,P011980,0 days 00:00:41,-2,0,2
20,PAM,P010042,P011980,P011982,0 days 00:00:36,1,3,2
20,PAM,P004863,P010042,P011982,0 days 00:00:34,0,0,0
20,PAM,P006643,P009864,P011980,0 days 00:00:33,1,1,0
20,PAM,P007527,P010393,P012738,0 days 00:00:27,2,2,0
20,PAM,P005356,P007527,P011980,0 days 00:00:23,0,0,0
20,PAM,P005356,P009864,P011980,0 days 00:00:23,0,0,0
20,PAM,P005356,P011980,P011982,0 days 00:00:23,0,0,0
20,PAM,P004548,P006643,P007527,0 days 00:00:17,-2,0,2
20,PAM,P004548,P007527,P010444,0 days 00:00:17,-2,0,2
20,PAM,P005356,P006643,P009864,0 days 00:00:09,0,0,0
20,HAM,P013308,P013312,P013313,0 days 00:16:23,-5,36,41
20,HAM,P003242,P013312,P013313,0 days 00:15:46,8,44,36
20,HAM,P011256,P013308,P013313,0 days 00:14:05,-12,28,40
20,HAM,P011256,P013312,P013313,0 days 00:13:11,-9,28,37
20,HAM,P011256,P013308,P013312,0 days 00:13:02,-8,28,36
20,HAM,P003242,P013309,P013312,0 days 00:12:57,6,29,23
20,HAM,P003242,P013308,P013313,0 days 00:12:56,-5,30,35
20,HAM,P003242,P013308,P013312,0 days 00:12:54,-3,30,33
20,HAM,P006006,P010070,P013309,0 days 00:10:03,-1,21,22
20,HAM,P003242,P011256,P013308,0 days 00:09:36,-8,22,30
20,HAM,P003242,P013309,P013311,0 days 00:09:36,-2,21,23
20,HAM,P003242,P011256,P013313,0 days 00:09:36,-8,22,30
20,HAM,P003242,P011256,P013312,0 days 00:09:18,-6,22,28
20,HAM,P013309,P013311,P013312,0 days 00:09:14,1,21,20
20,HAM,P003242,P013311,P013312,0 days 00:08:47,3,21,18
20,HAM,P006420,P013309,P013311,0 days 00:08:42,-14,13,27
20,HAM,P006006,P013309,P013311,0 days 00:08:33,-7,15,22
20,HAM,P010070,P013309,P013311,0 days 00:08:20,-11,13,24
20,HAM,P006420,P010070,P013311,0 days 00:08:18,-9,13,22
20,HAM,P006420,P010070,P013309,0 days 00:07:53,-9,13,22
20,HAM,P006006,P006420,P013311,0 days 00:07:41,-5,13,18
20,HAM,P006006,P006420,P010070,0 days 00:07:31,-5,13,18
20,HAM,P006006,P010070,P013311,0 days 00:07:19,-2,13,15
20,HAM,P006006,P006420,P013309,0 days 00:07:16,-5,13,18
20,HAM,P013309,P013312,P013313,0 days 00:06:38,13,22,9
20,HAM,P003242,P013309,P013313,0 days 00:06:28,14,22,8
20,HAM,P010070,P011256,P013312,0 days 00:06:28,-2,14,16
20,HAM,P012695,P013309,P013311,0 days 00:06:15,-17,5,22
20,HAM,P010070,P011256,P013308,0 days 00:05:08,-9,6,15
20,HAM,P003242,P012695,P013312,0 days 00:05:05,-8,5,13
20,HAM,P012695,P013309,P013312,0 days 00:05:05,-8,5,13
20,HAM,P003242,P012695,P013309,0 days 00:05:05,-8,5,13
20,HAM,P003242,P012695,P013311,0 days 00:04:49,-8,5,13
20,HAM,P012695,P013311,P013312,0 days 00:04:49,-8,5,13
20,HAM,P010070,P011256,P013313,0 days 00:04:38,-5,6,11
20,HAM,P010070,P013308,P013313,0 days 00:04:30,-4,6,10
20,HAM,P006006,P013309,P013312,0 days 00:04:26,-1,10,11
20,HAM,P010070,P013312,P013313,0 days 00:03:54,-3,6,9
20,HAM,P010070,P013309,P013312,0 days 00:03:46,-2,8,10
20,HAM,P010070,P013308,P013312,0 days 00:03:45,-2,6,8
20,HAM,P013308,P013309,P013312,0 days 00:03:37,3,8,5
20,HAM,P003242,P013308,P013309,0 days 00:03:36,3,8,5
20,HAM,P006006,P010070,P013312,0 days 00:03:36,-1,8,9
20,HAM,P013308,P013309,P013313,0 days 00:03:21,3,8,5
20,HAM,P006006,P010070,P011256,0 days 00:03:14,-4,8,12
20,HAM,P003242,P013311,P013313,0 days 00:03:08,11,14,3
20,HAM,P013309,P013311,P013313,0 days 00:03:08,11,14,3
20,HAM,P013311,P013312,P013313,0 days 00:03:08,11,14,3
20,HAM,P011256,P013309,P013312,0 days 00:02:44,0,8,8
20,HAM,P010070,P011256,P013309,0 days 00:02:44,0,8,8
20,HAM,P006006,P011256,P013309,0 days 00:02:35,1,8,7
20,HAM,P006006,P011256,P013312,0 days 00:02:35,1,8,7
20,HAM,P003242,P006006,P013309,0 days 00:02:13,-5,2,7
20,HAM,P006420,P010070,P013308,0 days 00:01:49,-7,0,7
20,HAM,P003242,P006006,P013311,0 days 00:01:39,-5,2,7
20,HAM,P006420,P012695,P013309,0 days 00:01:26,-9,0,9
20,HAM,P006420,P012695,P013311,0 days 00:01:26,-9,0,9
20,HAM,P010070,P012695,P013309,0 days 00:01:26,-9,0,9
20,HAM,P010070,P012695,P013311,0 days 00:01:26,-9,0,9
20,HAM,P006420,P010070,P012695,0 days 00:01:26,-9,0,9
20,HAM,P003242,P006006,P013312,0 days 00:01:24,0,2,2
20,HAM,P006420,P011256,P013308,0 days 00:01:24,-7,0,7
20,HAM,P006420,P010070,P011256,0 days 00:01:24,-7,0,7
20,HAM,P006006,P013311,P013312,0 days 00:01:17,-2,2,4
20,HAM,P006006,P010070,P013308,0 days 00:01:04,-5,0,5
20,HAM,P006006,P006420,P013308,0 days 00:01:04,-5,0,5
20,HAM,P003242,P006420,P013309,0 days 00:00:49,-5,0,5
20,HAM,P003242,P006006,P006420,0 days 00:00:49,-5,0,5
20,HAM,P003242,P006420,P013311,0 days 00:00:49,-5,0,5
20,HAM,P006420,P010070,P013313,0 days 00:00:45,-2,0,2
20,HAM,P006420,P011256,P013313,0 days 00:00:45,-2,0,2
20,HAM,P006420,P013308,P013313,0 days 00:00:45,-2,0,2
20,HAM,P006006,P006420,P011256,0 days 00:00:39,-5,0,5
20,HAM,P006006,P011256,P013308,0 days 00:00:39,-5,0,5
20,HAM,P003242,P006006,P010070,0 days 00:00:34,0,0,0
20,HAM,P003242,P010070,P013309,0 days 00:00:34,0,0,0
20,HAM,P003242,P010070,P013312,0 days 00:00:34,0,0,0
20,HAM,P003242,P012695,P013308,0 days 00:00:34,-2,0,2
20,HAM,P010070,P013311,P013312,0 days 00:00:27,-2,0,2
20,HAM,P010070,P013308,P013311,0 days 00:00:25,0,0,0
20,HAM,P006420,P013308,P013311,0 days 00:00:25,0,0,0
20,HAM,P006006,P013308,P013311,0 days 00:00:25,0,0,0
20,HAM,P003242,P011256,P012695,0 days 00:00:18,-2,0,2
20,HAM,P003242,P012695,P013313,0 days 00:00:18,-2,0,2
20,HAM,P011256,P012695,P013308,0 days 00:00:18,-2,0,2
20,HAM,P011256,P012695,P013313,0 days 00:00:18,-2,0,2
20,HAM,P012695,P013308,P013313,0 days 00:00:18,-2,0,2
20,HAM,P012695,P013308,P013309,0 days 00:00:16,0,0,0
20,HAM,P012695,P013308,P013312,0 days 00:00:16,0,0,0
20,HAM,P010070,P013309,P013313,0 days 00:00:10,-1,0,1
20,HAM,P011256,P013309,P013313,0 days 00:00:09,-1,0,1
20,HAM,P010070,P013308,P013309,0 days 00:00:01,0,0,0
22,WOL,P005516,P011248,P012577,0 days 00:17:16,1,36,35
22,WOL,P005516,P006546,P012789,0 days 00:16:37,-4,34,38
22,WOL,P006546,P012003,P012789,0 days 00:15:46,-6,32,38
22,WOL,P005516,P012003,P012789,0 days 00:13:57,0,27,27
22,WOL,P005516,P006546,P012003,0 days 00:12:19,2,28,26
22,WOL,P004645,P005516,P006546,0 days 00:12:08,-5,22,27
22,WOL,P004645,P005516,P012789,0 days 00:11:58,-9,20,29
22,WOL,P004645,P006546,P012003,0 days 00:11:55,-3,20,23
22,WOL,P005516,P012577,P012789,0 days 00:11:10,-4,24,28
22,WOL,P005516,P006546,P012577,0 days 00:10:58,4,29,25
22,WOL,P011248,P012577,P012789,0 days 00:10:52,-4,23,27
22,WOL,P006546,P011248,P012577,0 days 00:10:25,3,27,24
22,WOL,P006546,P012577,P012789,0 days 00:10:08,-3,25,28
22,WOL,P004645,P006546,P012789,0 days 00:10:01,-6,16,22
22,WOL,P008186,P011248,P012577,0 days 00:09:58,-6,15,21
22,WOL,P005516,P008186,P011248,0 days 00:09:49,-7,12,19
22,WOL,P011248,P012003,P012577,0 days 00:09:47,-2,21,23
22,WOL,P005516,P006546,P011248,0 days 00:09:40,-3,20,23
22,WOL,P004645,P012003,P012789,0 days 00:09:18,0,17,17
22,WOL,P012003,P012577,P012789,0 days 00:08:41,-3,19,22
22,WOL,P004645,P005516,P012003,0 days 00:08:36,1,16,15
22,WOL,P005516,P012003,P012577,0 days 00:08:34,1,19,18
22,WOL,P005516,P011248,P012789,0 days 00:08:30,-7,15,22
22,WOL,P005516,P008186,P012577,0 days 00:08:27,-3,12,15
22,WOL,P006546,P011248,P012789,0 days 00:07:55,-8,16,24
22,WOL,P008186,P011248,P012003,0 days 00:07:31,-6,12,18
22,WOL,P006546,P008186,P011248,0 days 00:06:52,-8,6,14
22,WOL,P004645,P006546,P011248,0 days 00:06:51,-10,10,20
22,WOL,P006546,P012003,P012577,0 days 00:06:48,-2,19,21
22,WOL,P006546,P011248,P012003,0 days 00:06:29,-4,14,18
22,WOL,P004645,P005516,P011248,0 days 00:05:56,-11,10,21
22,WOL,P011248,P012003,P012789,0 days 00:05:30,-3,10,13
22,WOL,P004645,P008186,P011248,0 days 00:04:58,-7,4,11
22,WOL,P005516,P011248,P012003,0 days 00:04:56,3,10,7
22,WOL,P008186,P012003,P012577,0 days 00:04:39,-4,8,12
22,WOL,P004645,P011248,P012577,0 days 00:04:35,-2,11,13
22,WOL,P004645,P011248,P012003,0 days 00:04:18,-4,5,9
22,WOL,P004645,P006546,P008186,0 days 00:04:14,-6,4,10
22,WOL,P004645,P011248,P012789,0 days 00:04:04,-11,5,16
22,WOL,P005516,P006546,P008186,0 days 00:04:00,-6,2,8
22,WOL,P004645,P008186,P012003,0 days 00:03:36,-3,4,7
22,WOL,P004645,P005516,P012577,0 days 00:03:36,-2,10,12
22,WOL,P008186,P009306,P011248,0 days 00:03:28,-2,8,10
22,WOL,P008186,P009306,P012577,0 days 00:03:28,-2,8,10
22,WOL,P009306,P011248,P012577,0 days 00:03:28,-2,8,10
22,WOL,P005516,P008186,P012003,0 days 00:03:08,-1,5,6
22,WOL,P006546,P008186,P012003,0 days 00:02:52,-2,4,6
22,WOL,P005516,P009306,P012577,0 days 00:02:41,0,5,5
22,WOL,P005516,P009306,P011248,0 days 00:02:41,0,5,5
22,WOL,P005516,P008186,P009306,0 days 00:02:41,0,5,5
22,WOL,P004645,P012577,P012789,0 days 00:02:39,-4,5,9
22,WOL,P006546,P008186,P012577,0 days 00:02:38,-2,2,4
22,WOL,P004645,P005516,P008186,0 days 00:01:22,-4,0,4
22,WOL,P004645,P006546,P012577,0 days 00:01:12,3,6,3
22,WOL,P004645,P012003,P012577,0 days 00:00:59,0,1,1
22,WOL,P008186,P009306,P012003,0 days 00:00:47,-2,3,5
22,WOL,P009306,P011248,P012003,0 days 00:00:47,-2,3,5
22,WOL,P009306,P012003,P012577,0 days 00:00:47,-2,3,5
22,WOL,P004645,P008186,P012577,0 days 00:00:44,-1,0,1
22,ULM,P006245,P006997,P013290,0 days 00:18:18,-6,37,43
22,ULM,P006245,P011391,P013290,0 days 00:18:09,19,51,32
22,ULM,P006997,P011391,P013290,0 days 00:18:04,11,42,31
22,ULM,P011391,P012077,P013290,0 days 00:15:29,4,38,34
22,ULM,P006997,P011437,P013290,0 days 00:13:06,4,24,20
22,ULM,P006245,P006997,P011391,0 days 00:12:57,4,31,27
22,ULM,P010726,P011391,P013290,0 days 00:12:08,8,34,26
22,ULM,P011391,P011437,P013290,0 days 00:10:44,15,27,12
22,ULM,P006245,P010726,P011391,0 days 00:10:39,7,26,19
22,ULM,P011437,P013290,P013291,0 days 00:09:42,1,19,18
22,ULM,P006245,P011437,P013290,0 days 00:09:27,4,20,16
22,ULM,P006997,P010726,P011391,0 days 00:09:10,2,23,21
22,ULM,P006245,P006997,P010726,0 days 00:08:40,5,23,18
22,ULM,P006997,P010726,P013290,0 days 00:08:40,5,23,18
22,ULM,P006245,P010726,P013290,0 days 00:08:40,5,23,18
22,ULM,P006245,P013290,P013291,0 days 00:08:30,1,19,18
22,ULM,P006997,P011391,P012077,0 days 00:08:14,-1,15,16
22,ULM,P006997,P012077,P013290,0 days 00:07:44,2,15,13
22,ULM,P006245,P011437,P013291,0 days 00:07:35,0,16,16
22,ULM,P007952,P011391,P012077,0 days 00:07:30,0,19,19
22,ULM,P006245,P011391,P012077,0 days 00:07:08,2,17,15
22,ULM,P006245,P006997,P011437,0 days 00:07:01,-6,10,16
22,ULM,P007952,P012077,P013290,0 days 00:06:54,4,22,18
22,ULM,P007952,P011391,P013290,0 days 00:06:53,1,19,18
22,ULM,P006997,P011391,P011437,0 days 00:06:47,11,15,4
22,ULM,P011391,P011437,P012077,0 days 00:06:38,1,13,12
22,ULM,P011437,P012077,P013290,0 days 00:06:38,1,13,12
22,ULM,P006997,P013290,P013291,0 days 00:06:19,-7,9,16
22,ULM,P006997,P011437,P013291,0 days 00:06:19,-7,9,16
22,ULM,P010726,P011391,P012077,0 days 00:05:43,2,14,12
22,ULM,P006245,P012077,P013290,0 days 00:05:36,3,17,14
22,ULM,P006245,P006997,P013291,0 days 00:05:21,-10,6,16
22,ULM,P007952,P010726,P012077,0 days 00:05:10,6,15,9
22,ULM,P006997,P011437,P012077,0 days 00:05:07,7,11,4
22,ULM,P007952,P010726,P011391,0 days 00:04:17,2,11,9
22,ULM,P006245,P011391,P011437,0 days 00:04:06,14,14,0
22,ULM,P006245,P007952,P012077,0 days 00:03:37,10,13,3
22,ULM,P010726,P012077,P013290,0 days 00:03:28,3,11,8
22,ULM,P007952,P010726,P013290,0 days 00:03:28,3,11,8
22,ULM,P006245,P011391,P013291,0 days 00:03:24,13,13,0
22,ULM,P007952,P011437,P013290,0 days 00:02:52,-8,2,10
22,ULM,P012602,P013290,P013291,0 days 00:02:49,-1,3,4
22,ULM,P006245,P007952,P013290,0 days 00:02:49,5,9,4
22,ULM,P006245,P007952,P011391,0 days 00:02:43,3,6,3
22,ULM,P006245,P010726,P012077,0 days 00:02:38,6,7,1
22,ULM,P006245,P006997,P012077,0 days 00:02:37,-5,4,9
22,ULM,P011391,P013290,P013291,0 days 00:02:14,10,10,0
22,ULM,P011391,P011437,P013291,0 days 00:02:14,10,10,0
22,ULM,P011437,P012602,P013290,0 days 00:02:07,1,3,2
22,ULM,P011437,P012602,P013291,0 days 00:02:07,1,3,2
22,ULM,P007952,P013290,P013291,0 days 00:02:04,-1,3,4
22,ULM,P007952,P012602,P013290,0 days 00:01:51,-4,0,4
22,ULM,P007952,P012602,P013291,0 days 00:01:51,-4,0,4
22,ULM,P006245,P012077,P012602,0 days 00:01:47,5,8,3
22,ULM,P006245,P012602,P013290,0 days 00:01:46,-1,4,5
22,ULM,P007952,P011391,P011437,0 days 00:01:43,-6,2,8
22,ULM,P006245,P007952,P010726,0 days 00:01:42,3,4,1
22,ULM,P011391,P012077,P012602,0 days 00:01:34,-2,4,6
22,ULM,P007952,P011437,P012077,0 days 00:01:31,-6,2,8
22,ULM,P006245,P007952,P012602,0 days 00:01:25,2,4,2
22,ULM,P006245,P010726,P013291,0 days 00:01:20,3,3,0
22,ULM,P006245,P012077,P013291,0 days 00:01:19,6,6,0
22,ULM,P006245,P011391,P012602,0 days 00:01:18,1,4,3
22,ULM,P010726,P012077,P012602,0 days 00:01:13,1,4,3
22,ULM,P010726,P011391,P013291,0 days 00:01:10,3,3,0
22,ULM,P007952,P011437,P012602,0 days 00:01:09,-2,0,2
22,ULM,P007952,P011437,P013291,0 days 00:01:09,-2,0,2
22,ULM,P010726,P012077,P013291,0 days 00:01:06,3,3,0
22,ULM,P006245,P007952,P013291,0 days 00:01:05,1,3,2
22,ULM,P012077,P012602,P013290,0 days 00:01:04,1,4,3
22,ULM,P011391,P012602,P013290,0 days 00:01:04,1,4,3
22,ULM,P006997,P012602,P013290,0 days 00:00:58,3,3,0
22,ULM,P006997,P012602,P013291,0 days 00:00:58,3,3,0
22,ULM,P006997,P011437,P012602,0 days 00:00:58,3,3,0
22,ULM,P006245,P010726,P012602,0 days 00:00:57,4,4,0
22,ULM,P011391,P012077,P013291,0 days 00:00:56,3,3,0
22,ULM,P006245,P012602,P013291,0 days 00:00:56,-2,0,2
22,ULM,P010726,P011391,P012602,0 days 00:00:44,-3,0,3
22,ULM,P007952,P012077,P012602,0 days 00:00:43,4,4,0
22,ULM,P007952,P010726,P012602,0 days 00:00:43,4,4,0
22,ULM,P006997,P010726,P012077,0 days 00:00:30,-3,0,3
22,ULM,P006997,P010726,P012602,0 days 00:00:30,-3,0,3
22,ULM,P006997,P011391,P012602,0 days 00:00:30,-3,0,3
22,ULM,P006997,P012077,P012602,0 days 00:00:30,-3,0,3
22,ULM,P007952,P012077,P013291,0 days 00:00:23,3,3,0
22,ULM,P010726,P012602,P013291,0 days 00:00:14,0,0,0
22,ULM,P011391,P012602,P013291,0 days 00:00:14,0,0,0
22,ULM,P012077,P013290,P013291,0 days 00:00:13,3,3,0
22,ULM,P006245,P007952,P011437,0 days 00:00:12,0,0,0
22,ULM,P007952,P010726,P013291,0 days 00:00:10,0,0,0
23,BES,P008945,P011379,P011924,0 days 00:13:02,-7,27,34
23,BES,P007914,P008945,P011927,0 days 00:12:29,6,32,26
23,BES,P007914,P011924,P011927,0 days 00:12:22,11,35,24
23,BES,P008945,P009680,P013255,0 days 00:11:56,-2,23,25
23,BES,P011379,P011924,P013255,0 days 00:11:26,-18,18,36
23,BES,P007914,P011379,P011924,0 days 00:10:31,-6,21,27
23,BES,P007914,P011927,P013255,0 days 00:10:24,-14,17,31
23,BES,P008945,P011927,P013255,0 days 00:09:49,-7,21,28
23,BES,P010652,P011924,P011927,0 days 00:09:48,5,28,23
23,BES,P007914,P009680,P013255,0 days 00:09:25,-1,17,18
23,BES,P009680,P011379,P011924,0 days 00:09:21,-12,15,27
23,BES,P007914,P010652,P011927,0 days 00:09:10,8,27,19
23,BES,P007914,P008945,P011924,0 days 00:08:55,1,23,22
23,BES,P007914,P008945,P009680,0 days 00:08:50,-2,17,19
23,BES,P007914,P008945,P011379,0 days 00:08:37,-5,20,25
23,BES,P008945,P011924,P011927,0 days 00:08:31,8,24,16
23,BES,P007914,P008945,P013255,0 days 00:08:27,-3,18,21
23,BES,P011379,P011924,P011927,0 days 00:08:25,-3,17,20
23,BES,P011924,P011927,P013255,0 days 00:08:21,-16,14,30
23,BES,P010652,P011927,P013255,0 days 00:08:13,-11,14,25
23,BES,P008945,P011924,P013255,0 days 00:08:02,-7,17,24
23,BES,P009680,P011379,P013255,0 days 00:07:37,-8,12,20
23,BES,P009680,P011924,P013255,0 days 00:07:37,-8,12,20
23,BES,P003783,P010652,P011927,0 days 00:07:24,9,20,11
23,BES,P003783,P011927,P013255,0 days 00:07:14,-13,10,23
23,BES,P003783,P011924,P011927,0 days 00:07:12,1,17,16
23,BES,P008945,P011379,P013255,0 days 00:07:05,-11,15,26
23,BES,P008945,P011379,P011927,0 days 00:06:51,0,17,17
23,BES,P007914,P010652,P011924,0 days 00:06:50,7,22,15
23,BES,P008945,P009680,P011924,0 days 00:06:34,-8,12,20
23,BES,P008945,P009680,P011379,0 days 00:06:34,-8,12,20
23,BES,P007914,P010652,P013255,0 days 00:06:07,-4,11,15
23,BES,P003783,P007914,P011927,0 days 00:05:57,11,18,7
23,BES,P003783,P007914,P010652,0 days 00:05:57,11,18,7
23,BES,P007914,P011379,P011927,0 days 00:05:57,2,15,13
23,BES,P007914,P011924,P013255,0 days 00:05:45,-13,9,22
23,BES,P008945,P009680,P011927,0 days 00:05:29,-3,9,12
23,BES,P009680,P011927,P013255,0 days 00:05:29,-3,9,12
23,BES,P007914,P009680,P011927,0 days 00:05:29,-3,9,12
23,BES,P010652,P011924,P013255,0 days 00:05:28,-9,10,19
23,BES,P008945,P010652,P013255,0 days 00:04:38,5,13,8
23,BES,P003783,P010652,P011924,0 days 00:04:19,8,13,5
23,BES,P003783,P011379,P013255,0 days 00:04:15,-10,6,16
23,BES,P011379,P011927,P013255,0 days 00:04:12,-11,8,19
23,BES,P008945,P010652,P011927,0 days 00:04:04,7,16,9
23,BES,P007914,P009680,P011379,0 days 00:04:03,-7,6,13
23,BES,P007914,P009680,P011924,0 days 00:04:03,-7,6,13
23,BES,P003783,P011924,P013255,0 days 00:04:03,-10,4,14
23,BES,P003783,P011379,P011927,0 days 00:03:47,-9,6,15
23,BES,P007914,P011379,P013255,0 days 00:03:40,-8,7,15
23,BES,P003783,P007914,P011924,0 days 00:03:37,10,13,3
23,BES,P003783,P010652,P013255,0 days 00:03:27,-4,4,8
23,BES,P003783,P011379,P011924,0 days 00:03:21,-8,4,12
23,BES,P008945,P010652,P011924,0 days 00:02:59,4,11,7
23,BES,P007914,P008945,P010652,0 days 00:02:40,12,13,1
23,BES,P003783,P007914,P013255,0 days 00:02:00,-2,2,4
