GAMECODE,CODETEAM,joueur_1,joueur_2,joueur_3,TIME,DELTA_SCORE,OFF,DEF
115,RED,P000848,P004720,PJDR,0 days 00:06:14,-5,10,15
115,RED,P002553,P008966,P012044,0 days 00:06:02,-2,11,13
115,RED,P006436,P009035,P012044,0 days 00:06:02,0,17,17
115,RED,P006436,P008966,P012044,0 days 00:06:02,-2,11,13
115,RED,P002553,P009035,P012044,0 days 00:05:27,0,15,15
115,RED,P000848,P006436,P008966,0 days 00:04:57,-6,9,15
115,RED,P000848,P002553,PJDR,0 days 00:04:37,3,6,3
115,RED,P000848,P002553,P009035,0 days 00:04:37,3,6,3
115,RED,P009035,PJDR,PLUO,0 days 00:04:28,4,10,6
115,RED,P006436,P007960,P008966,0 days 00:03:42,0,13,13
115,RED,P007960,P008966,PJDR,0 days 00:03:42,0,13,13
115,RED,P008966,PJDR,PLUO,0 days 00:03:37,6,15,9
115,RED,P008966,P012044,PLUO,0 days 00:03:30,3,11,8
115,RED,P002553,P008966,PJDR,0 days 00:02:59,5,11,6
115,RED,P000848,P008966,PJDR,0 days 00:02:31,-1,9,10
115,RED,P000848,P007960,P008966,0 days 00:02:31,-1,9,10
115,RED,P000848,P002553,P008966,0 days 00:02:26,-5,0,5
115,RED,P000848,P002553,P012044,0 days 00:02:26,-5,0,5
115,RED,P000848,P006436,P012044,0 days 00:02:26,-5,0,5
115,RED,P000848,P008966,P012044,0 days 00:02:26,-5,0,5
115,RED,P006436,P007960,PLUO,0 days 00:01:42,3,6,3
115,RED,P007960,P009035,PLUO,0 days 00:01:28,0,3,3
115,RED,P007960,PJDR,PLUO,0 days 00:00:59,2,5,3
115,RED,P004720,P006436,P007960,0 days 00:00:53,0,0,0
115,RED,P007960,P009035,P012044,0 days 00:00:47,-1,2,3
115,RED,P007960,P012044,PLUO,0 days 00:00:47,-1,2,3
115,RED,P007960,P008966,PLUO,0 days 00:00:44,1,4,3
115,RED,P006436,P007960,P012044,0 days 00:00:32,2,2,0
115,RED,P000848,P009035,PLUO,0 days 00:00:30,-2,1,3
115,RED,P000848,P007960,PLUO,0 days 00:00:30,-2,1,3
115,RED,P004720,P009035,PLUO,0 days 00:00:29,-2,0,2
115,RED,P004720,P006436,PLUO,0 days 00:00:29,-2,0,2
115,RED,P004720,P006436,P009035,0 days 00:00:29,-2,0,2
115,RED,P004720,P008966,PJDR,0 days 00:00:27,0,0,0
115,RED,P004720,P007960,P008966,0 days 00:00:27,0,0,0
115,RED,P004720,P006436,PJDR,0 days 00:00:27,0,0,0
115,RED,P004720,P006436,P008966,0 days 00:00:27,0,0,0
115,RED,P004720,P007960,PLUO,0 days 00:00:26,0,0,0
115,RED,P000848,PJDR,PLUO,0 days 00:00:15,1,1,0
115,RED,P000848,P007960,P012044,0 days 00:00:15,-3,0,3
115,RED,P000848,P009035,P012044,0 days 00:00:15,-3,0,3
115,RED,P000848,P012044,PLUO,0 days 00:00:15,-3,0,3
115,RED,P002553,P012044,PJDR,0 days 00:00:06,0,0,0
115,RED,P006436,P012044,PJDR,0 days 00:00:06,0,0,0
115,RED,P008966,P012044,PJDR,0 days 00:00:06,0,0,0
115,RED,P004720,P006436,P012044,0 days 00:00:03,-2,0,2
115,RED,P004720,P009035,P012044,0 days 00:00:03,-2,0,2
115,RED,P004720,P012044,PLUO,0 days 00:00:03,-2,0,2
116,VIR,P001133,P001844,P003048,0 days 00:18:28,14,56,42
116,VIR,P001133,P001844,PBCN,0 days 00:15:08,11,46,35
116,VIR,P001844,P003048,PBCN,0 days 00:14:24,9,44,35
116,VIR,P001133,P003048,PBCN,0 days 00:13:10,10,43,33
116,VIR,P001133,P001844,P009549,0 days 00:12:39,9,37,28
116,VIR,P001844,P003048,P009549,0 days 00:11:18,7,36,29
116,VIR,P001133,P003048,P009549,0 days 00:10:43,7,34,27
116,VIR,P001133,P001844,P004007,0 days 00:10:20,6,23,17
116,VIR,P001133,P010781,PBCN,0 days 00:10:06,-3,20,23
116,VIR,P001133,P008847,P010781,0 days 00:09:49,3,21,18
116,VIR,P001133,P010781,P011192,0 days 00:09:24,2,18,16
116,VIR,P001133,P011192,PBCN,0 days 00:09:17,4,25,21
116,VIR,P008847,P010781,PBCN,0 days 00:09:13,-3,22,25
116,VIR,P001844,P003048,P004007,0 days 00:08:26,-3,18,21
116,VIR,P001133,P003048,P011192,0 days 00:07:55,5,23,18
116,VIR,P001844,P009549,PBCN,0 days 00:07:50,9,23,14
116,VIR,P001844,P010781,PBCN,0 days 00:07:42,-5,18,23
116,VIR,P001133,P003048,P004007,0 days 00:07:36,3,19,16
116,VIR,P001133,P009549,PBCN,0 days 00:07:29,9,23,14
116,VIR,P001844,P004007,P009549,0 days 00:07:20,2,19,17
116,VIR,P001133,P004007,P009549,0 days 00:07:06,2,17,15
116,VIR,P001844,P008847,P010781,0 days 00:07:04,-4,17,21
116,VIR,P001844,P003048,P011192,0 days 00:06:55,1,17,16
116,VIR,P001133,P004007,P010781,0 days 00:06:26,3,14,11
116,VIR,P003048,P010781,PBCN,0 days 00:06:13,-4,12,16
116,VIR,P008847,P010781,P011192,0 days 00:06:01,5,12,7
116,VIR,P001844,P008847,PBCN,0 days 00:05:55,-6,13,19
116,VIR,P001844,P003048,P010781,0 days 00:05:55,-7,9,16
116,VIR,P003048,P009549,PBCN,0 days 00:05:54,7,20,13
116,VIR,P001133,P008847,P011192,0 days 00:05:45,5,12,7
116,VIR,P004007,P008847,P010781,0 days 00:05:44,2,11,9
116,VIR,P001133,P004007,P011192,0 days 00:05:44,4,10,6
116,VIR,P001133,P004007,P008847,0 days 00:05:44,2,11,9
116,VIR,P010781,P011192,PBCN,0 days 00:05:43,2,12,10
116,VIR,P001133,P001844,P011192,0 days 00:05:37,6,17,11
116,VIR,P003048,P011192,PBCN,0 days 00:05:29,2,18,16
116,VIR,P003048,P004007,P009549,0 days 00:05:24,0,16,16
116,VIR,P004007,P010781,P011192,0 days 00:05:21,-1,10,11
116,VIR,P001133,P001844,P010781,0 days 00:05:16,0,12,12
116,VIR,P001133,P008847,PBCN,0 days 00:05:01,0,12,12
116,VIR,P001133,P003048,P010781,0 days 00:04:26,0,11,11
116,VIR,P001844,P011192,PBCN,0 days 00:03:53,4,15,11
116,VIR,P003048,P004007,P011192,0 days 00:03:44,-2,5,7
116,VIR,P003048,P010781,P011192,0 days 00:03:36,-6,6,12
116,VIR,P004007,P008847,P011192,0 days 00:03:18,1,5,4
116,VIR,P001133,P001844,P008847,0 days 00:03:08,-1,7,8
116,VIR,P001844,P003048,P008847,0 days 00:03:04,-3,6,9
116,VIR,P001844,P004007,P011192,0 days 00:03:02,-3,2,5
116,VIR,P001133,P004007,PBCN,0 days 00:02:52,1,5,4
116,VIR,P010781,P012714,PBCN,0 days 00:02:51,0,8,8
116,VIR,P003048,P008847,PBCN,0 days 00:02:50,-3,4,7
116,VIR,P001844,P004007,P010781,0 days 00:02:48,-3,4,7
116,VIR,P008847,P011192,PBCN,0 days 00:02:43,4,7,3
116,VIR,P003048,P008847,P010781,0 days 00:02:29,-3,4,7
116,VIR,P003048,P004007,P010781,0 days 00:02:00,-4,3,7
116,VIR,P004007,P009549,PBCN,0 days 00:01:56,2,3,1
116,VIR,P001844,P004007,PBCN,0 days 00:01:56,2,3,1
116,VIR,P001844,P004007,P008847,0 days 00:01:44,2,6,4
116,VIR,P001844,P010781,P012714,0 days 00:01:27,0,6,6
116,VIR,P001844,P008847,P012714,0 days 00:01:27,0,6,6
116,VIR,P008847,P010781,P012714,0 days 00:01:27,0,6,6
116,VIR,P008847,P012714,PBCN,0 days 00:01:27,0,6,6
116,VIR,P001844,P012714,PBCN,0 days 00:01:27,0,6,6
116,VIR,P010781,P011192,P012714,0 days 00:01:24,0,2,2
116,VIR,P011192,P012714,PBCN,0 days 00:01:24,0,2,2
116,VIR,P001133,P010781,P012714,0 days 00:01:21,-2,0,2
116,VIR,P001133,P011192,P012714,0 days 00:01:21,-2,0,2
116,VIR,P001133,P012714,PBCN,0 days 00:01:21,-2,0,2
116,VIR,P001844,P010781,P011192,0 days 00:01:18,-5,0,5
116,VIR,P004007,P010781,PBCN,0 days 00:00:59,1,4,3
116,VIR,P004007,P008847,PBCN,0 days 00:00:56,-1,2,3
116,VIR,P008847,P009549,PBCN,0 days 00:00:37,0,0,0
116,VIR,P001844,P008847,P009549,0 days 00:00:35,0,2,2
116,VIR,P003048,P008847,P009549,0 days 00:00:35,0,2,2
116,VIR,P008847,P009549,P010781,0 days 00:00:16,0,0,0
116,VIR,P008847,P009549,P011192,0 days 00:00:16,0,0,0
116,VIR,P009549,P010781,P011192,0 days 00:00:16,0,0,0
116,VIR,P009549,P010781,PBCN,0 days 00:00:16,0,0,0
116,VIR,P009549,P011192,PBCN,0 days 00:00:16,0,0,0
116,VIR,P003048,P004007,P008847,0 days 00:00:14,0,2,2
116,VIR,P004007,P008847,P009549,0 days 00:00:14,0,2,2
116,VIR,P004007,P010781,P012714,0 days 00:00:03,2,2,0
116,VIR,P004007,P011192,P012714,0 days 00:00:03,2,2,0
116,VIR,P004007,P011192,PBCN,0 days 00:00:03,2,2,0
116,VIR,P004007,P012714,PBCN,0 days 00:00:03,2,2,0
116,TEL,P009622,P009783,P009863,0 days 00:22:09,-12,46,58
116,TEL,P009783,P009863,P011199,0 days 00:18:18,-6,38,44
116,TEL,P009622,P009863,P011199,0 days 00:18:06,-9,38,47
116,TEL,P009622,P009783,P011199,0 days 00:17:14,-8,36,44
116,TEL,P009622,P011214,P011219,0 days 00:12:01,2,33,31
116,TEL,P011193,P011214,P011219,0 days 00:11:35,1,29,28
116,TEL,P009622,P011193,P011199,0 days 00:10:22,4,22,18
116,TEL,P009863,P011214,P011219,0 days 00:10:17,-5,23,28
116,TEL,P009783,P009863,P011214,0 days 00:10:06,-12,15,27
116,TEL,P009783,P009863,P011193,0 days 00:09:21,0,13,13
116,TEL,P009622,P011193,P011214,0 days 00:08:55,11,29,18
116,TEL,P009622,P009863,P011214,0 days 00:08:34,-4,22,26
116,TEL,P009783,P011214,P011219,0 days 00:08:25,-7,14,21
116,TEL,P009783,P009863,P011219,0 days 00:08:13,-5,14,19
116,TEL,P009622,P011193,P012744,0 days 00:08:03,2,21,19
116,TEL,P009622,P009863,P011193,0 days 00:07:49,8,20,12
116,TEL,P009622,P009783,P011214,0 days 00:07:47,-9,15,24
116,TEL,P011193,P011214,P012744,0 days 00:07:32,4,20,16
116,TEL,P005145,P009622,P011199,0 days 00:07:18,-8,15,23
116,TEL,P009622,P011193,P011219,0 days 00:07:11,6,23,17
116,TEL,P009622,P009783,P011193,0 days 00:07:02,3,13,10
116,TEL,P009863,P011193,P011199,0 days 00:06:32,4,13,9
116,TEL,P009783,P011193,P011199,0 days 00:06:24,3,11,8
116,TEL,P009622,P009863,P011219,0 days 00:06:19,2,19,17
116,TEL,P011193,P011219,P012744,0 days 00:06:10,0,16,16
116,TEL,P011214,P011219,P012744,0 days 00:06:10,0,16,16
116,TEL,P009622,P011214,P012744,0 days 00:06:05,6,16,10
116,TEL,P009622,P009783,P011219,0 days 00:05:54,-2,14,16
116,TEL,P009622,P011199,P012744,0 days 00:05:51,-4,16,20
116,TEL,P009863,P011193,P011214,0 days 00:05:49,0,15,15
116,TEL,P009863,P011193,P011219,0 days 00:05:27,-1,13,14
116,TEL,P005145,P009622,P009863,0 days 00:05:04,-4,10,14
116,TEL,P005145,P009863,P011199,0 days 00:04:50,-4,10,14
116,TEL,P009622,P011219,P012744,0 days 00:04:43,2,12,10
116,TEL,P005145,P009783,P011199,0 days 00:04:06,-2,10,12
116,TEL,P005145,P009783,P009863,0 days 00:04:06,-2,10,12
116,TEL,P005145,P009622,P009783,0 days 00:04:06,-2,10,12
116,TEL,P009863,P011199,P012744,0 days 00:03:51,-2,11,13
116,TEL,P009622,P011199,P011214,0 days 00:03:46,0,9,9
116,TEL,P009783,P009863,P012744,0 days 00:03:37,-2,9,11
116,TEL,P004233,P009863,P011199,0 days 00:03:35,-2,7,9
116,TEL,P009783,P011193,P011219,0 days 00:03:35,-3,4,7
116,TEL,P009783,P011193,P011214,0 days 00:03:35,-3,4,7
116,TEL,P009783,P011199,P012744,0 days 00:03:35,-2,9,11
116,TEL,P011193,P011199,P012744,0 days 00:03:20,0,9,9
116,TEL,P004233,P009622,P011199,0 days 00:02:45,-4,3,7
116,TEL,P005145,P009622,P011193,0 days 00:02:42,-4,5,9
116,TEL,P009863,P011199,P011214,0 days 00:02:40,-4,7,11
116,TEL,P004233,P009783,P009863,0 days 00:02:40,0,5,5
116,TEL,P004233,P009783,P011199,0 days 00:02:35,0,5,5
116,TEL,P009622,P009863,P012744,0 days 00:02:33,-4,7,11
116,TEL,P009622,P009783,P012744,0 days 00:02:33,-4,7,11
116,TEL,P005145,P011193,P011199,0 days 00:02:28,-4,5,9
116,TEL,P004233,P009622,P009863,0 days 00:02:20,-4,3,7
116,TEL,P009783,P011199,P011214,0 days 00:02:16,-5,3,8
116,TEL,P005145,P011199,P012744,0 days 00:01:58,-4,5,9
116,TEL,P005145,P011193,P012744,0 days 00:01:58,-4,5,9
116,TEL,P005145,P009622,P012744,0 days 00:01:58,-4,5,9
116,TEL,P009863,P011214,P012744,0 days 00:01:43,-2,6,8
116,TEL,P011199,P011214,P012744,0 days 00:01:38,4,6,2
116,TEL,P004233,P009622,P009783,0 days 00:01:36,-2,3,5
116,TEL,P011193,P011199,P011214,0 days 00:01:30,5,6,1
116,TEL,P009863,P011193,P012744,0 days 00:01:27,-2,4,6
116,TEL,P009863,P011219,P012744,0 days 00:01:27,-2,4,6
116,TEL,P004233,P009863,P012744,0 days 00:01:22,2,4,2
116,TEL,P004233,P011199,P012744,0 days 00:01:20,2,4,2
116,TEL,P004233,P009622,P011193,0 days 00:01:17,0,2,2
116,TEL,P004233,P005145,P011199,0 days 00:01:14,-2,0,2
116,TEL,P004233,P005145,P009622,0 days 00:01:14,-2,0,2
116,TEL,P004233,P009783,P012744,0 days 00:01:06,2,2,0
116,TEL,P004233,P009622,P011214,0 days 00:00:50,0,2,2
116,TEL,P004233,P011214,P011219,0 days 00:00:47,0,2,2
116,TEL,P004233,P011193,P011219,0 days 00:00:47,0,2,2
116,TEL,P004233,P011193,P011214,0 days 00:00:47,0,2,2
116,TEL,P004233,P009622,P011219,0 days 00:00:47,0,2,2
116,TEL,P004233,P005145,P009863,0 days 00:00:44,-2,0,2
116,TEL,P004233,P005145,P011193,0 days 00:00:30,0,0,0
116,TEL,P004233,P011193,P011199,0 days 00:00:30,0,0,0
116,TEL,P009622,P011199,P011219,0 days 00:00:26,2,2,0
116,TEL,P009783,P011199,P011219,0 days 00:00:26,2,2,0
116,TEL,P009863,P011199,P011219,0 days 00:00:26,2,2,0
116,TEL,P004233,P009863,P011214,0 days 00:00:19,0,2,2
116,TEL,P004233,P011199,P011214,0 days 00:00:16,0,2,2
116,TEL,P004233,P011214,P012744,0 days 00:00:16,0,2,2
116,TEL,P005145,P009622,P011214,0 days 00:00:14,0,0,0
116,TEL,P005145,P009863,P011193,0 days 00:00:14,0,0,0
116,TEL,P005145,P009863,P011214,0 days 00:00:14,0,0,0
116,TEL,P005145,P011193,P011214,0 days 00:00:14,0,0,0
116,TEL,P004233,P009783,P011214,0 days 00:00:03,0,0,0
116,TEL,P004233,P009622,P012744,0 days 00:00:02,0,0,0
117,ZAL,P002329,P007109,P007513,0 days 00:22:52,0,43,43
117,ZAL,P002329,P007513,P011218,0 days 00:20:49,-1,41,42
117,ZAL,P002329,P007109,P011218,0 days 00:17:39,1,38,37
117,ZAL,P007109,P007513,P011218,0 days 00:17:31,4,38,34
117,ZAL,P002329,P010390,P011218,0 days 00:13:39,-7,18,25
117,ZAL,P007513,P010390,P011218,0 days 00:12:55,-5,16,21
117,ZAL,P002329,P007513,P010390,0 days 00:12:55,-5,16,21
117,ZAL,P002329,P007109,P010390,0 days 00:10:58,-8,13,21
117,ZAL,P002329,P003211,P005504,0 days 00:10:57,3,18,15
117,ZAL,P005504,P007109,P007513,0 days 00:10:50,10,22,12
117,ZAL,P002329,P003211,P007109,0 days 00:10:29,2,27,25
117,ZAL,P002329,P005504,P007109,0 days 00:10:05,9,19,10
117,ZAL,P002329,P005504,P007513,0 days 00:10:01,5,17,12
117,ZAL,P007109,P010390,P011218,0 days 00:09:32,-5,10,15
117,ZAL,P007109,P007513,P010390,0 days 00:09:32,-5,10,15
117,ZAL,P002329,P003211,P007513,0 days 00:09:12,1,19,18
117,ZAL,P002329,P003211,P012787,0 days 00:09:03,-9,18,27
117,ZAL,P003211,P007109,P007513,0 days 00:08:06,3,21,18
117,ZAL,P003211,P005504,P012787,0 days 00:08:03,2,19,17
117,ZAL,P005504,P006860,P012787,0 days 00:07:42,-2,15,17
117,ZAL,P005504,P007513,P011218,0 days 00:06:42,2,12,10
117,ZAL,P003211,P005504,P007109,0 days 00:06:41,6,12,6
117,ZAL,P003211,P005504,P007513,0 days 00:06:37,2,10,8
117,ZAL,P003211,P006860,P012787,0 days 00:06:36,0,15,15
117,ZAL,P003211,P005504,P006860,0 days 00:06:35,0,15,15
117,ZAL,P002329,P007109,P012787,0 days 00:05:51,-7,13,20
117,ZAL,P002329,P005504,P012787,0 days 00:05:03,1,10,9
117,ZAL,P005504,P007109,P011218,0 days 00:04:54,6,12,6
117,ZAL,P002329,P005504,P011218,0 days 00:04:48,1,9,8
117,ZAL,P003211,P007109,P012787,0 days 00:04:44,-6,10,16
117,ZAL,P002329,P003211,P011218,0 days 00:04:43,0,16,16
117,ZAL,P002329,P003211,P006860,0 days 00:04:19,-1,8,9
117,ZAL,P002329,P006860,P012787,0 days 00:04:18,-1,8,9
117,ZAL,P002329,P005504,P006860,0 days 00:04:18,-1,8,9
117,ZAL,P007109,P007513,P012787,0 days 00:04:15,-3,10,13
117,ZAL,P005504,P011218,P012787,0 days 00:04:11,2,10,8
117,ZAL,P003211,P011218,P012787,0 days 00:03:57,-1,12,13
117,ZAL,P007513,P011218,P012787,0 days 00:03:45,0,8,8
117,ZAL,P007109,P011218,P012787,0 days 00:03:32,2,11,9
117,ZAL,P002329,P011218,P012787,0 days 00:03:29,-3,10,13
117,ZAL,P006860,P007513,P011218,0 days 00:03:25,-2,6,8
117,ZAL,P006860,P011218,P012787,0 days 00:03:25,-1,7,8
117,ZAL,P005504,P006860,P011218,0 days 00:03:24,-1,7,8
117,ZAL,P002329,P003211,P010390,0 days 00:03:17,-5,5,10
117,ZAL,P003211,P007513,P011218,0 days 00:03:05,2,11,9
117,ZAL,P003211,P005504,P011218,0 days 00:02:58,-1,7,8
117,ZAL,P002329,P007513,P012787,0 days 00:02:45,-6,5,11
117,ZAL,P005504,P007513,P012787,0 days 00:02:37,1,5,4
117,ZAL,P003211,P006860,P011218,0 days 00:02:19,1,7,6
117,ZAL,P002329,P006860,P007513,0 days 00:02:17,0,6,6
117,ZAL,P002329,P006860,P011218,0 days 00:02:17,0,6,6
117,ZAL,P002329,P006860,P010390,0 days 00:02:16,0,6,6
117,ZAL,P006860,P010390,P011218,0 days 00:02:16,0,6,6
117,ZAL,P006860,P007513,P010390,0 days 00:02:16,0,6,6
117,ZAL,P005504,P007109,P012787,0 days 00:02:15,5,7,2
117,ZAL,P002329,P010390,P012787,0 days 00:02:10,-5,5,10
117,ZAL,P003211,P010390,P012787,0 days 00:02:10,-5,5,10
117,ZAL,P003211,P007109,P011218,0 days 00:02:10,4,14,10
117,ZAL,P003211,P010390,P011218,0 days 00:01:51,-2,2,4
117,ZAL,P003211,P007513,P012787,0 days 00:01:39,-5,2,7
117,ZAL,P007109,P010390,P012787,0 days 00:01:26,-3,3,6
117,ZAL,P003211,P007109,P010390,0 days 00:01:26,-3,3,6
117,ZAL,P006860,P007513,P012787,0 days 00:01:08,-2,0,2
117,ZAL,P005504,P006860,P007513,0 days 00:01:07,-2,0,2
117,ZAL,P003211,P007513,P010390,0 days 00:01:07,0,0,0
117,ZAL,P010390,P011218,P012787,0 days 00:00:44,-2,2,4
117,ZAL,P003211,P006860,P007513,0 days 00:00:02,0,0,0
117,MCO,P005985,P011212,P011226,0 days 00:16:52,-2,39,41
117,MCO,P005985,P010588,P011212,0 days 00:16:36,-13,31,44
117,MCO,P005985,P010588,P011231,0 days 00:15:43,3,32,29
117,MCO,P004790,P011212,P011226,0 days 00:14:39,6,33,27
117,MCO,P010588,P011212,P011226,0 days 00:12:57,-8,30,38
117,MCO,P005985,P010588,P011226,0 days 00:12:15,-8,28,36
117,MCO,P005985,P010588,PLCZ,0 days 00:12:02,0,18,18
117,MCO,P005985,P011231,PLCZ,0 days 00:12:02,0,18,18
117,MCO,P010588,P011231,PLCZ,0 days 00:12:02,0,18,18
117,MCO,P005985,P008099,P011231,0 days 00:11:13,4,22,18
117,MCO,P005985,P011212,P011231,0 days 00:10:28,-4,23,27
117,MCO,P004790,P005985,P011212,0 days 00:09:21,3,20,17
117,MCO,P004790,P005985,P011226,0 days 00:09:10,1,18,17
117,MCO,P002581,P011212,P011226,0 days 00:08:58,-2,20,22
117,MCO,P005985,P008099,P010588,0 days 00:07:58,5,15,10
117,MCO,P008099,P011231,PLCZ,0 days 00:07:58,5,15,10
117,MCO,P008099,P010588,PLCZ,0 days 00:07:58,5,15,10
117,MCO,P008099,P010588,P011231,0 days 00:07:58,5,15,10
117,MCO,P005985,P008099,PLCZ,0 days 00:07:58,5,15,10
117,MCO,P010588,P011212,P011231,0 days 00:07:45,-2,17,19
117,MCO,P011212,P011226,P012709,0 days 00:07:20,5,17,12
117,MCO,P005985,P011212,PLCZ,0 days 00:07:07,0,10,10
117,MCO,P005985,P011226,P011231,0 days 00:07:05,6,23,17
117,MCO,P002581,P011212,P012709,0 days 00:06:13,5,17,12
117,MCO,P002581,P011226,P012709,0 days 00:06:13,5,17,12
117,MCO,P004790,P005985,P010588,0 days 00:06:07,-4,11,15
117,MCO,P004790,P010588,P011226,0 days 00:06:07,-4,11,15
117,MCO,P004790,P010588,P011212,0 days 00:06:06,-4,11,15
117,MCO,P011212,P011226,P011231,0 days 00:06:05,4,18,14
117,MCO,P002581,P004790,P012709,0 days 00:05:30,5,15,10
117,MCO,P004790,P011226,P012709,0 days 00:05:30,5,15,10
117,MCO,P004790,P011212,P012709,0 days 00:05:30,5,15,10
117,MCO,P002581,P004790,P011226,0 days 00:05:30,5,15,10
117,MCO,P002581,P004790,P011212,0 days 00:05:30,5,15,10
117,MCO,P005985,P011196,P011231,0 days 00:04:50,0,11,11
117,MCO,P011196,P011226,P011231,0 days 00:04:49,3,9,6
117,MCO,P010588,P011212,PLCZ,0 days 00:04:04,-5,3,8
117,MCO,P011212,P011231,PLCZ,0 days 00:04:04,-5,3,8
117,MCO,P011196,P011212,P011231,0 days 00:03:50,-2,6,8
117,MCO,P002581,P010588,P011212,0 days 00:03:46,-7,5,12
117,MCO,P005985,P011196,P011226,0 days 00:03:43,3,9,6
117,MCO,P002581,P010588,P011226,0 days 00:03:28,-7,5,12
117,MCO,P005985,P008099,P011196,0 days 00:03:27,1,9,8
117,MCO,P010588,P011226,P011231,0 days 00:03:23,3,14,11
117,MCO,P008099,P011196,P011231,0 days 00:03:15,-1,7,8
117,MCO,P005985,P011226,PLCZ,0 days 00:03:03,5,7,2
117,MCO,P004790,P011212,PLCZ,0 days 00:03:03,5,7,2
117,MCO,P002581,P005985,P011212,0 days 00:03:03,-7,3,10
117,MCO,P004790,P005985,PLCZ,0 days 00:03:03,5,7,2
117,MCO,P002581,P005985,P010588,0 days 00:03:03,-7,3,10
117,MCO,P011212,P011226,PLCZ,0 days 00:03:03,5,7,2
117,MCO,P004790,P011226,PLCZ,0 days 00:03:03,5,7,2
117,MCO,P005985,P011196,P011212,0 days 00:02:55,0,8,8
117,MCO,P002581,P005985,P011226,0 days 00:02:45,-7,3,10
117,MCO,P011196,P011212,P011226,0 days 00:02:42,1,4,3
117,MCO,P008099,P011226,P011231,0 days 00:02:07,2,5,3
117,MCO,P008099,P011196,P011226,0 days 00:02:07,2,5,3
117,MCO,P005985,P008099,P011226,0 days 00:02:07,2,5,3
117,MCO,P005985,P008099,P011212,0 days 00:01:20,-1,4,5
117,MCO,P008099,P011196,P011212,0 days 00:01:20,-1,4,5
117,MCO,P008099,P011212,P011231,0 days 00:01:08,-3,2,5
117,MCO,P011226,P011231,P012709,0 days 00:01:07,0,0,0
117,MCO,P011212,P011231,P012709,0 days 00:01:07,0,0,0
117,MCO,P011196,P011231,P012709,0 days 00:01:07,0,0,0
117,MCO,P011196,P011226,P012709,0 days 00:01:07,0,0,0
117,MCO,P011196,P011212,P012709,0 days 00:01:07,0,0,0
117,MCO,P002581,P010588,P012709,0 days 00:00:43,0,2,2
117,MCO,P010588,P011212,P012709,0 days 00:00:43,0,2,2
117,MCO,P010588,P011226,P012709,0 days 00:00:43,0,2,2
117,MCO,P002581,P005985,P011231,0 days 00:00:18,0,0,0
117,MCO,P002581,P010588,P011231,0 days 00:00:18,0,0,0
117,MCO,P002581,P011212,P011231,0 days 00:00:18,0,0,0
117,MCO,P004790,P005985,P011196,0 days 00:00:13,2,2,0
117,MCO,P004790,P008099,P011212,0 days 00:00:12,2,2,0
117,MCO,P004790,P011196,P011212,0 days 00:00:12,2,2,0
117,MCO,P004790,P005985,P008099,0 days 00:00:12,2,2,0
117,MCO,P004790,P008099,P011196,0 days 00:00:12,2,2,0
117,MCO,P004790,P010588,P011196,0 days 00:00:01,0,0,0
117,MCO,P004790,P011196,P011226,0 days 00:00:01,0,0,0
117,MCO,P005985,P010588,P011196,0 days 00:00:01,0,0,0
117,MCO,P010588,P011196,P011226,0 days 00:00:01,0,0,0
118,ASV,P003526,P004194,P012080,0 days 00:19:58,3,42,39
118,ASV,P004194,P006568,P012080,0 days 00:18:13,-1,37,38
118,ASV,P004194,P011225,P012080,0 days 00:15:06,-6,30,36
118,ASV,P003526,P004194,P006568,0 days 00:14:41,-1,28,29
118,ASV,P003526,P006568,P012080,0 days 00:14:41,-1,28,29
118,ASV,P003526,P004194,P011225,0 days 00:11:53,-1,25,26
118,ASV,P003526,P011225,P012080,0 days 00:11:53,-1,25,26
118,ASV,P004194,P006568,P011225,0 days 00:11:16,-1,25,26
118,ASV,P006568,P011225,P012080,0 days 00:11:16,-1,25,26
118,ASV,P002100,P012729,P012730,0 days 00:09:41,-2,18,20
118,ASV,P003526,P006568,P011225,0 days 00:09:27,-2,20,22
118,ASV,P000229,P002100,P012729,0 days 00:09:02,3,21,18
118,ASV,P002100,P004194,P012080,0 days 00:08:01,-4,18,22
118,ASV,P002100,P012080,P012729,0 days 00:07:45,-4,14,18
118,ASV,P000229,P012729,P012730,0 days 00:07:15,1,16,15
118,ASV,P000229,P002100,P012730,0 days 00:07:12,3,16,13
118,ASV,P002100,P003526,P012730,0 days 00:07:11,2,18,16
118,ASV,P002100,P012080,P012730,0 days 00:06:29,5,18,13
118,ASV,P002100,P006568,P012080,0 days 00:06:29,-1,14,15
118,ASV,P003526,P012080,P012730,0 days 00:05:55,1,14,13
118,ASV,P000229,P006568,P012080,0 days 00:05:54,3,12,9
118,ASV,P002100,P003526,P012729,0 days 00:05:49,-3,12,15
118,ASV,P002100,P012729,PKIR,0 days 00:05:46,-5,9,14
118,ASV,P000229,P004194,P012080,0 days 00:05:33,1,10,9
118,ASV,P000229,P004194,P006568,0 days 00:05:16,1,10,9
118,ASV,P002100,P003526,P012080,0 days 00:05:04,-1,11,12
118,ASV,P000229,P003526,P012729,0 days 00:05:03,-2,12,14
118,ASV,P004194,P012080,P012730,0 days 00:05:00,4,14,10
118,ASV,P003526,P004194,P012730,0 days 00:05:00,4,14,10
118,ASV,P000229,P002100,P003526,0 days 00:05:00,0,12,12
118,ASV,P000229,P002100,P012080,0 days 00:04:59,4,13,9
