Gamecode,CODETEAM,J1,J2,J3,TIME,DELTA_SCORE,OFF,DEF
67,CLU,P002820,P012698,P013304,6.317,0,9,9
67,CLU,P002820,P013302,P013304,18.467,-15,35,50
67,CLU,P004862,P005714,P006618,0.633,0,2,2
67,CLU,P004862,P005714,P011797,0.1,2,2,0
67,CLU,P004862,P005714,P012698,2.966,-1,7,8
67,CLU,P004862,P005714,P013302,3.066,1,9,8
67,CLU,P004862,P005714,P013304,2.433,1,7,6
67,CLU,P004862,P006618,P010651,1.617,2,5,3
67,CLU,P004862,P006618,P011797,2.3,2,7,5
67,CLU,P004862,P006618,P012698,2.55,2,7,5
67,CLU,P004862,P006618,P013302,2.366,-3,4,7
67,CLU,P004862,P006618,P013304,1.433,-3,2,5
67,CLU,P004862,P010651,P011797,6.251,-3,11,14
67,CLU,P004862,P010651,P012698,6.001,13,17,4
67,CLU,P004862,P010651,P013302,7.934,3,18,15
67,CLU,P004862,P010651,P013304,8.851,3,18,15
67,CLU,P004862,P011797,P012698,1.784,5,5,0
67,CLU,P004862,P011797,P013302,9.517,-15,16,31
67,CLU,P004862,P011797,P013304,10.434,-15,16,31
67,CLU,P004862,P012698,P013302,8.833,7,23,16
67,CLU,P004862,P012698,P013304,8.817,7,21,14
67,CLU,P004862,P013302,P013304,17.417,-8,37,45
67,CLU,P005714,P006618,P011797,5.3,-5,11,16
67,CLU,P005714,P006618,P012698,6.367,-4,13,17
67,CLU,P005714,P006618,P013302,2.133,-5,2,7
67,CLU,P005714,P011797,P012698,4.767,-2,11,13
67,CLU,P005714,P011797,P013302,9.266,-10,22,32
67,CLU,P005714,P011797,P013304,8.733,-7,22,29
67,CLU,P005714,P012698,P013302,5.766,0,12,12
67,CLU,P005714,P012698,P013304,4.166,2,10,8
67,CLU,P005714,P013302,P013304,12.899,-5,32,37
67,CLU,P006618,P010651,P011797,0.867,5,5,0
67,CLU,P006618,P010651,P012698,1.617,2,5,3
67,CLU,P006618,P011797,P012698,5.634,3,16,13
67,CLU,P006618,P011797,P013302,1.966,-6,2,8
67,CLU,P006618,P011797,P013304,1.433,-3,2,5
67,CLU,P006618,P012698,P013302,1.9,-2,2,4
67,CLU,P006618,P013302,P013304,1.433,-3,2,5
67,CLU,P010651,P011797,P012698,1.784,5,5,0
67,CLU,P010651,P011797,P013302,4.467,-8,6,14
67,CLU,P010651,P011797,P013304,5.384,-8,6,14
67,CLU,P010651,P012698,P013302,4.084,11,12,1
67,CLU,P010651,P012698,P013304,5.001,11,12,1
67,CLU,P010651,P013302,P013304,8.551,3,18,15
67,CLU,P011797,P012698,P013302,1.767,0,0,0
67,CLU,P011797,P012698,P013304,2.684,0,0,0
67,CLU,P011797,P013302,P013304,19.917,-24,36,60
67,CLU,P012698,P013302,P013304,12.117,10,26,16
67,TTK,P004056,P004619,P006598,1.917,-6,0,6
67,TTK,P004056,P004619,P007917,2.45,-9,0,9
67,TTK,P004056,P004619,P009025,3.367,-11,2,13
67,TTK,P004056,P004619,P010465,1.45,-5,2,7
67,TTK,P004056,P004619,P011935,0.917,-2,2,4
67,TTK,P004056,P006598,P007917,1.917,-6,0,6
67,TTK,P004056,P006598,P009025,3.634,-7,4,11
67,TTK,P004056,P006598,P011935,1.717,-1,4,5
67,TTK,P004056,P006598,P013300,1.717,-1,4,5
67,TTK,P004056,P007917,P009025,3.083,-9,2,11
67,TTK,P004056,P007917,P010465,1.166,-3,2,5
67,TTK,P004056,P007917,P011935,0.633,0,2,2
67,TTK,P004056,P009025,P010465,2.083,-5,4,9
67,TTK,P004056,P009025,P011935,3.267,-3,8,11
67,TTK,P004056,P009025,P013300,1.717,-1,4,5
67,TTK,P004056,P010465,P011935,1.55,-2,4,6
67,TTK,P004056,P011935,P013300,1.717,-1,4,5
67,TTK,P004619,P006598,P007917,7.384,-4,11,15
67,TTK,P004619,P006598,P009025,8.417,0,17,17
67,TTK,P004619,P006598,P010465,3.433,4,9,5
67,TTK,P004619,P006598,P011935,1.033,4,6,2
67,TTK,P004619,P006598,P013300,3.067,2,8,6
67,TTK,P004619,P007917,P009025,8.434,-7,13,20
67,TTK,P004619,P007917,P010465,3.45,-3,5,8
67,TTK,P004619,P007917,P012415,0.517,0,2,2
67,TTK,P004619,P007917,P013300,3.067,2,8,6
67,TTK,P004619,P009025,P010465,5.4,-1,13,14
67,TTK,P004619,P009025,P011935,1.95,2,8,6
67,TTK,P004619,P009025,P012415,0.517,0,2,2
67,TTK,P004619,P009025,P013300,3.067,2,8,6
67,TTK,P004619,P010465,P011935,1.95,2,8,6
67,TTK,P004619,P010465,P012415,0.517,0,2,2
67,TTK,P006598,P007917,P009025,9.201,-5,13,18
67,TTK,P006598,P007917,P010465,3.317,-1,5,6
67,TTK,P006598,P007917,P011935,1.817,-1,2,3
67,TTK,P006598,P007917,P013300,3.967,2,8,6
67,TTK,P006598,P009025,P010465,8.517,0,18,18
67,TTK,P006598,P009025,P011935,8.734,-1,19,20
67,TTK,P006598,P009025,P013300,9.851,-2,19,21
67,TTK,P006598,P010465,P011935,6.117,0,15,15
67,TTK,P006598,P010465,P013300,4.167,-3,7,10
67,TTK,P006598,P011935,P013300,6.784,-4,11,15
67,TTK,P007917,P009025,P010465,16.083,20,45,25
67,TTK,P007917,P009025,P011935,13.533,23,40,17
67,TTK,P007917,P009025,P012415,5.25,12,20,8
67,TTK,P007917,P009025,P013300,10.317,14,26,12
67,TTK,P007917,P010465,P011935,13.716,26,43,17
67,TTK,P007917,P010465,P012415,6.333,15,23,8
67,TTK,P007917,P010465,P013300,7.433,15,21,6
67,TTK,P007917,P011935,P012415,5.816,15,21,6
67,TTK,P007917,P011935,P013300,8.333,15,21,6
67,TTK,P007917,P012415,P013300,1.083,3,3,0
67,TTK,P009025,P010465,P011935,27.867,24,79,55
67,TTK,P009025,P010465,P012415,14.367,14,44,30
67,TTK,P009025,P010465,P013300,19.634,11,49,38
67,TTK,P009025,P011935,P012415,13.85,14,42,28
67,TTK,P009025,P011935,P013300,22.251,10,53,43
67,TTK,P009025,P012415,P013300,9.117,2,24,22
67,TTK,P010465,P011935,P012415,14.933,17,45,28
67,TTK,P010465,P011935,P013300,20.717,14,52,38
67,TTK,P010465,P012415,P013300,10.2,5,27,22
67,TTK,P011935,P012415,P013300,10.2,5,27,22
68,HAM,P003242,P005478,P006420,3.067,0,6,6
68,HAM,P003242,P005478,P010070,4.734,-10,4,14
68,HAM,P003242,P005478,P011256,0.2,0,0,0
68,HAM,P003242,P005478,P012695,3.55,-1,4,5
68,HAM,P003242,P005478,P013308,3.783,4,8,4
68,HAM,P003242,P005478,P013311,8.317,-6,12,18
68,HAM,P003242,P005478,P013313,1.9,-5,2,7
68,HAM,P003242,P006420,P010070,1.434,-2,0,2
68,HAM,P003242,P006420,P013308,1.95,2,6,4
68,HAM,P003242,P006420,P013311,3.384,0,6,6
68,HAM,P003242,P006420,P013313,0.317,0,0,0
68,HAM,P003242,P010070,P011256,3.367,-1,9,10
68,HAM,P003242,P010070,P012695,4.884,-4,11,15
68,HAM,P003242,P010070,P013311,4.851,-10,4,14
68,HAM,P003242,P010070,P013312,3.167,-1,9,10
68,HAM,P003242,P010070,P013313,2.217,-5,2,7
68,HAM,P003242,P011256,P012695,3.767,-3,9,12
68,HAM,P003242,P011256,P013308,10.117,-5,15,20
68,HAM,P003242,P011256,P013311,0.483,-2,0,2
68,HAM,P003242,P011256,P013312,13.767,-8,24,32
68,HAM,P003242,P011256,P013313,10.2,-5,15,20
68,HAM,P003242,P012695,P013308,2.833,-1,3,4
68,HAM,P003242,P012695,P013311,4.916,-6,5,11
68,HAM,P003242,P012695,P013312,4.65,-6,10,16
68,HAM,P003242,P013308,P013311,4.666,1,9,8
68,HAM,P003242,P013308,P013312,11.0,-8,16,24
68,HAM,P003242,P013308,P013313,10.0,-5,15,20
68,HAM,P003242,P013311,P013312,1.366,-5,1,6
68,HAM,P003242,P013311,P013313,2.017,-5,2,7
68,HAM,P003242,P013312,P013313,10.0,-5,15,20
68,HAM,P005478,P006420,P008103,6.484,0,13,13
68,HAM,P005478,P006420,P010070,2.584,-3,3,6
68,HAM,P005478,P006420,P013308,6.967,3,16,13
68,HAM,P005478,P006420,P013311,9.551,0,19,19
68,HAM,P005478,P008103,P010070,6.35,-5,11,16
68,HAM,P005478,P008103,P011256,1.183,-2,0,2
68,HAM,P005478,P008103,P012695,1.8,1,3,2
68,HAM,P005478,P008103,P013308,5.017,1,10,9
68,HAM,P005478,P008103,P013311,10.184,-2,21,23
68,HAM,P005478,P008103,P013313,3.083,-5,5,10
68,HAM,P005478,P010070,P011256,1.383,-2,0,2
68,HAM,P005478,P010070,P012695,3.517,-2,5,7
68,HAM,P005478,P010070,P013311,9.701,-13,15,28
68,HAM,P005478,P010070,P013313,4.983,-10,7,17
68,HAM,P005478,P011256,P012695,1.183,-2,0,2
68,HAM,P005478,P011256,P013313,0.2,0,0,0
68,HAM,P005478,P012695,P013308,1.833,2,2,0
68,HAM,P005478,P012695,P013311,4.167,2,7,5
68,HAM,P005478,P013308,P013311,8.8,5,18,13
68,HAM,P005478,P013311,P013313,4.783,-10,7,17
68,HAM,P006420,P008103,P010070,1.467,-1,3,4
68,HAM,P006420,P008103,P011256,0.617,-2,0,2
68,HAM,P006420,P008103,P013308,5.634,-1,10,11
68,HAM,P006420,P008103,P013311,6.484,0,13,13
68,HAM,P006420,P008103,P013313,0.617,-2,0,2
68,HAM,P006420,P010070,P011256,3.183,-3,7,10
68,HAM,P006420,P010070,P013311,6.084,-6,10,16
68,HAM,P006420,P010070,P013313,3.5,-3,7,10
68,HAM,P006420,P011256,P013308,0.617,-2,0,2
68,HAM,P006420,P011256,P013311,3.183,-3,7,10
68,HAM,P006420,P011256,P013313,3.8,-5,7,12
68,HAM,P006420,P013308,P013311,6.967,3,16,13
68,HAM,P006420,P013308,P013313,0.617,-2,0,2
68,HAM,P006420,P013311,P013313,3.5,-3,7,10
68,HAM,P008103,P010070,P011256,2.533,1,3,2
68,HAM,P008103,P010070,P012695,1.8,1,3,2
68,HAM,P008103,P010070,P013311,5.167,-3,11,14
68,HAM,P008103,P010070,P013312,1.35,3,3,0
68,HAM,P008103,P010070,P013313,4.433,-2,8,10
68,HAM,P008103,P011256,P012695,1.183,-2,0,2
68,HAM,P008103,P011256,P013308,0.617,-2,0,2
68,HAM,P008103,P011256,P013312,1.35,3,3,0
68,HAM,P008103,P011256,P013313,1.967,1,3,2
68,HAM,P008103,P012695,P013311,0.617,3,3,0
68,HAM,P008103,P013308,P013311,5.017,1,10,9
68,HAM,P008103,P013308,P013313,0.617,-2,0,2
68,HAM,P008103,P013311,P013313,3.083,-5,5,10
68,HAM,P008103,P013312,P013313,1.35,3,3,0
68,HAM,P010070,P011256,P012695,4.35,-3,9,12
68,HAM,P010070,P011256,P013311,3.183,-3,7,10
68,HAM,P010070,P011256,P013312,4.517,2,12,10
68,HAM,P010070,P011256,P013313,4.733,0,10,10
68,HAM,P010070,P012695,P013311,2.334,0,5,5
68,HAM,P010070,P012695,P013312,3.167,-1,9,10
68,HAM,P010070,P013311,P013313,8.283,-13,14,27
68,HAM,P010070,P013312,P013313,1.35,3,3,0
68,HAM,P011256,P012695,P013308,0.117,0,0,0
68,HAM,P011256,P012695,P013311,0.483,-2,0,2
68,HAM,P011256,P012695,P013312,3.767,-3,9,12
68,HAM,P011256,P013308,P013312,10.117,-5,15,20
68,HAM,P011256,P013308,P013313,10.617,-7,15,22
68,HAM,P011256,P013311,P013312,0.483,-2,0,2
68,HAM,P011256,P013311,P013313,3.183,-3,7,10
68,HAM,P011256,P013312,P013313,11.35,-2,18,20
68,HAM,P012695,P013308,P013311,2.716,-1,3,4
68,HAM,P012695,P013308,P013312,1.0,-3,1,4
68,HAM,P012695,P013311,P013312,1.366,-5,1,6
68,HAM,P013308,P013311,P013312,0.883,-3,1,4
68,HAM,P013308,P013312,P013313,10.0,-5,15,20
68,LKB,P005113,P005521,P005656,20.384,11,45,34
68,LKB,P005113,P005521,P009299,14.317,5,33,28
68,LKB,P005113,P005521,P009898,15.2,6,31,25
68,LKB,P005113,P005521,P013247,5.167,5,14,9
68,LKB,P005113,P005521,PLXI,6.084,6,12,6
68,LKB,P005113,P005656,P009299,15.15,8,36,28
68,LKB,P005113,P005656,P009898,16.367,9,36,27
68,LKB,P005113,P005656,P010181,0.433,3,3,0
68,LKB,P005113,P005656,P013247,6.367,11,22,11
68,LKB,P005113,P005656,PLXI,7.251,9,17,8
68,LKB,P005113,P009299,P009898,10.333,1,20,19
68,LKB,P005113,P009299,P010181,0.433,3,3,0
68,LKB,P005113,P009299,P013247,4.8,7,16,9
68,LKB,P005113,P009299,PLXI,0.417,0,0,0
68,LKB,P005113,P009898,P013247,0.767,3,5,2
68,LKB,P005113,P009898,PLXI,6.434,8,16,8
68,LKB,P005113,P010181,P013247,0.433,3,3,0
68,LKB,P005113,P013247,PLXI,1.567,4,6,2
68,LKB,P005521,P005656,P009299,14.317,5,33,28
68,LKB,P005521,P005656,P009898,15.2,6,31,25
68,LKB,P005521,P005656,P013247,5.167,5,14,9
68,LKB,P005521,P005656,PLXI,6.084,6,12,6
68,LKB,P005521,P006212,P009898,1.933,0,4,4
68,LKB,P005521,P006212,P010461,2.95,0,7,7
68,LKB,P005521,P006212,P013247,1.017,0,3,3
68,LKB,P005521,P006212,PLXI,2.95,0,7,7
68,LKB,P005521,P009299,P009898,9.933,1,20,19
68,LKB,P005521,P009299,P013247,4.367,4,13,9
68,LKB,P005521,P009299,PLXI,0.017,0,0,0
68,LKB,P005521,P009898,P010461,1.933,0,4,4
68,LKB,P005521,P009898,PLXI,7.2,5,15,10
68,LKB,P005521,P010461,P013247,1.017,0,3,3
68,LKB,P005521,P010461,PLXI,2.95,0,7,7
68,LKB,P005521,P013247,PLXI,1.817,1,4,3
68,LKB,P005656,P006212,P009299,2.033,-1,4,5
68,LKB,P005656,P006212,P010181,2.033,-1,4,5
68,LKB,P005656,P006212,P013247,2.033,-1,4,5
68,LKB,P005656,P009299,P009898,10.333,1,20,19
68,LKB,P005656,P009299,P010181,2.466,2,7,5
68,LKB,P005656,P009299,P013247,6.833,6,20,14
68,LKB,P005656,P009299,PLXI,0.417,0,0,0
68,LKB,P005656,P009898,P013247,0.767,3,5,2
68,LKB,P005656,P009898,PLXI,6.434,8,16,8
68,LKB,P005656,P010181,P013247,2.466,2,7,5
68,LKB,P005656,P013247,PLXI,1.567,4,6,2
68,LKB,P006212,P009299,P010181,2.033,-1,4,5
68,LKB,P006212,P009299,P010461,10.217,9,23,14
68,LKB,P006212,P009299,P013247,12.25,8,27,19
68,LKB,P006212,P009299,PLXI,10.217,9,23,14
68,LKB,P006212,P009898,P010461,4.75,-2,8,10
68,LKB,P006212,P009898,P013247,2.817,-2,4,6
68,LKB,P006212,P009898,PLXI,4.75,-2,8,10
68,LKB,P006212,P010181,P013247,2.033,-1,4,5
68,LKB,P006212,P010461,P013247,14.051,7,30,23
68,LKB,P006212,P010461,PLXI,15.984,7,34,27
68,LKB,P006212,P013247,PLXI,14.051,7,30,23
68,LKB,P009299,P009898,PLXI,0.4,0,0,0
68,LKB,P009299,P010181,P013247,2.466,2,7,5
68,LKB,P009299,P010461,P013247,10.217,9,23,14
68,LKB,P009299,P010461,PLXI,10.217,9,23,14
68,LKB,P009299,P013247,PLXI,10.217,9,23,14
68,LKB,P009898,P010461,P013247,2.817,-2,4,6
68,LKB,P009898,P010461,PLXI,4.75,-2,8,10
68,LKB,P009898,P013247,PLXI,3.584,1,9,8
68,LKB,P010461,P013247,PLXI,14.051,7,30,23
69,ARI,P003240,P004292,P012638,0.5,2,2,0
69,ARI,P003240,P004292,P013248,1.55,2,4,2
69,ARI,P003240,P004292,P013251,15.6,4,25,21
69,ARI,P003240,P004292,P013252,13.783,2,22,20
69,ARI,P003240,P004292,P013253,13.783,-1,17,18
69,ARI,P003240,P004292,P013355,4.65,-2,4,6
69,ARI,P003240,P004292,P013356,3.083,-4,0,4
69,ARI,P003240,P004292,P013393,7.0,3,16,13
69,ARI,P003240,P012638,P013251,0.95,-2,0,2
69,ARI,P003240,P012638,P013252,0.95,-2,0,2
69,ARI,P003240,P012638,P013253,1.45,0,2,2
69,ARI,P003240,P012638,P013355,0.5,2,2,0
69,ARI,P003240,P013248,P013251,1.55,2,4,2
69,ARI,P003240,P013248,P013393,1.55,2,4,2
69,ARI,P003240,P013251,P013252,17.499,-5,24,29
69,ARI,P003240,P013251,P013253,13.333,0,16,16
69,ARI,P003240,P013251,P013355,1.967,0,2,2
69,ARI,P003240,P013251,P013356,2.05,-1,2,3
69,ARI,P003240,P013251,P013393,8.616,-1,16,17
69,ARI,P003240,P013251,P013395,1.483,-6,1,7
69,ARI,P003240,P013252,P013253,16.083,3,24,21
69,ARI,P003240,P013252,P013356,5.667,2,9,7
69,ARI,P003240,P013252,P013393,7.566,-3,15,18
69,ARI,P003240,P013252,P013395,4.2,-3,8,11
69,ARI,P003240,P013253,P013355,4.567,-2,4,6
69,ARI,P003240,P013253,P013356,8.067,-2,9,11
69,ARI,P003240,P013253,P013393,1.733,2,5,3
69,ARI,P003240,P013253,P013395,2.934,3,7,4
69,ARI,P003240,P013355,P013356,2.4,-4,0,4
69,ARI,P003240,P013355,P013393,0.3,0,0,0
69,ARI,P003240,P013355,P013395,0.217,0,0,0
69,ARI,P003240,P013356,P013395,2.934,3,7,4
69,ARI,P003240,P013393,P013395,1.483,-6,1,7
69,ARI,P004292,P012638,P013248,2.417,0,4,4
69,ARI,P004292,P012638,P013251,3.717,0,4,4
69,ARI,P004292,P012638,P013252,0.8,0,0,0
69,ARI,P004292,P012638,P013253,0.5,2,2,0
69,ARI,P004292,P012638,P013355,1.0,2,2,0
69,ARI,P004292,P012638,P013393,3.717,0,4,4
69,ARI,P004292,P013248,P013251,6.784,2,15,13
69,ARI,P004292,P013248,P013393,6.784,2,15,13
69,ARI,P004292,P013248,P013395,2.817,0,7,7
69,ARI,P004292,P013251,P013252,15.283,0,22,22
69,ARI,P004292,P013251,P013253,13.383,1,17,16
69,ARI,P004292,P013251,P013355,5.2,0,5,5
69,ARI,P004292,P013251,P013356,2.733,0,3,3
69,ARI,P004292,P013251,P013393,15.134,1,27,26
69,ARI,P004292,P013251,P013395,3.967,-2,8,10
69,ARI,P004292,P013252,P013253,10.683,1,15,14
69,ARI,P004292,P013252,P013356,0.9,0,0,0
69,ARI,P004292,P013252,P013393,8.35,-1,15,16
69,ARI,P004292,P013252,P013395,1.15,-2,1,3
69,ARI,P004292,P013253,P013355,7.083,-2,7,9
69,ARI,P004292,P013253,P013356,5.816,-4,3,7
69,ARI,P004292,P013253,P013393,2.05,0,5,5
69,ARI,P004292,P013355,P013356,4.916,-4,3,7
69,ARI,P004292,P013355,P013393,0.8,0,0,0
69,ARI,P004292,P013393,P013395,3.967,-2,8,10
69,ARI,P012638,P013248,P013251,2.417,0,4,4
69,ARI,P012638,P013248,P013393,2.417,0,4,4
69,ARI,P012638,P013251,P013252,1.75,-2,0,2
69,ARI,P012638,P013251,P013253,0.95,-2,0,2
69,ARI,P012638,P013251,P013355,0.5,0,0,0
69,ARI,P012638,P013251,P013393,3.717,0,4,4
69,ARI,P012638,P013252,P013253,0.95,-2,0,2
69,ARI,P012638,P013252,P013393,0.8,0,0,0
69,ARI,P012638,P013253,P013355,0.5,2,2,0
69,ARI,P012638,P013355,P013393,0.5,0,0,0
69,ARI,P013248,P013251,P013393,6.784,2,15,13
69,ARI,P013248,P013251,P013395,2.817,0,7,7
69,ARI,P013248,P013393,P013395,2.817,0,7,7
69,ARI,P013251,P013252,P013253,12.916,0,16,16
69,ARI,P013251,P013252,P013356,2.05,-1,2,3
69,ARI,P013251,P013252,P013393,9.966,-5,15,20
69,ARI,P013251,P013252,P013395,2.633,-8,2,10
69,ARI,P013251,P013253,P013355,4.4,0,5,5
69,ARI,P013251,P013253,P013356,4.783,-1,5,6
69,ARI,P013251,P013253,P013393,2.183,2,4,2
69,ARI,P013251,P013355,P013356,2.733,0,3,3
69,ARI,P013251,P013355,P013393,0.8,0,0,0
69,ARI,P013251,P013393,P013395,5.45,-8,9,17
69,ARI,P013252,P013253,P013356,5.667,2,9,7
69,ARI,P013252,P013253,P013393,2.983,2,7,5
69,ARI,P013252,P013253,P013395,2.717,3,7,4
69,ARI,P013252,P013356,P013395,2.717,3,7,4
69,ARI,P013252,P013393,P013395,2.633,-8,2,10
69,ARI,P013253,P013355,P013356,5.133,-4,3,7
69,ARI,P013253,P013355,P013395,0.217,0,0,0
69,ARI,P013253,P013356,P013395,2.934,3,7,4
69,ARI,P013355,P013356,P013395,0.217,0,0,0
69,PAM,P004863,P005356,P010393,0.667,0,0,0
69,PAM,P004863,P005356,P010444,0.667,0,0,0
69,PAM,P004863,P005356,P011982,0.667,0,0,0
69,PAM,P004863,P006643,P007527,2.15,2,6,4
69,PAM,P004863,P006643,P010042,5.45,-1,7,8
69,PAM,P004863,P006643,P010393,3.667,-3,4,7
69,PAM,P004863,P006643,P010444,3.933,4,9,5
69,PAM,P004863,P006643,P011980,3.583,4,9,5
69,PAM,P004863,P006643,P011982,0.35,0,0,0
69,PAM,P004863,P006643,P012738,3.667,-3,4,7
69,PAM,P004863,P007527,P010393,1.8,2,2,0
69,PAM,P004863,P007527,P010444,2.733,3,8,5
69,PAM,P004863,P007527,P011980,2.733,3,8,5
69,PAM,P004863,P007527,P011982,2.383,3,4,1
69,PAM,P004863,P007527,P012738,1.8,2,2,0
69,PAM,P004863,P010042,P010393,3.667,-3,4,7
69,PAM,P004863,P010042,P010444,1.783,2,3,1
69,PAM,P004863,P010042,P011980,1.433,2,3,1
69,PAM,P004863,P010042,P011982,0.35,0,0,0
69,PAM,P004863,P010042,P012738,3.667,-3,4,7
69,PAM,P004863,P010393,P010444,0.667,0,0,0
69,PAM,P004863,P010393,P011982,2.467,2,2,0
69,PAM,P004863,P010393,P012738,5.467,-1,6,7
69,PAM,P004863,P010444,P011980,4.166,5,11,6
69,PAM,P004863,P010444,P011982,1.6,1,2,1
69,PAM,P004863,P011980,P011982,0.583,1,2,1
69,PAM,P004863,P011982,P012738,1.8,2,2,0
69,PAM,P005356,P006643,P010042,3.5,-4,4,8
69,PAM,P005356,P006643,P010444,2.05,-2,2,4
69,PAM,P005356,P006643,P011980,3.5,-4,4,8
69,PAM,P005356,P006643,P012738,1.45,-2,2,4
69,PAM,P005356,P007527,P010042,4.033,3,7,4
69,PAM,P005356,P007527,P010444,1.433,0,0,0
69,PAM,P005356,P007527,P011982,4.033,3,7,4
69,PAM,P005356,P007527,P012738,2.6,3,7,4
69,PAM,P005356,P010042,P010393,3.534,0,4,4
69,PAM,P005356,P010042,P010444,7.167,7,12,5
69,PAM,P005356,P010042,P011980,6.067,5,14,9
69,PAM,P005356,P010042,P011982,10.134,12,21,9
69,PAM,P005356,P010042,P012738,6.467,1,13,12
69,PAM,P005356,P010393,P010444,3.634,-2,2,4
69,PAM,P005356,P010393,P010750,1.85,-2,2,4
69,PAM,P005356,P010393,P011982,6.051,-2,6,8
69,PAM,P005356,P010393,P012738,2.417,0,4,4
69,PAM,P005356,P010444,P010750,3.133,-7,2,9
69,PAM,P005356,P010444,P011980,5.9,2,12,10
69,PAM,P005356,P010444,P011982,8.917,2,12,10
69,PAM,P005356,P010750,P011980,1.283,-5,0,5
69,PAM,P005356,P010750,P011982,3.133,-7,2,9
69,PAM,P005356,P011980,P011982,3.85,4,10,6
69,PAM,P005356,P011980,P012738,1.45,-2,2,4
69,PAM,P005356,P011982,P012738,5.017,3,11,8
69,PAM,P006643,P007527,P010393,0.833,1,3,2
69,PAM,P006643,P007527,P010444,3.966,1,9,8
69,PAM,P006643,P007527,P010750,3.449,-3,5,8
69,PAM,P006643,P007527,P011980,4.766,-2,8,10
69,PAM,P006643,P007527,P012738,1.633,-2,2,4
69,PAM,P006643,P010042,P010393,3.667,-3,4,7
69,PAM,P006643,P010042,P010444,3.833,0,5,5
69,PAM,P006643,P010042,P011980,4.933,-2,7,9
69,PAM,P006643,P010042,P011982,0.35,0,0,0
69,PAM,P006643,P010042,P012738,5.117,-5,6,11
69,PAM,P006643,P010393,P010444,0.833,1,3,2
69,PAM,P006643,P010393,P010750,0.833,1,3,2
69,PAM,P006643,P010393,P012738,3.667,-3,4,7
69,PAM,P006643,P010444,P010750,1.816,-1,3,4
69,PAM,P006643,P010444,P011980,6.616,0,11,11
69,PAM,P006643,P010444,P011982,0.35,0,0,0
69,PAM,P006643,P010750,P011980,2.616,-4,2,6
69,PAM,P006643,P010750,P012738,1.633,-2,2,4
69,PAM,P006643,P011980,P012738,3.083,-4,4,8
69,PAM,P007527,P010042,P010393,2.75,-1,2,3
69,PAM,P007527,P010042,P010444,4.783,-3,2,5
69,PAM,P007527,P010042,P011980,0.6,-2,0,2
69,PAM,P007527,P010042,P011982,7.383,0,9,9
69,PAM,P007527,P010042,P012738,2.6,3,7,4
69,PAM,P007527,P010393,P010444,3.583,0,5,5
69,PAM,P007527,P010393,P010750,3.65,1,10,9
69,PAM,P007527,P010393,P011982,7.367,1,11,10
69,PAM,P007527,P010393,P012738,4.617,2,9,7
69,PAM,P007527,P010444,P010750,2.549,2,6,4
69,PAM,P007527,P010444,P011980,5.049,2,11,9
69,PAM,P007527,P010444,P011982,6.099,1,7,6
69,PAM,P007527,P010750,P011980,3.349,-1,5,6
69,PAM,P007527,P010750,P011982,3.55,3,10,7
69,PAM,P007527,P010750,P012738,4.45,-2,9,11
69,PAM,P007527,P011980,P011982,1.916,2,5,3
69,PAM,P007527,P011980,P012738,1.633,-2,2,4
69,PAM,P007527,P011982,P012738,7.217,5,16,11
69,PAM,P010042,P010393,P010444,3.867,-1,2,3
69,PAM,P010042,P010393,P010750,2.233,2,2,0
69,PAM,P010042,P010393,P011982,8.517,1,8,7
69,PAM,P010042,P010393,P012738,8.317,-1,10,11
69,PAM,P010042,P010444,P011980,6.65,7,15,8
69,PAM,P010042,P010444,P011982,8.817,6,12,6
69,PAM,P010042,P010750,P011982,2.233,2,2,0
69,PAM,P010042,P010750,P012738,2.233,2,2,0
69,PAM,P010042,P011980,P011982,3.167,7,10,3
69,PAM,P010042,P011980,P012738,1.45,-2,2,4
69,PAM,P010042,P011982,P012738,7.25,5,13,8
69,PAM,P010393,P010444,P010750,2.683,-1,5,6
69,PAM,P010393,P010444,P011982,6.384,-3,4,7
69,PAM,P010393,P010750,P011982,6.9,0,11,11
69,PAM,P010393,P010750,P012738,5.05,2,9,7
69,PAM,P010393,P011982,P012738,9.267,4,15,11
69,PAM,P010444,P010750,P011980,2.999,-4,3,7
69,PAM,P010444,P010750,P011982,3.866,-4,5,9
69,PAM,P010444,P011980,P011982,5.766,6,15,9
69,PAM,P010750,P011980,P011982,2.016,-2,3,5
69,PAM,P010750,P011980,P012738,1.633,-2,2,4
69,PAM,P010750,P011982,P012738,5.05,2,9,7
70,BOU,P004525,P004945,P009552,4.4,1,7,6
70,BOU,P004525,P004945,P010449,0.483,0,0,0
70,BOU,P004525,P004945,P013264,1.167,-2,0,2
70,BOU,P004525,P004945,P013265,5.084,-1,7,8
70,BOU,P004525,P004945,P013266,5.567,-1,7,8
70,BOU,P004525,P006904,P009552,1.45,1,4,3
70,BOU,P004525,P006904,P011837,14.467,-4,31,35
70,BOU,P004525,P006904,P013265,15.917,-3,35,38
70,BOU,P004525,P006904,P013266,15.917,-3,35,38
70,BOU,P004525,P009552,P010449,0.85,3,3,0
70,BOU,P004525,P009552,P013265,5.734,5,14,9
70,BOU,P004525,P009552,P013266,6.217,5,14,9
70,BOU,P004525,P010449,P010450,0.067,2,2,0
70,BOU,P004525,P010449,P013264,1.367,2,2,0
70,BOU,P004525,P010449,P013265,1.801,7,7,0
