GAMECODE,CODETEAM,joueur_1,joueur_2,joueur_3,TIME,DELTA_SCORE,OFF,DEF
122,WOL,P003212,P004645,P006546,0 days 00:09:19,-7,14,21
122,WOL,P005516,P006546,P012577,0 days 00:09:15,-3,9,12
122,WOL,P006546,P012577,P012789,0 days 00:08:36,1,15,14
122,WOL,P012577,P012789,PLCT,0 days 00:08:32,11,21,10
122,WOL,P006154,P006907,P012577,0 days 00:08:18,4,16,12
122,WOL,P005516,P012576,P012577,0 days 00:07:45,-5,6,11
122,WOL,P005516,P006546,P012576,0 days 00:07:39,-13,2,15
122,WOL,P004229,P006154,P012577,0 days 00:07:33,-2,12,14
122,WOL,P002387,P005516,P012577,0 days 00:07:10,-10,4,14
122,WOL,P005516,P006546,PLCT,0 days 00:07:04,0,11,11
122,WOL,P002387,P006546,P012576,0 days 00:07:02,-13,2,15
122,WOL,P002387,P005516,P012576,0 days 00:07:02,-13,2,15
122,WOL,P002387,P005516,P006546,0 days 00:07:02,-13,2,15
122,WOL,P005516,P006907,P012577,0 days 00:06:23,4,11,7
122,WOL,P003212,P006546,P012577,0 days 00:06:21,-7,8,15
122,WOL,P004229,P006154,P006907,0 days 00:06:12,1,11,10
122,WOL,P004229,P006907,P012577,0 days 00:06:12,1,11,10
122,WOL,P002387,P006546,P012577,0 days 00:06:04,-11,1,12
122,WOL,P006546,P012577,PLCT,0 days 00:05:54,10,15,5
122,WOL,P005516,P006154,P006907,0 days 00:05:46,4,11,7
122,WOL,P005516,P006154,P012577,0 days 00:05:46,4,11,7
122,WOL,P005516,P012577,P012789,0 days 00:05:44,3,11,8
122,WOL,P006546,P012576,P012577,0 days 00:05:39,-8,1,9
122,WOL,P005516,P006546,P012789,0 days 00:05:04,5,10,5
122,WOL,P005516,P012789,PLCT,0 days 00:05:04,5,10,5
122,WOL,P002387,P012576,P012577,0 days 00:05:02,-8,1,9
122,WOL,P003212,P012577,PLCT,0 days 00:04:56,6,13,7
122,WOL,P003212,P006154,P012577,0 days 00:04:06,-3,6,9
122,WOL,P003212,P004229,P012577,0 days 00:03:53,-3,6,9
122,WOL,P003212,P004229,P006154,0 days 00:03:53,-3,6,9
122,WOL,P002387,P003212,P012789,0 days 00:03:50,-6,5,11
122,WOL,P002387,P012577,P012789,0 days 00:03:50,-6,5,11
122,WOL,P002387,P003212,P012577,0 days 00:03:50,-6,5,11
122,WOL,P004229,P005516,P012577,0 days 00:03:40,1,6,5
122,WOL,P004229,P005516,P006907,0 days 00:03:40,1,6,5
122,WOL,P004229,P005516,P006154,0 days 00:03:40,1,6,5
122,WOL,P005516,P012577,PLCT,0 days 00:03:36,5,8,3
122,WOL,P004645,P012577,P012789,0 days 00:03:25,-4,4,8
122,WOL,P006546,P012576,PLCT,0 days 00:03:25,-9,1,10
122,WOL,P003212,P004645,P012577,0 days 00:03:25,-4,4,8
122,WOL,P005516,P006907,P012576,0 days 00:02:43,3,5,2
122,WOL,P006907,P012576,P012577,0 days 00:02:43,3,5,2
122,WOL,P003212,P006907,P012577,0 days 00:02:32,0,5,5
122,WOL,P003212,P004229,P006907,0 days 00:02:32,0,5,5
122,WOL,P003212,P006154,P006907,0 days 00:02:32,0,5,5
122,WOL,P002387,P005516,P012789,0 days 00:02:08,-2,3,5
122,WOL,P003212,P005516,P012577,0 days 00:02:08,-2,3,5
122,WOL,P003212,P005516,P012789,0 days 00:02:08,-2,3,5
122,WOL,P002387,P003212,P005516,0 days 00:02:08,-2,3,5
122,WOL,P005516,P006154,P012576,0 days 00:02:06,3,5,2
122,WOL,P006154,P006907,P012576,0 days 00:02:06,3,5,2
122,WOL,P006154,P012576,P012577,0 days 00:02:06,3,5,2
122,WOL,P005516,P012576,PLCT,0 days 00:02:00,-5,1,6
122,WOL,P002387,P012576,PLCT,0 days 00:02:00,-5,1,6
122,WOL,P002387,P006546,PLCT,0 days 00:02:00,-5,1,6
122,WOL,P002387,P005516,PLCT,0 days 00:02:00,-5,1,6
122,WOL,P004645,P012577,PLCT,0 days 00:01:58,2,4,2
122,WOL,P006154,P006546,P012577,0 days 00:01:34,-3,1,4
122,WOL,P003212,P006154,P006546,0 days 00:01:34,-3,1,4
122,WOL,P004645,P005516,P006546,0 days 00:01:28,0,2,2
122,WOL,P004645,P005516,P012789,0 days 00:01:28,0,2,2
122,WOL,P004645,P005516,PLCT,0 days 00:01:28,0,2,2
122,WOL,P004645,P006546,P012577,0 days 00:01:27,-6,0,6
122,WOL,P004645,P012576,PLCT,0 days 00:01:25,-4,0,4
122,WOL,P003212,P004645,P012576,0 days 00:01:25,-4,0,4
122,WOL,P004645,P006546,P012576,0 days 00:01:25,-4,0,4
122,WOL,P003212,P012576,PLCT,0 days 00:01:25,-4,0,4
122,WOL,P003212,P006546,P012576,0 days 00:01:25,-4,0,4
122,WOL,P004229,P006154,P006546,0 days 00:01:21,-3,1,4
122,WOL,P004229,P006546,P012577,0 days 00:01:21,-3,1,4
122,WOL,P003212,P004229,P006546,0 days 00:01:21,-3,1,4
122,WOL,P002387,P003212,P006546,0 days 00:01:02,-3,0,3
122,WOL,P002387,P006546,P012789,0 days 00:01:02,-3,0,3
122,WOL,P002387,P012789,PLCT,0 days 00:00:40,-1,2,3
122,WOL,P002387,P003212,PLCT,0 days 00:00:40,-1,2,3
122,WOL,P002387,P012577,PLCT,0 days 00:00:40,-1,2,3
122,WOL,P005516,P006546,P006907,0 days 00:00:37,0,0,0
122,WOL,P006546,P006907,P012576,0 days 00:00:37,0,0,0
122,WOL,P006546,P006907,P012577,0 days 00:00:37,0,0,0
122,WOL,P003212,P006154,P012789,0 days 00:00:13,0,0,0
122,WOL,P006154,P006546,P012789,0 days 00:00:13,0,0,0
122,WOL,P006154,P012577,P012789,0 days 00:00:13,0,0,0
123,JOV,P011247,P011248,P012349,0 days 00:15:05,5,35,30
123,JOV,P010161,P011248,P012780,0 days 00:14:08,-1,29,30
123,JOV,P011248,P012349,P012780,0 days 00:13:22,4,31,27
123,JOV,P002507,P006771,P011248,0 days 00:11:15,-4,19,23
123,JOV,P010161,P012349,P012780,0 days 00:11:02,8,27,19
123,JOV,P010161,P010458,PJUG,0 days 00:10:40,7,28,21
123,JOV,P006771,P011248,P012349,0 days 00:10:27,0,19,19
123,JOV,P010161,P011248,P012349,0 days 00:10:21,3,22,19
123,JOV,P002507,P011248,P012349,0 days 00:10:01,-2,17,19
123,JOV,P002507,P006771,P012349,0 days 00:09:27,0,17,17
123,JOV,P010161,P011247,P012780,0 days 00:09:23,12,27,15
123,JOV,P011248,P012780,PJUG,0 days 00:09:11,-1,19,20
123,JOV,P011247,P011248,P012780,0 days 00:08:57,4,23,19
123,JOV,P011247,P012349,P012780,0 days 00:08:56,13,27,14
123,JOV,P010161,P010458,P011247,0 days 00:08:49,-1,22,23
123,JOV,P010161,P012780,PJUG,0 days 00:08:49,11,23,12
123,JOV,P002507,P011247,P011248,0 days 00:08:16,-4,15,19
123,JOV,P010161,P011247,PJUG,0 days 00:07:44,11,26,15
123,JOV,P010161,P011247,P011248,0 days 00:07:22,2,16,14
123,JOV,P006771,P011247,P012349,0 days 00:07:16,-1,15,16
123,JOV,P006771,P011247,P011248,0 days 00:07:16,-1,15,16
123,JOV,P002507,P006771,P011247,0 days 00:07:12,0,14,14
123,JOV,P002507,P011247,P012349,0 days 00:06:50,-3,13,16
123,JOV,P010458,P011247,PJUG,0 days 00:06:41,4,19,15
123,JOV,P011247,P012780,PJUG,0 days 00:06:24,11,21,10
123,JOV,P010161,P011248,PJUG,0 days 00:06:18,5,13,8
123,JOV,P010161,P010458,P012780,0 days 00:06:11,-2,13,15
123,JOV,P002507,P011247,PJUG,0 days 00:06:09,3,16,13
123,JOV,P010161,P010458,P011248,0 days 00:06:07,-2,12,14
123,JOV,P002507,P010161,P011247,0 days 00:06:05,3,17,14
123,JOV,P010161,P011247,P012349,0 days 00:05:55,12,18,6
123,JOV,P010709,P011248,P012349,0 days 00:05:46,-4,9,13
123,JOV,P002507,P010161,P010458,0 days 00:05:43,1,15,14
123,JOV,P002507,P010458,P011247,0 days 00:05:43,1,15,14
123,JOV,P010458,P012780,PJUG,0 days 00:05:29,2,12,10
123,JOV,P011248,P012349,PJUG,0 days 00:05:07,0,11,11
123,JOV,P012349,P012780,PJUG,0 days 00:04:59,8,16,8
123,JOV,P002507,P010161,PJUG,0 days 00:04:41,4,15,11
123,JOV,P002507,P010458,PJUG,0 days 00:04:17,2,13,11
123,JOV,P010458,P011248,PJUG,0 days 00:03:59,3,9,6
123,JOV,P010458,P011248,P012780,0 days 00:03:47,-4,7,11
123,JOV,P011247,P012349,PJUG,0 days 00:03:16,4,12,8
123,JOV,P010458,P011247,P012780,0 days 00:03:06,-2,7,9
123,JOV,P002507,P012780,PJUG,0 days 00:03:06,-1,5,6
123,JOV,P002507,P006771,PJUG,0 days 00:02:59,-4,3,7
123,JOV,P010161,P012349,PJUG,0 days 00:02:58,7,9,2
123,JOV,P006771,P010709,P012349,0 days 00:02:56,2,4,2
123,JOV,P002507,P010709,P011248,0 days 00:02:56,2,4,2
123,JOV,P006771,P010709,P011248,0 days 00:02:56,2,4,2
123,JOV,P002507,P006771,P010709,0 days 00:02:56,2,4,2
123,JOV,P002507,P010709,P012349,0 days 00:02:56,2,4,2
123,JOV,P010709,P011248,P012780,0 days 00:02:50,-6,5,11
123,JOV,P010709,P012349,P012780,0 days 00:02:50,-6,5,11
123,JOV,P010161,P010709,P011248,0 days 00:02:50,-6,5,11
123,JOV,P010161,P010709,P012349,0 days 00:02:50,-6,5,11
123,JOV,P010161,P010709,P012780,0 days 00:02:50,-6,5,11
123,JOV,P006771,P011248,P012780,0 days 00:02:48,-4,4,8
123,JOV,P002507,P006771,P012780,0 days 00:02:44,-3,3,6
123,JOV,P006771,P012780,PJUG,0 days 00:02:44,-3,3,6
123,JOV,P002507,P011248,PJUG,0 days 00:02:39,-7,2,9
123,JOV,P011247,P011248,PJUG,0 days 00:02:35,-1,7,8
123,JOV,P010458,P011247,P011248,0 days 00:02:08,-5,3,8
123,JOV,P006771,P011248,PJUG,0 days 00:02:03,-5,2,7
123,JOV,P006771,P011247,P012780,0 days 00:01:56,1,3,2
123,JOV,P002507,P011248,P012780,0 days 00:01:48,-4,2,6
123,JOV,P002507,P010161,P011248,0 days 00:01:28,-1,2,3
123,JOV,P002507,P010458,P011248,0 days 00:01:26,-1,2,3
123,JOV,P002507,P011247,P012780,0 days 00:01:18,3,3,0
123,JOV,P006771,P012349,P012780,0 days 00:01:00,0,2,2
123,JOV,P006771,P011247,PJUG,0 days 00:00:56,1,1,0
123,JOV,P010161,P010708,P011248,0 days 00:00:56,3,3,0
123,JOV,P010161,P010708,PJUG,0 days 00:00:56,3,3,0
123,JOV,P010708,P011248,PJUG,0 days 00:00:56,3,3,0
123,JOV,P010161,P010458,P010708,0 days 00:00:54,3,3,0
123,JOV,P010458,P010708,P011248,0 days 00:00:54,3,3,0
123,JOV,P010458,P010708,PJUG,0 days 00:00:54,3,3,0
123,JOV,P002507,P012349,PJUG,0 days 00:00:49,-3,0,3
123,JOV,P002507,P010161,P012780,0 days 00:00:22,2,2,0
123,JOV,P006771,P012349,PJUG,0 days 00:00:15,-1,0,1
123,JOV,P002507,P010161,P010708,0 days 00:00:02,0,0,0
123,JOV,P002507,P010708,P011248,0 days 00:00:02,0,0,0
123,JOV,P002507,P010708,PJUG,0 days 00:00:02,0,0,0
123,VNC,P000968,P003759,P012591,0 days 00:24:31,12,60,48
123,VNC,P003759,P011909,P012591,0 days 00:20:59,8,49,41
123,VNC,P000968,P011909,P012591,0 days 00:20:33,7,49,42
123,VNC,P000968,P003759,P011909,0 days 00:18:17,9,47,38
123,VNC,P008052,P011909,P012591,0 days 00:16:26,1,37,36
123,VNC,P000968,P008052,P012591,0 days 00:16:00,11,41,30
123,VNC,P003759,P008052,P012591,0 days 00:14:26,12,39,27
123,VNC,P004117,P011909,P012591,0 days 00:13:51,-12,20,32
123,VNC,P000968,P003759,P008052,0 days 00:13:44,13,39,26
123,VNC,P000968,P008052,P011909,0 days 00:13:12,11,35,24
123,VNC,P000968,P004117,P012591,0 days 00:13:03,-3,23,26
123,VNC,P003759,P004117,P012591,0 days 00:12:47,-1,23,24
123,VNC,P003759,P008052,P011909,0 days 00:11:38,12,33,21
123,VNC,P000968,P003759,P004117,0 days 00:10:47,-1,21,22
123,VNC,P000968,P004117,P011909,0 days 00:09:37,-6,16,22
123,VNC,P003759,P004117,P011909,0 days 00:09:21,-4,16,20
123,VNC,P008052,P011909,P012590,0 days 00:07:31,-12,13,25
123,VNC,P003759,P009400,P012591,0 days 00:06:14,3,13,10
123,VNC,P000968,P009400,P012591,0 days 00:06:14,3,13,10
123,VNC,P000968,P003759,P009400,0 days 00:06:14,3,13,10
123,VNC,P008052,P012587,P012590,0 days 00:05:48,-9,11,20
123,VNC,P004117,P008052,P012591,0 days 00:05:40,-7,8,15
123,VNC,P004117,P012590,P012591,0 days 00:05:24,-5,8,13
123,VNC,P004117,P009400,P012591,0 days 00:05:22,4,11,7
123,VNC,P011909,P012590,P012591,0 days 00:05:14,-10,4,14
123,VNC,P008052,P011928,P012590,0 days 00:05:13,-5,11,16
123,VNC,P008052,P012590,P012591,0 days 00:05:02,-9,6,15
123,VNC,P011909,P011928,P012590,0 days 00:04:58,-5,11,16
123,VNC,P008052,P011909,P011928,0 days 00:04:58,-5,11,16
123,VNC,P004117,P008052,P012590,0 days 00:04:55,-12,6,18
123,VNC,P008052,P009400,P012591,0 days 00:04:36,1,10,9
123,VNC,P008052,P011909,P012587,0 days 00:04:17,-2,11,13
123,VNC,P008052,P011928,P012587,0 days 00:04:17,-2,11,13
123,VNC,P011928,P012587,P012590,0 days 00:04:17,-2,11,13
123,VNC,P011909,P011928,P012587,0 days 00:04:17,-2,11,13
123,VNC,P011909,P012587,P012590,0 days 00:04:17,-2,11,13
123,VNC,P004117,P008052,P011909,0 days 00:04:07,-8,4,12
123,VNC,P004117,P011909,P012590,0 days 00:03:51,-6,4,10
123,VNC,P003759,P004117,P009400,0 days 00:03:26,3,7,4
123,VNC,P000968,P004117,P009400,0 days 00:03:26,3,7,4
123,VNC,P008052,P009400,P012590,0 days 00:03:19,-6,4,10
123,VNC,P004117,P008052,P009400,0 days 00:03:04,-6,4,10
123,VNC,P004117,P009400,P012590,0 days 00:03:04,-6,4,10
123,VNC,P000968,P008052,P009400,0 days 00:02:48,0,6,6
123,VNC,P003759,P008052,P009400,0 days 00:02:48,0,6,6
123,VNC,P003759,P011909,P012590,0 days 00:02:42,-1,2,3
123,VNC,P003759,P012590,P012591,0 days 00:02:42,-1,2,3
123,VNC,P000968,P004117,P008052,0 days 00:02:16,-2,2,4
123,VNC,P003759,P004117,P012590,0 days 00:02:00,0,2,2
123,VNC,P009400,P012590,P012591,0 days 00:01:48,1,4,3
123,VNC,P004117,P008052,P012587,0 days 00:01:31,-7,0,7
123,VNC,P004117,P012587,P012590,0 days 00:01:31,-7,0,7
123,VNC,P008052,P009400,P012587,0 days 00:01:31,-7,0,7
123,VNC,P009400,P012587,P012590,0 days 00:01:31,-7,0,7
123,VNC,P004117,P009400,P012587,0 days 00:01:31,-7,0,7
123,VNC,P011909,P011928,P012591,0 days 00:01:04,-3,0,3
123,VNC,P008052,P011928,P012591,0 days 00:00:56,-3,0,3
123,VNC,P011928,P012590,P012591,0 days 00:00:56,-3,0,3
123,VNC,P003759,P008052,P012590,0 days 00:00:42,-1,0,1
123,VNC,P009400,P011928,P012591,0 days 00:00:38,0,0,0
123,VNC,P009400,P011909,P011928,0 days 00:00:23,0,0,0
123,VNC,P009400,P011909,P012591,0 days 00:00:23,0,0,0
123,VNC,P004117,P009400,P011909,0 days 00:00:23,0,0,0
123,VNC,P004117,P011928,P012591,0 days 00:00:23,0,0,0
123,VNC,P004117,P011909,P011928,0 days 00:00:23,0,0,0
123,VNC,P004117,P009400,P011928,0 days 00:00:23,0,0,0
123,VNC,P008052,P009400,P011928,0 days 00:00:15,0,0,0
123,VNC,P009400,P011928,P012590,0 days 00:00:15,0,0,0
124,HTA,P004267,P004846,P011990,0 days 00:20:51,22,66,44
124,HTA,P004267,P004846,P011973,0 days 00:17:14,5,51,46
124,HTA,P003533,P011990,P012794,0 days 00:16:59,12,57,45
124,HTA,P004846,P011973,P011990,0 days 00:15:33,0,42,42
124,HTA,P003533,P004267,P011990,0 days 00:14:36,23,52,29
124,HTA,P004267,P007759,P011973,0 days 00:14:00,6,40,34
124,HTA,P003533,P004846,P011990,0 days 00:13:57,13,44,31
124,HTA,P004267,P011990,P012794,0 days 00:13:50,22,49,27
124,HTA,P004846,P007759,P011973,0 days 00:13:44,4,38,34
124,HTA,P004267,P004846,P007759,0 days 00:13:16,4,38,34
124,HTA,P004267,P004846,P012794,0 days 00:12:55,18,45,27
124,HTA,P004267,P011973,P011990,0 days 00:12:52,5,36,31
124,HTA,P004267,P007759,P011990,0 days 00:12:05,9,35,26
124,HTA,P003533,P004267,P012794,0 days 00:11:59,22,42,20
124,HTA,P004846,P011990,P012794,0 days 00:11:46,14,41,27
124,HTA,P003533,P004267,P004846,0 days 00:11:43,18,38,20
124,HTA,P007759,P011973,P011990,0 days 00:11:36,1,28,27
124,HTA,P003533,P004846,P012794,0 days 00:10:35,16,36,20
124,HTA,P004846,P007759,P011990,0 days 00:09:35,2,23,21
124,HTA,P003533,P011973,P011990,0 days 00:08:14,-7,21,28
124,HTA,P003533,P007759,P011990,0 days 00:07:39,2,21,19
124,HTA,P011973,P011990,P012794,0 days 00:07:18,-6,20,26
124,HTA,P004267,P007759,P012794,0 days 00:07:08,8,26,18
124,HTA,P007759,P011973,P012794,0 days 00:07:03,2,23,21
124,HTA,P004846,P011973,P012794,0 days 00:06:56,0,25,25
124,HTA,P004267,P011973,P012794,0 days 00:06:15,3,21,18
124,HTA,P007759,P011990,P012794,0 days 00:06:05,4,19,15
124,HTA,P003533,P007759,P012794,0 days 00:06:01,6,21,15
124,HTA,P003533,P004846,P011973,0 days 00:05:54,-2,16,18
124,HTA,P003533,P011973,P012794,0 days 00:04:56,-4,15,19
124,HTA,P003533,P004267,P007759,0 days 00:04:04,5,14,9
124,HTA,P003533,P007759,P011973,0 days 00:03:53,-1,9,10
124,HTA,P004267,P004846,P012028,0 days 00:03:13,-1,5,6
124,HTA,P004846,P007759,P012794,0 days 00:02:38,3,12,9
124,HTA,P003533,P012028,P012794,0 days 00:02:37,-6,4,10
124,HTA,P003533,P004267,P011973,0 days 00:02:33,1,8,7
124,HTA,P004846,P007759,P012028,0 days 00:02:24,-1,5,6
124,HTA,P007759,P011973,P012028,0 days 00:02:24,-1,5,6
124,HTA,P004267,P011973,P012028,0 days 00:02:24,-1,5,6
124,HTA,P004267,P007759,P012028,0 days 00:02:24,-1,5,6
124,HTA,P004846,P011973,P012028,0 days 00:02:24,-1,5,6
124,HTA,P007759,P011973,P012706,0 days 00:02:22,0,6,6
124,HTA,P003533,P004846,P007759,0 days 00:02:14,0,4,4
124,HTA,P003533,P011990,P012028,0 days 00:01:48,-6,4,10
124,HTA,P011990,P012028,P012794,0 days 00:01:48,-6,4,10
124,HTA,P011973,P012706,P012794,0 days 00:01:31,0,4,4
124,HTA,P007759,P012706,P012794,0 days 00:01:31,0,4,4
124,HTA,P003533,P004267,P012028,0 days 00:01:20,0,2,2
124,HTA,P004267,P012028,P012794,0 days 00:01:20,0,2,2
124,HTA,P004267,P012706,P012794,0 days 00:01:15,2,4,2
124,HTA,P004267,P011973,P012706,0 days 00:01:15,2,4,2
124,HTA,P004267,P007759,P012706,0 days 00:01:15,2,4,2
124,HTA,P012028,P012592,P012794,0 days 00:01:11,-4,2,6
124,HTA,P011990,P012592,P012794,0 days 00:01:11,-4,2,6
124,HTA,P011990,P012028,P012592,0 days 00:01:11,-4,2,6
124,HTA,P003533,P012592,P012794,0 days 00:01:11,-4,2,6
124,HTA,P003533,P012028,P012592,0 days 00:01:11,-4,2,6
124,HTA,P003533,P011990,P012592,0 days 00:01:11,-4,2,6
124,HTA,P007759,P011973,P012592,0 days 00:01:07,-2,2,4
124,HTA,P007759,P012592,P012706,0 days 00:01:07,-2,2,4
124,HTA,P011973,P012592,P012706,0 days 00:01:07,-2,2,4
124,HTA,P011973,P012706,P012793,0 days 00:00:51,0,2,2
124,HTA,P012592,P012706,P012793,0 days 00:00:51,0,2,2
124,HTA,P007759,P012592,P012793,0 days 00:00:51,0,2,2
124,HTA,P011973,P012592,P012793,0 days 00:00:51,0,2,2
124,HTA,P007759,P012706,P012793,0 days 00:00:51,0,2,2
124,HTA,P007759,P011973,P012793,0 days 00:00:51,0,2,2
124,HTA,P003533,P004846,P012028,0 days 00:00:49,0,0,0
124,HTA,P004846,P012028,P012794,0 days 00:00:49,0,0,0
124,HTA,P004267,P011990,P012028,0 days 00:00:31,0,2,2
124,HTA,P007759,P012592,P012794,0 days 00:00:16,-2,0,2
124,HTA,P011973,P012592,P012794,0 days 00:00:16,-2,0,2
124,HTA,P012592,P012706,P012794,0 days 00:00:16,-2,0,2
124,HTA,P003533,P011973,P012028,0 days 00:00:06,-2,0,2
124,HTA,P011973,P011990,P012028,0 days 00:00:06,-2,0,2
124,HTA,P011973,P012028,P012794,0 days 00:00:06,-2,0,2
124,HAM,P011168,P012580,P012581,0 days 00:17:29,5,43,38
124,HAM,P009663,P012580,P012581,0 days 00:16:02,-9,33,42
124,HAM,P009663,P011168,P012581,0 days 00:13:38,5,33,28
124,HAM,P009663,P011168,P012580,0 days 00:13:26,5,33,28
124,HAM,P009663,P012581,P012582,0 days 00:13:12,-5,33,38
124,HAM,P009663,P012580,P012582,0 days 00:12:21,1,31,30
124,HAM,P009663,P011168,P012582,0 days 00:11:35,-2,26,28
124,HAM,P012580,P012581,P012582,0 days 00:11:23,-2,27,29
124,HAM,P011168,P012580,P012582,0 days 00:11:18,4,29,25
124,HAM,P011168,P012581,P012582,0 days 00:10:59,4,27,23
124,HAM,P011168,P012579,P012580,0 days 00:08:28,-3,18,21
124,HAM,P011168,P011187,P012579,0 days 00:08:25,1,23,22
124,HAM,P011168,P012581,P012694,0 days 00:07:59,12,28,16
124,HAM,P011168,P012579,P012582,0 days 00:07:41,-1,20,21
124,HAM,P012580,P012581,P012694,0 days 00:07:35,7,23,16
124,HAM,P011168,P012580,P012694,0 days 00:07:24,11,26,15
124,HAM,P011168,P012579,P012648,0 days 00:06:50,-8,16,24
124,HAM,P011168,P012579,P012581,0 days 00:06:08,-2,11,13
124,HAM,P011187,P012580,P012694,0 days 00:05:56,1,15,14
124,HAM,P009663,P011168,P012579,0 days 00:05:46,-10,10,20
124,HAM,P009663,P012581,P012695,0 days 00:05:35,-13,14,27
124,HAM,P011168,P011187,P012580,0 days 00:05:16,1,16,15
124,HAM,P011187,P012580,P012581,0 days 00:04:59,-1,13,14
124,HAM,P009663,P012581,P012648,0 days 00:04:55,-2,16,18
124,HAM,P011168,P011187,P012581,0 days 00:04:52,4,16,12
124,HAM,P012581,P012582,P012695,0 days 00:04:48,-8,14,22
124,HAM,P009663,P012582,P012695,0 days 00:04:48,-8,14,22
124,HAM,P011187,P012579,P012648,0 days 00:04:47,0,13,13
124,HAM,P011168,P011187,P012648,0 days 00:04:47,0,13,13
124,HAM,P011168,P011187,P012582,0 days 00:04:44,3,16,13
124,HAM,P011168,P012579,P012694,0 days 00:04:43,0,14,14
124,HAM,P009663,P012581,P012694,0 days 00:04:42,6,16,10
124,HAM,P012579,P012580,P012581,0 days 00:04:31,-4,6,10
124,HAM,P011187,P012581,P012694,0 days 00:04:23,0,10,10
124,HAM,P011168,P011187,P012694,0 days 00:04:12,4,13,9
124,HAM,P009663,P011168,P012648,0 days 00:04:11,-6,10,16
124,HAM,P011187,P012579,P012582,0 days 00:04:08,4,13,9
124,HAM,P009663,P012582,P012648,0 days 00:04:02,-11,9,20
124,HAM,P012579,P012580,P012694,0 days 00:03:55,1,11,10
124,HAM,P012579,P012582,P012648,0 days 00:03:46,-5,8,13
124,HAM,P011168,P012582,P012648,0 days 00:03:46,-5,8,13
124,HAM,P009663,P011168,P012694,0 days 00:03:46,8,17,9
124,HAM,P009663,P012579,P012580,0 days 00:03:43,-2,7,9
124,HAM,P010070,P011187,P012579,0 days 00:03:24,-7,7,14
124,HAM,P009663,P012579,P012582,0 days 00:03:11,-5,7,12
124,HAM,P011168,P012648,P012694,0 days 00:02:56,1,10,9
124,HAM,P009663,P012648,P012694,0 days 00:02:56,1,10,9
124,HAM,P012580,P012581,P012695,0 days 00:02:48,-9,5,14
124,HAM,P009663,P012580,P012695,0 days 00:02:48,-9,5,14
124,HAM,P009663,P012648,P012695,0 days 00:02:47,-4,9,13
124,HAM,P012581,P012582,P012648,0 days 00:02:47,-4,9,13
124,HAM,P012582,P012648,P012695,0 days 00:02:47,-4,9,13
124,HAM,P012581,P012648,P012695,0 days 00:02:47,-4,9,13
124,HAM,P010070,P011168,P012579,0 days 00:02:44,-4,5,9
124,HAM,P010070,P011168,P011187,0 days 00:02:44,-4,5,9
124,HAM,P011187,P012579,P012580,0 days 00:02:41,-4,7,11
124,HAM,P009663,P012580,P012694,0 days 00:02:34,4,9,5
124,HAM,P011187,P012582,P012648,0 days 00:02:31,2,8,6
124,HAM,P012579,P012581,P012694,0 days 00:02:22,0,6,6
124,HAM,P012579,P012580,P012582,0 days 00:02:18,2,7,5
124,HAM,P010070,P011168,P012648,0 days 00:02:16,-2,5,7
124,HAM,P010070,P012579,P012648,0 days 00:02:16,-2,5,7
124,HAM,P010070,P011187,P012648,0 days 00:02:16,-2,5,7
124,HAM,P011187,P012581,P012582,0 days 00:02:13,1,8,7
124,HAM,P011168,P012581,P012648,0 days 00:02:08,2,7,5
124,HAM,P012581,P012648,P012694,0 days 00:02:08,2,7,5
124,HAM,P009663,P012579,P012648,0 days 00:02:03,-8,3,11
124,HAM,P012580,P012582,P012695,0 days 00:02:01,-4,5,9
124,HAM,P012579,P012581,P012582,0 days 00:01:59,2,5,3
124,HAM,P009663,P012579,P012581,0 days 00:01:47,-4,0,4
124,HAM,P009663,P011187,P012580,0 days 00:01:44,-3,2,5
124,HAM,P009663,P011187,P012581,0 days 00:01:44,-3,2,5
124,HAM,P009663,P011187,P012694,0 days 00:01:44,-3,2,5
124,HAM,P011187,P012579,P012581,0 days 00:01:37,2,5,3
124,HAM,P011187,P012579,P012694,0 days 00:01:33,1,5,4
124,HAM,P010070,P012580,P012695,0 days 00:01:27,-8,2,10
124,HAM,P009663,P010070,P012580,0 days 00:01:16,-8,0,8
124,HAM,P009663,P010070,P012581,0 days 00:01:16,-8,0,8
124,HAM,P010070,P012580,P012581,0 days 00:01:16,-8,0,8
124,HAM,P010070,P011187,P012580,0 days 00:01:08,-5,2,7
124,HAM,P010070,P012579,P012580,0 days 00:01:08,-5,2,7
124,HAM,P010070,P011168,P012580,0 days 00:00:57,-5,0,5
124,HAM,P012579,P012648,P012694,0 days 00:00:48,-1,3,4
124,HAM,P009663,P012579,P012694,0 days 00:00:48,-1,3,4
124,HAM,P009663,P010070,P012695,0 days 00:00:47,-5,0,5
124,HAM,P010070,P012581,P012695,0 days 00:00:47,-5,0,5
124,HAM,P011187,P012580,P012695,0 days 00:00:40,-3,2,5
124,HAM,P012579,P012580,P012695,0 days 00:00:40,-3,2,5
124,HAM,P010070,P011187,P012695,0 days 00:00:40,-3,2,5
124,HAM,P011187,P012579,P012695,0 days 00:00:40,-3,2,5
124,HAM,P010070,P012579,P012695,0 days 00:00:40,-3,2,5
124,HAM,P011187,P012580,P012582,0 days 00:00:36,-1,3,4
124,HAM,P009663,P010070,P011168,0 days 00:00:29,-3,0,3
124,HAM,P010070,P011168,P012581,0 days 00:00:29,-3,0,3
