Gamecode,CODETEAM,J1,J2,TIME,DELTA_SCORE,OFF,DEF
103,HTA,P003533,P010550,2.467,-4,2,6
103,HTA,P003533,P011991,3.167,-2,4,6
103,HTA,P004267,P004846,4.517,-5,5,10
103,HTA,P004267,P006835,10.15,-2,21,23
103,HTA,P004267,P007759,12.633,-3,26,29
103,HTA,P004267,P010465,6.0,7,16,9
103,HTA,P004267,P010550,3.5,1,7,6
103,HTA,P004267,P011973,3.383,-2,9,11
103,HTA,P004267,P011991,10.15,6,25,19
103,HTA,P004846,P006835,14.783,7,40,33
103,HTA,P004846,P007759,7.75,0,17,17
103,HTA,P004846,P010465,13.384,11,41,30
103,HTA,P004846,P010550,8.6,-4,17,21
103,HTA,P004846,P011973,3.133,-2,8,10
103,HTA,P004846,P011991,13.05,9,36,27
103,HTA,P006835,P007759,14.5,3,34,31
103,HTA,P006835,P010465,19.467,19,56,37
103,HTA,P006835,P010550,6.683,5,18,13
103,HTA,P006835,P011973,4.533,-5,12,17
103,HTA,P006835,P011991,21.4,11,55,44
103,HTA,P007759,P010465,21.85,16,50,34
103,HTA,P007759,P010550,16.633,1,29,28
103,HTA,P007759,P011973,14.416,-2,28,30
103,HTA,P007759,P011991,23.966,13,54,41
103,HTA,P010465,P010550,17.9,4,37,33
103,HTA,P010465,P011973,14.083,-1,27,28
103,HTA,P010465,P011991,29.8,18,72,54
103,HTA,P010550,P011973,12.933,2,24,22
103,HTA,P010550,P011991,19.616,7,42,35
103,HTA,P011973,P011991,17.383,-2,36,38
103,WOL,P002387,P003212,16.368,-10,32,42
103,WOL,P002387,P005516,17.7,5,45,40
103,WOL,P002387,P006154,4.75,-2,8,10
103,WOL,P002387,P006546,21.934,1,53,52
103,WOL,P002387,P012576,15.617,0,41,41
103,WOL,P002387,P012577,10.884,-10,22,32
103,WOL,P002387,P012789,9.484,-6,15,21
103,WOL,P002387,PLCT,3.667,-2,8,10
103,WOL,P003212,P004645,1.633,-4,1,5
103,WOL,P003212,P005516,11.283,2,27,25
103,WOL,P003212,P006154,4.383,6,11,5
103,WOL,P003212,P006546,16.867,-15,32,47
103,WOL,P003212,P012576,12.7,-8,25,33
103,WOL,P003212,P012577,8.717,-11,14,25
103,WOL,P003212,P012789,7.617,-5,14,19
103,WOL,P003212,PLCT,1.7,-7,0,7
103,WOL,P004645,P005516,10.95,1,18,17
103,WOL,P004645,P006154,9.167,-2,13,15
103,WOL,P004645,P006546,3.416,-1,6,7
103,WOL,P004645,P012576,12.583,-3,19,22
103,WOL,P004645,P012577,12.583,-3,19,22
103,WOL,P005516,P006154,13.6,-2,22,24
103,WOL,P005516,P006546,16.599,12,47,35
103,WOL,P005516,P012576,26.016,7,60,53
103,WOL,P005516,P012577,20.233,4,40,36
103,WOL,P005516,P012789,4.95,0,9,9
103,WOL,P005516,PLCT,2.533,-1,8,9
103,WOL,P006154,P006546,3.0,3,6,3
103,WOL,P006154,P012576,13.5,-3,23,26
103,WOL,P006154,P012577,12.95,-3,21,24
103,WOL,P006154,P012789,2.45,3,4,1
103,WOL,P006546,P012576,16.149,3,44,41
103,WOL,P006546,P012577,11.133,-4,25,29
103,WOL,P006546,P012789,9.484,-6,15,21
103,WOL,P006546,PLCT,3.95,-5,8,13
103,WOL,P012576,P012577,24.183,-5,44,49
103,WOL,P012576,PLCT,1.316,1,8,7
103,WOL,P012577,P012789,1.317,-4,3,7
103,WOL,P012789,PLCT,2.634,-6,0,6
104,PRS,P004512,P005793,10.084,-7,18,25
104,PRS,P004512,P009556,0.667,2,2,0
104,PRS,P004512,P011232,2.8,4,8,4
104,PRS,P004512,P011887,3.884,-8,7,15
104,PRS,P004512,P012608,14.834,-3,28,31
104,PRS,P004512,P012609,7.617,-5,11,16
104,PRS,P004512,P012610,14.901,-5,28,33
104,PRS,P004512,P012613,4.817,2,10,8
104,PRS,P005793,P010801,2.267,0,2,2
104,PRS,P005793,P011232,0.067,-2,0,2
104,PRS,P005793,P011887,2.467,-2,7,9
104,PRS,P005793,P012608,17.551,5,41,36
104,PRS,P005793,P012609,9.884,-5,13,18
104,PRS,P005793,P012610,17.618,3,41,38
104,PRS,P005793,P012613,5.267,10,21,11
104,PRS,P005793,P012640,5.267,10,21,11
104,PRS,P009556,P010801,6.734,4,10,6
104,PRS,P009556,P011232,16.567,25,48,23
104,PRS,P009556,P011551,3.95,3,5,2
104,PRS,P009556,P011887,3.95,3,5,2
104,PRS,P009556,P012608,0.667,2,2,0
104,PRS,P009556,P012609,11.25,24,43,19
104,PRS,P009556,P012610,0.667,2,2,0
104,PRS,P009556,P012613,11.867,21,40,19
104,PRS,P009556,P012640,12.617,22,43,21
104,PRS,P010801,P011232,6.734,4,10,6
104,PRS,P010801,P011551,3.95,3,5,2
104,PRS,P010801,P011887,3.95,3,5,2
104,PRS,P010801,P012608,3.267,0,3,3
104,PRS,P010801,P012609,3.684,3,7,4
104,PRS,P010801,P012610,3.267,0,3,3
104,PRS,P010801,P012613,2.367,-2,1,3
104,PRS,P010801,P012640,3.784,1,6,5
104,PRS,P011232,P011551,3.95,3,5,2
104,PRS,P011232,P011887,3.95,3,5,2
104,PRS,P011232,P012608,2.733,6,8,2
104,PRS,P011232,P012609,11.317,22,43,21
104,PRS,P011232,P012610,2.8,4,8,4
104,PRS,P011232,P012613,13.933,25,46,21
104,PRS,P011232,P012640,12.617,22,43,21
104,PRS,P011551,P011887,3.95,3,5,2
104,PRS,P011887,P012608,3.884,-8,7,15
104,PRS,P011887,P012610,3.884,-8,7,15
104,PRS,P011887,P012613,1.417,-6,0,6
104,PRS,P012608,P012609,9.817,-3,13,16
104,PRS,P012608,P012610,23.368,7,52,45
104,PRS,P012608,P012613,11.084,12,32,20
104,PRS,P012608,P012640,6.267,10,22,12
104,PRS,P012609,P012610,9.884,-5,13,18
104,PRS,P012609,P012613,9.833,21,38,17
104,PRS,P012609,P012640,11.25,24,43,19
104,PRS,P012610,P012613,11.084,12,32,20
104,PRS,P012610,P012640,6.267,10,22,12
104,PRS,P012613,P012640,17.467,29,60,31
104,VNC,P003759,P004381,9.967,-5,19,24
104,VNC,P003759,P008052,4.25,-6,5,11
104,VNC,P003759,P009400,2.433,2,4,2
104,VNC,P003759,P011909,12.267,-8,20,28
104,VNC,P003759,P011928,11.717,-2,22,24
104,VNC,P003759,P012587,3.567,-5,4,9
104,VNC,P003759,P012590,7.95,-6,12,18
104,VNC,P003759,P012591,11.717,-2,22,24
104,VNC,P004381,P008052,5.783,-11,9,20
104,VNC,P004381,P011909,14.85,-17,24,41
104,VNC,P004381,P011928,15.434,-18,26,44
104,VNC,P004381,P012590,5.9,-14,7,21
104,VNC,P004381,P012591,12.534,-11,23,34
104,VNC,P008052,P009400,4.2,2,12,10
104,VNC,P008052,P011909,13.917,-6,28,34
104,VNC,P008052,P011928,7.567,-6,17,23
104,VNC,P008052,P012587,8.184,3,21,18
104,VNC,P008052,P012590,12.767,-5,26,31
104,VNC,P008052,P012591,3.2,-3,6,9
104,VNC,P009400,P011909,5.383,1,11,10
104,VNC,P009400,P011928,10.283,-12,18,30
104,VNC,P009400,P012587,7.767,-7,20,27
104,VNC,P009400,P012590,13.433,-8,27,35
104,VNC,P009400,P012591,10.233,-10,16,26
104,VNC,P011909,P011928,23.284,-17,37,54
104,VNC,P011909,P012587,12.601,1,24,23
104,VNC,P011909,P012590,20.467,-14,31,45
104,VNC,P011909,P012591,19.967,-16,29,45
104,VNC,P011928,P012587,12.501,-9,24,33
104,VNC,P011928,P012590,22.384,-23,36,59
104,VNC,P011928,P012591,27.234,-25,44,69
104,VNC,P012587,P012590,18.218,-10,36,46
104,VNC,P012587,P012591,10.034,-13,15,28
104,VNC,P012590,P012591,18.017,-20,25,45
105,HAM,P001990,P009663,8.75,1,26,25
105,HAM,P001990,P010070,3.701,-6,4,10
105,HAM,P001990,P011187,4.651,0,11,11
105,HAM,P001990,P012579,7.218,1,19,18
105,HAM,P001990,P012580,8.35,-6,19,25
105,HAM,P001990,P012581,7.184,4,23,19
105,HAM,P001990,P012582,9.7,7,33,26
105,HAM,P001990,P012648,4.05,3,13,10
105,HAM,P009663,P010070,1.217,-3,2,5
105,HAM,P009663,P011168,14.416,14,31,17
105,HAM,P009663,P012579,5.85,3,15,12
105,HAM,P009663,P012580,17.566,2,36,34
105,HAM,P009663,P012581,20.167,14,50,36
105,HAM,P009663,P012582,22.816,12,55,43
105,HAM,P009663,P012648,4.483,-1,13,14
105,HAM,P009663,P012695,0.867,-6,0,6
105,HAM,P010070,P011168,6.316,-1,13,14
105,HAM,P010070,P011187,9.35,-6,15,21
105,HAM,P010070,P012579,10.567,-9,17,26
105,HAM,P010070,P012580,2.85,-3,4,7
105,HAM,P010070,P012581,2.85,-6,4,10
105,HAM,P010070,P012648,4.317,2,9,7
105,HAM,P010070,P012694,0.55,-2,0,2
105,HAM,P010070,P012695,0.55,-2,0,2
105,HAM,P011168,P011187,10.766,-5,15,20
105,HAM,P011168,P012579,12.182,1,22,21
105,HAM,P011168,P012580,14.533,10,28,18
105,HAM,P011168,P012581,17.099,7,29,22
105,HAM,P011168,P012582,18.133,12,33,21
105,HAM,P011168,P012648,6.55,0,13,13
105,HAM,P011168,P012694,0.733,-2,0,2
105,HAM,P011187,P012579,14.467,-5,26,31
105,HAM,P011187,P012580,5.817,-2,11,13
105,HAM,P011187,P012581,4.616,-7,2,9
105,HAM,P011187,P012582,5.884,1,11,10
105,HAM,P011187,P012648,6.484,2,13,11
105,HAM,P011187,P012694,1.283,-4,0,4
105,HAM,P011187,P012695,0.55,-2,0,2
105,HAM,P012579,P012580,5.05,-2,11,13
105,HAM,P012579,P012581,7.633,2,17,15
105,HAM,P012579,P012582,9.017,9,24,15
105,HAM,P012579,P012648,7.084,0,13,13
105,HAM,P012579,P012694,1.283,-4,0,4
105,HAM,P012579,P012695,0.917,-4,0,4
105,HAM,P012580,P012581,15.8,3,29,26
105,HAM,P012580,P012582,20.533,3,43,40
105,HAM,P012580,P012648,2.533,-1,7,8
105,HAM,P012580,P012695,0.5,-4,0,4
105,HAM,P012581,P012582,21.2,15,48,33
105,HAM,P012581,P012648,1.35,2,6,4
105,HAM,P012581,P012694,0.733,-2,0,2
105,HAM,P012581,P012695,0.5,-4,0,4
105,HAM,P012582,P012648,6.65,-1,17,18
105,HAM,P012582,P012695,0.867,-6,0,6
105,HAM,P012648,P012695,0.367,-2,0,2
105,HAM,P012694,P012695,0.55,-2,0,2
105,LLI,P004773,P005247,18.751,5,39,34
105,LLI,P004773,P006600,8.184,-7,16,23
105,LLI,P004773,P008274,11.017,2,23,21
105,LLI,P004773,P009649,8.367,-5,11,16
105,LLI,P004773,P009672,8.634,0,21,21
105,LLI,P004773,P009680,11.218,-3,23,26
105,LLI,P004773,P012020,11.434,4,23,19
105,LLI,P004773,P012585,0.867,-8,0,8
105,LLI,P005247,P006600,9.384,1,19,18
105,LLI,P005247,P008274,11.017,2,23,21
105,LLI,P005247,P009649,7.517,3,11,8
105,LLI,P005247,P009672,10.701,0,24,24
105,LLI,P005247,P009680,12.418,5,26,21
105,LLI,P005247,P012020,11.434,4,23,19
105,LLI,P005247,P012585,2.05,0,3,3
105,LLI,P006600,P008274,4.917,-8,4,12
105,LLI,P006600,P009649,22.868,-9,41,50
105,LLI,P006600,P009672,18.467,8,48,40
105,LLI,P006600,P009680,27.118,-2,56,58
105,LLI,P006600,P012585,20.534,-7,40,47
105,LLI,P008274,P009649,8.05,-3,11,14
105,LLI,P008274,P009672,4.517,-1,9,10
105,LLI,P008274,P009680,6.784,-2,11,13
105,LLI,P008274,P012020,10.267,6,23,17
105,LLI,P008274,P012585,4.167,-4,4,8
105,LLI,P009649,P009672,14.167,5,35,30
105,LLI,P009649,P009680,22.818,-5,43,48
105,LLI,P009649,P012020,3.833,5,9,4
105,LLI,P009649,P012585,19.184,-7,39,46
105,LLI,P009672,P009680,20.334,6,50,44
105,LLI,P009672,P012020,6.384,-3,11,14
105,LLI,P009672,P012585,16.2,5,38,33
105,LLI,P009680,P012020,4.484,0,9,9
105,LLI,P009680,P012585,21.234,-7,42,49
105,LLI,P012020,P012585,0.7,0,2,2
106,BOU,P000498,P004525,10.083,10,21,11
106,BOU,P000498,P010450,11.45,11,25,14
106,BOU,P000498,P010718,3.033,-5,7,12
106,BOU,P000498,P011161,14.483,6,32,26
106,BOU,P000498,P011836,4.4,-4,11,15
106,BOU,P000498,P011837,3.233,2,5,3
106,BOU,P000498,P012618,8.85,2,23,21
106,BOU,P000498,P012619,2.4,2,4,2
106,BOU,P004525,P010431,8.0,3,19,16
106,BOU,P004525,P010450,14.15,11,31,20
106,BOU,P004525,P010718,4.35,-1,9,10
106,BOU,P004525,P011161,11.9,8,25,17
106,BOU,P004525,P011837,6.566,3,14,11
106,BOU,P004525,P012617,7.017,-1,15,16
106,BOU,P004525,P012618,6.65,7,16,9
106,BOU,P004525,P012619,5.284,0,10,10
106,BOU,P010431,P010450,4.433,-2,10,12
106,BOU,P010431,P010718,15.367,13,31,18
106,BOU,P010431,P011161,2.983,-1,8,9
106,BOU,P010431,P011836,11.8,8,22,14
106,BOU,P010431,P011837,12.633,10,23,13
106,BOU,P010431,P012617,16.817,12,33,21
106,BOU,P010431,P012618,4.283,3,12,9
106,BOU,P010431,P012619,2.884,-2,6,8
106,BOU,P010450,P011161,13.983,0,27,27
106,BOU,P010450,P011836,3.483,-7,6,13
106,BOU,P010450,P011837,5.133,1,9,8
106,BOU,P010450,P012617,5.4,-1,12,13
106,BOU,P010450,P012618,7.933,-1,18,19
106,BOU,P010450,P012619,4.567,4,10,6
106,BOU,P010718,P011161,9.199,0,19,19
106,BOU,P010718,P011836,18.016,9,33,24
106,BOU,P010718,P011837,12.383,6,19,13
106,BOU,P010718,P012617,17.133,8,27,19
106,BOU,P010718,P012618,9.266,6,23,17
106,BOU,P010718,P012619,0.717,-4,0,4
106,BOU,P011161,P011836,11.282,-8,21,29
106,BOU,P011161,P011837,4.883,-3,5,8
106,BOU,P011161,P012617,5.716,-5,6,11
106,BOU,P011161,P012618,15.899,1,37,36
106,BOU,P011161,P012619,2.4,2,4,2
106,BOU,P011836,P011837,10.95,4,14,10
106,BOU,P011836,P012617,15.516,8,24,16
106,BOU,P011836,P012618,10.549,-2,25,27
106,BOU,P011837,P012617,14.283,5,23,18
106,BOU,P012617,P012618,5.366,4,10,6
106,BOU,P012617,P012619,2.884,-2,6,8
106,TRN,P001479,P005059,11.133,-9,13,22
106,TRN,P001479,P007828,2.35,4,9,5
106,TRN,P001479,P009903,8.65,-10,7,17
106,TRN,P001479,P012593,6.566,-3,15,18
106,TRN,P001479,P012594,0.367,0,0,0
106,TRN,P001479,P012595,14.533,-9,22,31
106,TRN,P001479,P012596,5.883,1,15,14
106,TRN,P001479,P012597,8.65,-10,7,17
106,TRN,P005059,P005738,8.184,7,17,10
106,TRN,P005059,P006382,2.15,-4,3,7
106,TRN,P005059,P009903,11.751,-7,11,18
106,TRN,P005059,P012593,6.199,-6,9,15
106,TRN,P005059,P012595,16.4,-1,27,28
106,TRN,P005059,P012596,7.649,3,19,16
106,TRN,P005059,P012597,14.134,1,21,20
106,TRN,P005738,P006382,10.733,-12,12,24
106,TRN,P005738,P009903,16.318,-5,24,29
106,TRN,P005738,P012593,11.533,-6,18,24
106,TRN,P005738,P012594,16.183,-11,25,36
106,TRN,P005738,P012595,12.668,8,27,19
106,TRN,P005738,P012596,9.066,4,21,17
106,TRN,P005738,P012597,16.851,11,36,25
106,TRN,P006382,P009903,5.767,-5,7,12
106,TRN,P006382,P012593,6.516,-8,7,15
106,TRN,P006382,P012594,8.666,-10,9,19
106,TRN,P006382,P012595,0.083,-2,0,2
106,TRN,P006382,P012596,5.049,-9,5,14
106,TRN,P006382,P012597,4.3,-6,5,11
106,TRN,P007828,P012593,2.35,4,9,5
106,TRN,P007828,P012595,2.35,4,9,5
106,TRN,P007828,P012596,2.35,4,9,5
106,TRN,P009903,P012593,5.267,-6,7,13
106,TRN,P009903,P012594,11.517,-7,17,24
106,TRN,P009903,P012595,19.201,-10,24,34
106,TRN,P009903,P012597,21.401,-10,27,37
106,TRN,P012593,P012594,7.933,-8,12,20
106,TRN,P012593,P012595,9.766,-8,20,28
106,TRN,P012593,P012596,12.915,-5,26,31
106,TRN,P012593,P012597,3.683,2,9,7
106,TRN,P012594,P012595,6.834,-5,10,15
106,TRN,P012594,P012596,5.033,-4,8,12
106,TRN,P012594,P012597,9.667,1,19,18
106,TRN,P012595,P012596,8.083,7,25,18
106,TRN,P012595,P012597,19.218,4,32,28
106,TRN,P012596,P012597,4.1,11,16,5
107,CAN,P001607,P003425,2.383,-7,0,7
107,CAN,P001607,P003637,14.384,1,36,35
107,CAN,P001607,P004160,6.833,13,20,7
107,CAN,P001607,P005005,7.734,-4,17,21
107,CAN,P001607,P006588,9.483,13,30,17
107,CAN,P001607,P007560,1.4,0,4,4
107,CAN,P001607,P007644,2.917,-2,7,9
107,CAN,P001607,P008121,17.266,11,43,32
107,CAN,P001607,P009864,14.182,3,34,31
107,CAN,P001607,P010385,10.818,4,26,22
107,CAN,P001607,P010452,12.6,-4,23,27
107,CAN,P003425,P003637,5.4,-6,6,12
107,CAN,P003425,P004160,7.384,-6,15,21
107,CAN,P003425,P005005,9.117,-3,20,23
107,CAN,P003425,P006588,5.767,-1,15,16
107,CAN,P003425,P007560,3.8,1,10,9
107,CAN,P003425,P008121,9.983,-15,11,26
107,CAN,P003425,P009864,8.533,-11,11,22
107,CAN,P003425,P010385,10.434,-7,20,27
107,CAN,P003425,P010452,13.067,-17,16,33
107,CAN,P003637,P005005,6.867,-7,12,19
107,CAN,P003637,P006588,3.433,1,13,12
107,CAN,P003637,P007560,2.95,2,8,6
107,CAN,P003637,P007644,5.084,-1,12,13
107,CAN,P003637,P008121,16.0,4,38,34
107,CAN,P003637,P009864,8.716,-3,21,24
107,CAN,P003637,P010385,14.018,0,29,29
107,CAN,P003637,P010452,14.084,-3,25,28
107,CAN,P004160,P005005,10.034,0,25,25
107,CAN,P004160,P006588,13.067,10,35,25
107,CAN,P004160,P007560,0.467,-2,0,2
107,CAN,P004160,P008121,4.65,5,10,5
107,CAN,P004160,P009864,5.633,5,13,8
107,CAN,P004160,P010385,9.051,0,22,22
107,CAN,P004160,P010452,1.617,-5,0,5
107,CAN,P005005,P006588,9.467,2,25,23
107,CAN,P005005,P007560,0.05,0,0,0
107,CAN,P005005,P007644,2.917,-2,7,9
107,CAN,P005005,P008121,0.133,0,0,0
107,CAN,P005005,P009864,0.983,0,3,3
107,CAN,P005005,P010385,15.918,-7,34,41
107,CAN,P005005,P010452,4.384,-7,5,12
107,CAN,P006588,P007560,1.25,-1,3,4
107,CAN,P006588,P008121,7.033,9,23,14
107,CAN,P006588,P009864,7.849,9,26,17
107,CAN,P006588,P010385,8.651,2,22,20
107,CAN,P007560,P007644,2.167,1,5,4
107,CAN,P007560,P008121,8.567,1,22,21
107,CAN,P007560,P009864,6.8,-2,17,19
107,CAN,P007560,P010385,1.817,3,5,2
107,CAN,P007560,P010452,5.2,1,14,13
107,CAN,P007644,P008121,2.167,1,5,4
107,CAN,P007644,P009864,0.4,-2,0,2
107,CAN,P007644,P010385,4.684,1,12,11
107,CAN,P008121,P009864,20.949,-4,45,49
107,CAN,P008121,P010385,7.284,7,17,10
107,CAN,P008121,P010452,18.9,-7,34,41
107,CAN,P009864,P010452,13.683,-11,22,33
107,CAN,P010385,P010452,9.601,-3,17,20
107,ULM,P005422,P006997,11.95,-1,21,22
107,ULM,P005422,P007952,5.6,-2,14,16
107,ULM,P005422,P010106,25.717,-1,60,61
107,ULM,P005422,P010582,21.284,9,55,46
107,ULM,P005422,P010726,7.3,-12,10,22
107,ULM,P005422,P011457,0.633,-5,1,6
107,ULM,P005422,P012603,20.517,-6,50,56
107,ULM,P005422,P012604,26.867,-5,57,62
107,ULM,P005422,P012703,10.0,-5,16,21
107,ULM,P006997,P007952,4.05,-1,9,10
107,ULM,P006997,P010106,11.016,-1,19,20
107,ULM,P006997,P010582,8.866,2,17,15
107,ULM,P006997,P010726,4.5,-6,6,12
107,ULM,P006997,P011457,3.499,-3,5,8
107,ULM,P006997,P012604,11.399,-3,17,20
107,ULM,P006997,P012703,6.516,-3,10,13
107,ULM,P007952,P010106,4.966,2,15,13
107,ULM,P007952,P010582,2.667,6,8,2
107,ULM,P007952,P010726,4.317,0,10,10
107,ULM,P007952,P011457,4.95,5,14,9
107,ULM,P007952,P012603,6.25,6,18,12
107,ULM,P007952,P012703,8.4,4,20,16
107,ULM,P010106,P010582,21.617,12,59,47
107,ULM,P010106,P010726,4.783,-9,6,15
107,ULM,P010106,P011457,6.649,-1,17,18
107,ULM,P010106,P012603,21.35,1,57,56
107,ULM,P010106,P012604,27.4,-2,61,63
107,ULM,P010106,P012703,5.966,-1,10,11
107,ULM,P010582,P011457,9.666,13,27,14
107,ULM,P010582,P012603,22.334,20,65,45
107,ULM,P010582,P012604,28.533,16,74,58
107,ULM,P010582,P012703,9.833,10,23,13
107,ULM,P010726,P011457,0.916,-6,0,6
107,ULM,P010726,P012603,3.333,-9,4,13
107,ULM,P010726,P012604,3.516,-15,0,15
107,ULM,P010726,P012703,2.667,-3,4,7
107,ULM,P011457,P012603,9.416,9,28,19
107,ULM,P011457,P012604,7.965,1,19,18
107,ULM,P011457,P012703,7.966,11,21,10
107,ULM,P012603,P012604,23.3,2,59,57
107,ULM,P012603,P012703,11.7,9,27,18
107,ULM,P012604,P012703,9.816,2,17,15
108,ARI,P003240,P004292,18.049,12,36,24
108,ARI,P003240,P010387,2.017,-1,2,3
108,ARI,P003240,P012616,7.0,2,9,7
108,ARI,P003240,P012702,14.65,17,34,17
108,ARI,P003240,P012707,12.684,-1,18,19
108,ARI,P003240,P012708,16.5,9,35,26
108,ARI,P003240,P012716,13.166,10,25,15
108,ARI,P003240,P012717,15.283,-4,22,26
108,ARI,P003240,P012722,4.684,-4,5,9
108,ARI,P003240,P012760,8.899,-4,10,14
108,ARI,P004292,P010387,2.45,1,5,4
108,ARI,P004292,P012616,5.0,2,7,5
108,ARI,P004292,P012702,13.233,9,33,24
108,ARI,P004292,P012707,7.65,2,14,12
108,ARI,P004292,P012708,14.033,11,35,24
108,ARI,P004292,P012716,12.249,7,30,23
108,ARI,P004292,P012717,15.116,-5,23,28
108,ARI,P004292,P012722,4.867,4,8,4
108,ARI,P004292,P012760,6.749,-3,9,12
108,ARI,P010387,P012707,2.45,1,5,4
108,ARI,P010387,P012716,0.433,2,3,1
108,ARI,P010387,P012722,2.45,1,5,4
108,ARI,P012616,P012702,8.1,1,13,12
108,ARI,P012616,P012707,12.467,0,16,16
108,ARI,P012616,P012708,4.967,2,6,4
108,ARI,P012616,P012716,13.1,3,19,16
108,ARI,P012616,P012717,1.617,0,0,0
108,ARI,P012616,P012722,1.267,0,0,0
108,ARI,P012616,P012760,5.35,2,6,4
108,ARI,P012702,P012707,9.901,0,14,14
108,ARI,P012702,P012708,11.45,13,30,17
108,ARI,P012702,P012716,13.317,7,31,24
108,ARI,P012702,P012717,8.217,1,17,16
108,ARI,P012707,P012708,11.718,2,15,13
108,ARI,P012707,P012716,15.5,3,24,21
108,ARI,P012707,P012717,5.934,-4,7,11
108,ARI,P012707,P012722,4.517,-2,8,10
108,ARI,P012707,P012760,8.383,3,11,8
108,ARI,P012708,P012716,12.317,14,29,15
108,ARI,P012708,P012717,13.767,-5,24,29
108,ARI,P012708,P012722,1.584,-6,0,6
108,ARI,P012708,P012760,11.4,4,18,14
108,ARI,P012716,P012717,4.533,-9,5,14
108,ARI,P012716,P012722,0.433,2,3,1
108,ARI,P012716,P012760,10.016,1,11,10
108,ARI,P012717,P012722,3.334,-3,3,6
108,ARI,P012717,P012760,7.199,-7,7,14
108,LKB,P002012,P004868,3.466,-4,7,11
108,LKB,P002012,P005521,26.415,4,48,44
108,LKB,P002012,P006230,14.433,2,23,21
108,LKB,P002012,P006901,8.083,-5,11,16
108,LKB,P002012,P007029,20.516,2,37,35
108,LKB,P002012,P010190,18.099,3,30,27
108,LKB,P002012,P010461,13.149,-2,25,27
108,LKB,P002012,P011329,6.167,0,11,11
108,LKB,P004868,P005521,10.9,-4,17,21
108,LKB,P004868,P006230,5.651,2,10,8
108,LKB,P004868,P006901,12.833,-4,17,21
108,LKB,P004868,P007029,9.184,-8,10,18
108,LKB,P004868,P010190,8.117,-10,4,14
108,LKB,P004868,P010461,9.699,-13,9,22
108,LKB,P004868,P011329,1.55,-3,2,5
108,LKB,P005521,P006230,19.0,6,33,27
108,LKB,P005521,P006901,14.066,-4,19,23
108,LKB,P005521,P007029,24.083,7,45,38
108,LKB,P005521,P010190,21.132,2,32,30
108,LKB,P005521,P010461,15.382,-4,25,29
108,LKB,P005521,P011329,6.55,1,13,12
108,LKB,P006230,P006901,9.717,-4,10,14
108,LKB,P006230,P007029,15.484,3,29,26
108,LKB,P006230,P010190,17.766,-1,25,26
108,LKB,P006230,P011329,0.417,0,2,2
108,LKB,P006901,P007029,8.217,-6,8,14
108,LKB,P006901,P010190,10.549,-12,7,19
108,LKB,P006901,P010461,8.799,-7,11,18
108,LKB,P006901,P011329,1.8,-2,1,3
108,LKB,P007029,P010190,21.183,-6,29,35
108,LKB,P007029,P010461,14.216,-7,18,25
108,LKB,P007029,P011329,5.917,-1,12,13
108,LKB,P010190,P010461,8.983,-8,9,17
108,LKB,P010190,P011329,1.167,-4,0,4
108,LKB,P010461,P011329,7.3,-3,11,14
109,BUD,P002740,P004945,3.467,-7,6,13
109,BUD,P002740,P006566,14.433,-2,31,33
109,BUD,P002740,P007398,4.516,-8,11,19
109,BUD,P002740,P009214,7.016,-6,19,25
109,BUD,P002740,P010248,12.233,-15,25,40
109,BUD,P002740,P010432,8.3,3,17,14
109,BUD,P002740,P011281,3.467,-7,6,13
109,BUD,P002740,P011935,13.517,-6,23,29
109,BUD,P002740,P012606,15.183,0,30,30
109,BUD,P004945,P006566,8.917,-11,13,24
109,BUD,P004945,P007398,16.05,-5,27,32
109,BUD,P004945,P009214,7.617,-7,13,20
109,BUD,P004945,P010248,15.384,-19,22,41
109,BUD,P004945,P010432,7.55,1,15,14
109,BUD,P004945,P011281,9.417,-17,13,30
109,BUD,P004945,P011935,9.817,-6,15,21
109,BUD,P004945,P012606,13.517,-1,24,25
109,BUD,P006566,P007398,7.383,-10,15,25
109,BUD,P006566,P009214,6.183,-15,10,25
109,BUD,P006566,P010248,11.133,-17,18,35
109,BUD,P006566,P010432,12.217,4,26,22
109,BUD,P006566,P011281,3.15,-10,2,12
109,BUD,P006566,P011935,11.667,7,25,18
109,BUD,P006566,P012606,18.317,2,36,34
109,BUD,P007398,P009214,6.033,-3,16,19
109,BUD,P007398,P010248,13.016,-14,23,37
109,BUD,P007398,P010432,7.55,1,15,14
109,BUD,P007398,P011281,4.383,-6,5,11
109,BUD,P007398,P011935,9.033,-5,13,18
109,BUD,P007398,P012606,14.3,-2,27,29
109,BUD,P009214,P010248,10.85,-10,24,34
109,BUD,P009214,P010432,1.633,-3,2,5
109,BUD,P009214,P011281,6.517,-4,13,17
109,BUD,P009214,P012606,4.083,-4,7,11
109,BUD,P010248,P011281,9.417,-17,13,30
109,BUD,P010248,P011935,11.717,-11,17,28
109,BUD,P010248,P012606,12.85,-5,22,27
109,BUD,P010432,P011935,10.3,6,21,15
109,BUD,P010432,P012606,15.85,4,32,28
109,BUD,P011281,P011935,1.317,-7,0,7
109,BUD,P011935,P012606,20.7,2,38,36
109,TTK,P000497,P005000,1.467,-4,2,6
109,TTK,P000497,P005685,0.883,0,0,0
109,TTK,P000497,P006693,11.35,11,30,19
109,TTK,P000497,P011239,10.467,11,30,19
109,TTK,P000497,P011834,11.35,11,30,19
