Gamecode,CODETEAM,J1,TIME,DELTA_SCORE,OFF,DEF
92,HTA,P010568,20.133,11,56,45
92,HTA,P011157,14.883,1,38,37
92,HTA,P011823,20.9,19,62,43
92,HTA,P012609,19.2,3,55,52
92,HTA,P012788,14.867,6,42,36
92,HTA,P013283,5.0,8,16,8
92,HTA,P013284,29.35,24,86,62
92,HTA,P013402,21.667,15,61,46
94,MAD,P003108,13.533,-14,21,35
94,MAD,P003733,10.317,8,28,20
94,MAD,P005791,16.85,-2,32,34
94,MAD,P005928,26.701,-9,52,61
94,MAD,P007027,23.299,-10,40,50
94,MAD,P009005,26.467,1,55,54
94,MAD,P011247,9.966,-12,15,27
94,MAD,P014006,12.816,-5,21,26
94,MAD,P014117,27.184,-8,55,63
94,MAD,P014169,20.05,-8,37,45
94,MAD,PTGB,12.817,-6,24,30
94,PAM,P005356,4.2,0,6,6
94,PAM,P005596,10.1,-4,19,23
94,PAM,P006643,10.7,1,25,24
94,PAM,P007527,15.233,2,31,29
94,PAM,P010042,23.0,14,54,40
94,PAM,P010393,19.767,0,36,36
94,PAM,P010444,17.149,12,46,34
94,PAM,P011078,20.749,16,52,36
94,PAM,P011217,25.099,12,58,46
94,PAM,P012738,20.799,11,47,36
94,PAM,P014115,21.016,-6,41,47
94,PAM,P014168,12.183,7,30,23
95,IST,P007109,22.149,-12,47,59
95,IST,P007200,32.283,-10,72,82
95,IST,P009549,30.832,-9,67,76
95,IST,P009754,21.051,-8,42,50
95,IST,P010318,15.184,-1,37,38
95,IST,P010391,33.099,-11,75,86
95,IST,P011201,6.518,4,15,11
95,IST,P012710,31.651,-1,72,73
95,IST,P014025,4.517,-2,11,13
95,IST,P014102,2.716,0,7,7
95,VIR,P001844,11.784,-1,24,25
95,VIR,P005422,23.084,9,62,53
95,VIR,P006739,15.834,2,37,35
95,VIR,P007947,24.167,8,62,54
95,VIR,P011051,24.117,11,67,56
95,VIR,P011987,26.768,8,69,61
95,VIR,P012585,12.417,5,29,24
95,VIR,P012687,19.584,0,43,43
95,VIR,P013374,22.367,8,58,50
95,VIR,P014005,9.183,-1,20,21
95,VIR,P014108,10.7,1,24,23
97,MCO,P000796,24.981,11,54,43
97,MCO,P000848,19.032,14,42,28
97,MCO,P004132,15.099,-15,24,39
97,MCO,P005985,27.848,3,58,55
97,MCO,P008099,22.932,-20,35,55
97,MCO,P010390,24.898,13,52,39
97,MCO,P011212,19.931,-11,30,41
97,MCO,P011226,19.315,-7,32,39
97,MCO,P011231,15.016,-13,22,35
97,MCO,P012515,10.933,15,31,16
97,PAR,P001932,27.567,4,54,50
97,PAR,P006760,24.501,-13,41,54
97,PAR,P008232,24.784,13,60,47
97,PAR,P011981,24.517,-6,46,52
97,PAR,P012167,3.066,-2,3,5
97,PAR,P012720,19.217,8,44,36
97,PAR,P012745,13.817,-13,13,26
97,PAR,P013370,31.801,5,68,63
97,PAR,P013667,16.834,10,37,27
97,PAR,P014007,13.901,4,24,20
93,PAN,P001926,21.866,13,60,47
93,PAN,P004088,18.866,2,48,46
93,PAN,P007866,21.632,9,59,50
93,PAN,P011085,2.85,0,9,9
93,PAN,P011204,25.366,13,75,62
93,PAN,P011209,0.633,-2,0,2
93,PAN,P011284,23.467,-4,58,62
93,PAN,P011442,5.266,8,14,6
93,PAN,P012608,21.333,-1,48,49
93,PAN,P012712,29.55,-4,68,72
93,PAN,P012774,29.166,-4,66,70
93,PRS,P004197,18.631,-9,43,52
93,PRS,P006904,10.316,3,24,21
93,PRS,P007993,18.182,-13,43,56
93,PRS,P009664,17.283,2,40,38
93,PRS,P010431,20.782,9,51,42
93,PRS,P011949,13.599,5,35,30
93,PRS,P012403,21.815,10,56,46
93,PRS,P012611,18.199,-16,39,55
93,PRS,P012612,3.966,-6,9,15
93,PRS,P012640,22.848,6,56,50
93,PRS,P013373,14.216,-10,30,40
93,PRS,P014008,20.148,-11,49,60
98,ASV,P003526,22.999,-14,35,49
98,ASV,P009556,13.983,-1,22,23
98,ASV,P010319,26.349,-2,53,55
98,ASV,P012268,7.366,-3,9,12
98,ASV,P012618,27.599,0,50,50
98,ASV,P012731,27.35,-7,50,57
98,ASV,P014013,32.833,-5,65,70
98,ASV,P014014,6.433,-3,11,14
98,ASV,P014088,35.083,-5,65,70
98,MIL,P001518,27.734,9,55,46
98,MIL,P003048,0.017,0,0,0
98,MIL,P006509,13.951,-4,26,30
98,MIL,P007056,22.534,9,52,43
98,MIL,P008985,29.05,1,54,53
98,MIL,P011064,15.152,2,29,27
98,MIL,P011199,17.45,-1,28,29
98,MIL,P011980,12.05,-2,24,26
98,MIL,P012593,32.767,11,65,54
98,MIL,P013384,29.3,15,67,52
99,BAR,P000925,23.75,-9,38,47
99,BAR,P001133,27.433,1,52,51
99,BAR,P002939,25.683,-6,44,50
99,BAR,P003196,16.25,10,37,27
99,BAR,P004888,22.034,2,42,40
99,BAR,P006435,14.317,7,31,24
99,BAR,P007464,13.517,-5,18,23
99,BAR,P009862,18.767,-11,25,36
99,BAR,P009948,5.8,10,17,7
99,BAR,P009992,15.133,2,32,30
99,BAR,P013269,12.533,2,28,26
99,BAR,P014134,4.783,2,11,9
99,MUN,P001288,24.517,10,47,37
99,MUN,P001557,18.267,-10,31,41
99,MUN,P004508,24.283,12,50,38
99,MUN,P004863,16.433,-14,24,38
99,MUN,P011244,22.067,10,45,35
99,MUN,P011836,18.083,4,37,33
99,MUN,P013290,15.483,-11,27,38
99,MUN,P013378,17.684,-8,30,38
99,MUN,P013383,13.65,-15,20,35
99,MUN,P013386,4.283,4,9,5
99,MUN,P014162,25.25,13,50,37
100,OLY,P001255,4.916,-1,12,13
100,OLY,P003469,28.499,7,70,63
100,OLY,P003941,20.45,17,54,37
100,OLY,P007853,15.233,-8,28,36
100,OLY,P008829,17.833,8,41,33
100,OLY,P008855,21.984,23,57,34
100,OLY,P009849,26.649,24,71,47
100,OLY,P011196,19.366,-3,38,41
100,OLY,P011218,2.016,3,5,2
100,OLY,P012610,17.716,-2,37,39
100,OLY,P013380,19.334,22,50,28
100,OLY,P013389,5.999,-5,12,17
100,ZAL,P002329,20.999,-9,45,54
100,ZAL,P002676,16.433,-24,23,47
100,ZAL,P005504,9.716,-3,12,15
100,ZAL,P007029,19.316,-8,34,42
100,ZAL,P007032,13.65,-3,23,26
100,ZAL,P007975,20.233,-19,33,52
100,ZAL,P008192,17.5,-9,39,48
100,ZAL,P009299,11.033,-4,28,32
100,ZAL,P011927,21.133,-5,36,41
100,ZAL,P011983,20.566,8,47,39
100,ZAL,P012878,21.733,-10,48,58
100,ZAL,P012977,7.683,1,22,21
101,HTA,P002580,29.834,-5,52,57
101,HTA,P009846,35.583,-3,63,66
101,HTA,P010568,16.166,0,27,27
101,HTA,P011157,18.517,-5,33,38
101,HTA,P011823,7.4,2,11,9
101,HTA,P012609,26.333,2,48,46
101,HTA,P012788,22.684,-12,35,47
101,HTA,P013283,2.55,-6,0,6
101,HTA,P013284,21.483,-1,35,36
101,HTA,P013402,19.45,-2,36,38
101,ULK,P002849,25.334,14,49,35
101,ULK,P006961,20.167,2,37,35
101,ULK,P007182,10.017,7,18,11
101,ULK,P007929,16.033,0,26,26
101,ULK,P009783,17.116,6,33,27
101,ULK,P009863,26.099,6,49,43
101,ULK,P011205,24.934,3,47,44
101,ULK,P012613,15.617,-8,32,40
101,ULK,P014015,12.449,-4,20,24
101,ULK,P014016,5.3,-1,5,6
101,ULK,P014124,26.934,5,54,49
102,BAS,P005713,15.499,1,37,36
102,BAS,P007230,27.866,-3,54,57
102,BAS,P008072,18.018,-7,34,41
102,BAS,P008173,12.735,-3,29,32
102,BAS,P010035,2.967,-2,3,5
102,BAS,P011948,16.283,-11,35,46
102,BAS,P012080,28.5,1,60,59
102,BAS,P014026,5.118,1,13,12
102,BAS,P014027,13.216,-3,28,31
102,BAS,P014086,29.516,-2,60,62
102,BAS,P014119,10.466,1,23,22
102,BAS,P014152,19.816,-3,39,42
102,TEL,P006835,30.967,-1,60,61
102,TEL,P011193,18.733,4,35,31
102,TEL,P011219,31.499,11,71,60
102,TEL,P013381,14.682,1,38,37
102,TEL,P013403,15.982,-2,31,33
102,TEL,P013699,23.683,3,59,56
102,TEL,P014012,19.916,3,51,48
102,TEL,P014123,21.133,7,53,46
102,TEL,P014127,23.4,4,47,43
103,PAM,P005596,8.784,10,29,19
103,PAM,P006643,17.416,4,45,41
103,PAM,P007527,14.933,-12,29,41
103,PAM,P010042,17.2,5,40,35
103,PAM,P010162,5.183,-3,5,8
103,PAM,P010393,26.983,-2,58,60
103,PAM,P010545,9.799,-7,17,24
103,PAM,P011078,21.165,-8,45,53
103,PAM,P011217,24.666,-2,53,55
103,PAM,P012738,21.416,-7,40,47
103,PAM,P014115,19.434,4,41,37
103,PAM,P014168,13.016,-2,28,30
103,PRS,P004197,15.917,1,33,32
103,PRS,P006904,5.45,-4,11,15
103,PRS,P007993,18.933,-6,38,44
103,PRS,P009664,21.068,10,52,42
103,PRS,P010431,21.384,5,49,44
103,PRS,P011949,16.7,-4,35,39
103,PRS,P012403,19.183,13,41,28
103,PRS,P012611,20.551,10,52,42
103,PRS,P012640,23.851,5,51,46
103,PRS,P013373,8.735,-3,20,23
103,PRS,P014008,16.15,-1,39,40
103,PRS,P014010,12.083,-6,29,35
104,MAD,P003108,18.1,-7,35,42
104,MAD,P003733,17.966,6,35,29
104,MAD,P005791,27.332,-3,54,57
104,MAD,P005928,26.349,-13,49,62
104,MAD,P007027,17.45,1,36,35
104,MAD,P007630,3.416,-2,8,10
104,MAD,P009005,15.999,-8,29,37
104,MAD,P011247,20.934,-7,39,46
104,MAD,P014006,16.05,-2,29,31
104,MAD,P014117,23.949,-8,48,56
104,MAD,P014169,6.434,1,11,10
104,MAD,PTGB,6.016,-8,12,20
104,PAN,P001926,25.283,3,54,51
104,PAN,P004088,22.916,6,53,47
104,PAN,P007866,13.233,3,32,29
104,PAN,P011085,13.7,5,28,23
104,PAN,P011204,1.6,-5,0,5
104,PAN,P011284,28.316,6,58,52
104,PAN,P011442,2.683,2,8,6
104,PAN,P012608,32.716,14,74,60
104,PAN,P012712,35.766,9,76,67
104,PAN,P012774,23.782,7,52,45
105,MCO,P000796,18.683,-2,33,35
105,MCO,P000848,6.834,1,12,11
105,MCO,P004132,25.467,-7,55,62
105,MCO,P005985,35.033,-16,68,84
105,MCO,P008099,24.233,-7,50,57
105,MCO,P010390,14.033,0,24,24
105,MCO,P011212,25.584,-12,49,61
105,MCO,P011226,27.467,-9,57,66
105,MCO,P011231,18.25,-7,40,47
105,MCO,P012515,4.416,-1,7,8
105,RED,P004007,24.632,17,62,45
105,RED,P004866,35.282,15,83,68
105,RED,P006240,13.884,0,28,28
105,RED,P007960,19.249,-1,36,37
105,RED,P009048,33.849,10,76,66
105,RED,P011982,31.416,18,79,61
105,RED,P012044,7.934,-8,13,21
105,RED,P014163,18.233,12,44,32
105,RED,PLCZ,15.516,-3,34,37
106,IST,P006372,4.433,-2,4,6
106,IST,P007109,25.516,16,62,46
106,IST,P007200,8.116,6,16,10
106,IST,P009549,31.85,8,67,59
106,IST,P009754,25.033,-10,40,50
106,IST,P010318,20.466,-11,27,38
106,IST,P010391,35.4,9,69,60
106,IST,P011201,13.399,-3,25,28
106,IST,P012710,32.066,1,57,56
106,IST,P014025,3.716,-4,3,7
106,MUN,P001288,24.084,-7,43,50
106,MUN,P001557,11.683,9,25,16
106,MUN,P004512,8.518,4,15,11
106,MUN,P004863,19.75,5,41,36
106,MUN,P009513,14.8,-4,25,29
106,MUN,P011244,22.65,-2,47,49
106,MUN,P011836,26.501,-14,42,56
106,MUN,P013290,15.917,5,29,24
106,MUN,P013378,21.184,-9,34,43
106,MUN,P013386,10.65,-1,15,16
106,MUN,P014162,24.268,4,44,40
107,DUB,P002661,15.949,-13,33,46
107,DUB,P003458,19.933,12,55,43
107,DUB,P003527,23.9,7,56,49
107,DUB,P003983,22.8,10,59,49
107,DUB,P008325,6.766,-15,11,26
107,DUB,P011194,25.9,-1,57,58
107,DUB,P011286,27.782,10,72,62
107,DUB,P012606,29.566,4,65,61
107,DUB,P012796,27.399,16,67,51
107,ZAL,P002329,17.068,-7,33,40
107,ZAL,P002676,32.552,1,75,74
107,ZAL,P005504,6.167,14,24,10
107,ZAL,P007029,30.168,6,75,69
107,ZAL,P007032,15.917,-15,27,42
107,ZAL,P007975,27.502,5,70,65
107,ZAL,P008192,24.435,-6,55,61
107,ZAL,P011927,17.1,-1,38,39
107,ZAL,P011983,9.717,-12,14,26
107,ZAL,P012878,19.384,-15,34,49
108,MIL,P001518,28.867,-1,62,63
108,MIL,P003048,14.067,5,32,27
108,MIL,P004004,21.282,-7,48,55
108,MIL,P006509,16.65,-3,34,37
108,MIL,P007056,21.416,0,43,43
108,MIL,P008985,27.965,5,64,59
108,MIL,P011064,10.4,-1,20,21
108,MIL,P012593,29.599,2,68,66
108,MIL,P013384,29.749,5,69,64
108,OLY,P003469,24.432,-9,48,57
108,OLY,P003941,27.166,-2,58,60
108,OLY,P007853,10.033,3,20,17
108,OLY,P008829,21.383,14,58,44
108,OLY,P008855,29.966,-4,67,71
108,OLY,P009849,33.999,5,79,74
108,OLY,P011196,7.017,-5,10,15
108,OLY,P012610,22.849,11,59,48
108,OLY,P013380,18.183,-12,30,42
108,OLY,P013389,4.967,-6,6,12
109,BAR,P000925,23.384,16,53,37
109,BAR,P001133,24.367,19,54,35
109,BAR,P002939,20.784,5,45,40
109,BAR,P003196,15.317,-9,32,41
109,BAR,P004888,22.15,-10,46,56
109,BAR,P006435,19.283,-3,44,47
109,BAR,P007464,20.684,0,47,47
109,BAR,P009862,21.084,5,45,40
109,BAR,P009948,2.417,6,6,0
109,BAR,P009992,18.484,1,42,41
109,BAR,P013269,12.051,5,26,21
109,VIR,P001844,8.083,-7,16,23
109,VIR,P005422,28.016,4,65,61
109,VIR,P006739,17.05,0,35,35
109,VIR,P007947,22.95,-7,46,53
109,VIR,P011051,17.617,-14,26,40
109,VIR,P011987,20.1,-4,36,40
109,VIR,P012585,19.9,-3,45,48
109,VIR,P012687,21.267,-3,40,43
109,VIR,P013374,26.783,-12,52,64
109,VIR,P014005,7.317,2,16,14
109,VIR,P014108,10.917,9,28,19
110,ASV,P003526,27.333,-11,58,69
110,ASV,P009556,13.916,-7,20,27
110,ASV,P010319,26.217,13,66,53
110,ASV,P012268,3.067,-7,4,11
110,ASV,P012618,18.583,13,51,38
110,ASV,P012731,21.234,-8,38,46
110,ASV,P013371,19.434,12,47,35
110,ASV,P014013,25.367,0,61,61
110,ASV,P014014,13.499,-5,19,24
110,ASV,P014088,31.35,5,76,71
110,PAR,P001932,17.517,2,43,41
110,PAR,P006760,22.817,13,56,43
110,PAR,P008232,34.167,6,79,73
110,PAR,P010581,28.934,-12,54,66
110,PAR,P012720,32.101,-10,66,76
110,PAR,P012943,0.05,-3,0,3
110,PAR,P012997,0.05,-3,0,3
110,PAR,P013370,27.801,2,67,65
110,PAR,P013667,13.1,5,26,21
110,PAR,P014007,23.468,-5,44,49
111,ASV,P003526,19.116,-9,25,34
111,ASV,P009556,6.15,-7,8,15
111,ASV,P010316,14.7,-12,16,28
111,ASV,P010319,23.516,-21,25,46
111,ASV,P012268,10.55,-5,16,21
111,ASV,P012618,18.781,-22,21,43
111,ASV,P012731,19.666,-3,30,33
111,ASV,P013371,13.716,-12,17,29
111,ASV,P014013,25.933,-20,25,45
111,ASV,P014014,11.766,-7,19,26
111,ASV,P014088,22.848,-31,37,68
111,ASV,PKLT,13.248,-11,21,32
111,MCO,P000796,16.884,17,40,23
111,MCO,P000848,17.034,12,28,16
111,MCO,P004132,15.95,11,34,23
111,MCO,P005985,21.917,19,52,33
111,MCO,P008099,24.934,14,46,32
111,MCO,P008161,13.184,12,29,17
111,MCO,P010390,14.851,11,30,19
111,MCO,P011212,21.817,22,53,31
111,MCO,P011226,21.117,17,44,27
111,MCO,P011231,19.3,9,31,22
111,MCO,P011935,9.2,10,20,10
111,MCO,P012515,3.817,6,13,7
112,BAR,P000925,25.55,-11,39,50
112,BAR,P001133,13.583,-10,14,24
112,BAR,P002939,24.068,-1,47,48
112,BAR,P003196,12.217,7,26,19
112,BAR,P004888,15.716,-9,21,30
112,BAR,P006435,26.7,10,54,44
112,BAR,P006568,2.233,3,8,5
112,BAR,P007464,23.133,4,48,44
112,BAR,P009862,22.833,-14,33,47
112,BAR,P009992,11.883,1,21,20
112,BAR,P013269,18.8,10,43,33
112,BAR,P014134,3.284,5,11,6
112,IST,P007109,21.499,-2,39,41
112,IST,P008176,6.833,0,12,12
112,IST,P009549,33.633,1,63,62
112,IST,P009754,32.482,4,61,57
112,IST,P010318,21.233,-3,39,42
112,IST,P010391,35.166,15,68,53
112,IST,P011201,7.183,-15,10,25
112,IST,P012710,32.749,9,60,51
112,IST,P014025,7.233,1,16,15
112,IST,P014102,1.984,-5,2,7
113,HTA,P002580,18.8,13,52,39
113,HTA,P004161,2.984,-7,2,9
113,HTA,P004846,2.167,-3,2,5
113,HTA,P008858,9.983,3,25,22
113,HTA,P009846,28.867,33,84,51
113,HTA,P010568,23.368,4,56,52
113,HTA,P011157,18.517,8,50,42
113,HTA,P012609,24.017,4,59,55
113,HTA,P012788,22.1,20,59,39
113,HTA,P013283,3.201,-2,8,10
113,HTA,P013284,23.818,29,71,42
113,HTA,P013402,22.183,8,57,49
113,MIL,P001518,19.267,6,52,46
113,MIL,P003048,17.016,-21,25,46
113,MIL,P004004,16.349,-24,27,51
113,MIL,P006277,17.2,-2,42,44
113,MIL,P006509,3.683,-3,7,10
113,MIL,P007831,25.401,-22,45,67
113,MIL,P008985,21.984,-1,54,55
113,MIL,P008987,20.767,-20,36,56
113,MIL,P011064,3.583,0,7,7
113,MIL,P012593,29.084,-15,62,77
113,MIL,P013384,25.666,-8,58,66
114,DUB,P002661,8.901,-18,7,25
114,DUB,P003458,8.318,-15,7,22
114,DUB,P003527,30.167,-7,72,79
114,DUB,P003983,7.818,-7,10,17
114,DUB,P008325,8.6,-4,13,17
114,DUB,P011194,32.551,-10,76,86
114,DUB,P012606,30.335,-15,69,84
114,DUB,P012795,12.818,-11,17,28
114,DUB,P012796,28.335,-5,68,73
114,DUB,P014031,4.6,-3,7,10
114,DUB,P014157,20.55,1,51,50
114,DUB,P014177,7.017,-11,13,24
114,PAN,P001926,21.134,16,58,42
114,PAN,P002328,4.7,-6,5,11
114,PAN,P004088,7.633,-4,18,22
114,PAN,P007866,22.651,11,58,47
114,PAN,P011085,15.451,18,43,25
114,PAN,P011204,21.535,17,60,43
114,PAN,P011209,10.967,9,28,19
114,PAN,P011284,30.05,7,75,68
114,PAN,P011442,2.283,-3,0,3
114,PAN,P012608,16.683,-3,37,40
114,PAN,P012712,14.934,14,41,27
114,PAN,P012774,31.984,29,92,63
115,MAD,P003108,14.618,-1,29,30
115,MAD,P003733,12.017,-3,23,26
115,MAD,P005791,24.934,5,66,61
115,MAD,P005928,24.551,1,63,62
115,MAD,P007027,21.501,-4,58,62
115,MAD,P007630,15.068,-4,34,38
115,MAD,P009005,28.434,4,76,72
115,MAD,P011247,15.785,9,46,37
115,MAD,P014006,5.717,-4,10,14
115,MAD,P014117,29.818,2,80,78
115,MAD,PTGB,7.567,0,15,15
115,ZAL,P002329,29.101,1,75,74
115,ZAL,P002676,3.867,-3,5,8
115,ZAL,P005504,14.217,11,33,22
115,ZAL,P007029,19.767,-10,37,47
115,ZAL,P007032,20.702,-1,56,57
115,ZAL,P007975,26.267,9,77,68
115,ZAL,P008192,29.502,3,78,75
115,ZAL,P009299,2.5,-2,4,6
115,ZAL,P011927,15.234,-7,35,42
115,ZAL,P011983,18.035,5,49,44
115,ZAL,P012878,20.818,-11,46,57
116,BAS,P005713,17.617,7,42,35
116,BAS,P007230,20.433,13,46,33
116,BAS,P008072,19.0,2,41,39
116,BAS,P008173,11.783,1,27,26
116,BAS,P010035,6.134,3,16,13
116,BAS,P011948,23.583,19,58,39
116,BAS,P012080,22.633,15,54,39
116,BAS,P014026,1.95,2,7,5
116,BAS,P014027,21.0,20,54,34
116,BAS,P014086,15.417,5,34,29
116,BAS,P014119,19.734,12,51,39
116,BAS,P014152,20.716,11,45,34
116,MUN,P001288,25.616,-7,53,60
116,MUN,P004508,21.751,-21,35,56
116,MUN,P004863,14.834,-15,22,37
116,MUN,P007201,16.183,2,34,32
116,MUN,P009513,16.583,2,34,32
116,MUN,P011244,5.584,-4,12,16
116,MUN,P011836,14.384,-15,20,35
116,MUN,P013290,26.383,-10,53,63
116,MUN,P013378,12.633,-14,18,32
116,MUN,P013383,13.7,-13,23,36
116,MUN,P013386,4.533,-7,4,11
116,MUN,P014162,27.816,-8,57,65
117,OLY,P001255,7.799,9,27,18
117,OLY,P003469,27.316,4,63,59
117,OLY,P003941,19.999,-11,38,49
117,OLY,P006591,19.449,-6,44,50
117,OLY,P008829,12.682,8,35,27
117,OLY,P008855,20.549,18,54,36
117,OLY,P009849,22.899,-11,39,50
117,OLY,P011196,19.832,23,60,37
117,OLY,P012610,21.982,20,65,45
117,OLY,P013380,27.483,6,65,59
117,PRS,P004197,26.534,5,71,66
117,PRS,P004655,11.433,8,31,23
117,PRS,P006904,3.251,-4,8,12
117,PRS,P007993,15.1,-10,26,36
117,PRS,P009664,17.483,-4,44,48
117,PRS,P010431,23.434,-1,57,58
117,PRS,P011949,13.251,-9,16,25
117,PRS,P012403,16.3,-17,26,43
117,PRS,P012611,19.567,-19,31,50
117,PRS,P014008,28.0,2,73,71
117,PRS,P014010,12.268,-3,29,32
117,PRS,P014178,13.384,-8,18,26
118,PAR,P001932,14.283,-20,17,37
118,PAR,P006760,30.667,4,80,76
118,PAR,P008232,8.433,-17,6,23
118,PAR,P010581,14.05,-20,12,32
118,PAR,P011981,21.383,2,53,51
118,PAR,P012167,3.217,0,11,11
118,PAR,P012720,35.366,-8,77,85
118,PAR,P012997,2.1,-5,2,7
118,PAR,P013370,26.717,-2,61,63
118,PAR,P013667,14.734,-2,39,41
118,PAR,P014007,29.05,8,77,69
118,ULK,P002849,23.133,17,54,37
118,ULK,P006961,24.149,16,60,44
118,ULK,P007182,15.068,15,42,27
118,ULK,P009783,16.434,-1,40,41
118,ULK,P009863,24.784,-3,60,63
118,ULK,P011205,27.584,6,66,60
118,ULK,P012613,28.701,-2,71,73
118,ULK,P014015,9.834,-5,26,31
118,ULK,P014016,6.184,-1,17,18
118,ULK,P014124,24.134,18,59,41
120,TEL,P007990,21.984,6,49,43
120,TEL,P011193,16.901,-14,33,47
120,TEL,P011219,24.117,-10,55,65
120,TEL,P013289,25.784,2,62,60
120,TEL,P013381,18.167,0,42,42
120,TEL,P013699,14.967,0,38,38
120,TEL,P014120,15.25,-8,30,38
120,TEL,P014121,6.267,-1,11,12
120,TEL,P014123,27.951,-14,61,75
120,TEL,P014127,28.617,-11,64,75
120,VIR,P001844,13.884,-3,27,30
120,VIR,P005422,20.883,-7,48,55
120,VIR,P006739,16.583,-1,38,39
120,VIR,P007947,23.417,11,61,50
120,VIR,P011816,6.133,1,13,12
120,VIR,P011987,24.8,10,68,58
120,VIR,P012585,15.966,1,35,34
120,VIR,P012687,14.967,15,39,24
120,VIR,P013374,24.933,13,65,52
120,VIR,P014005,29.35,12,78,66
120,VIR,P014108,9.084,-2,23,25
119,PAM,P006643,14.95,11,39,28
119,PAM,P007527,16.567,5,30,25
119,PAM,P010042,21.933,-2,41,43
119,PAM,P010393,18.367,0,39,39
119,PAM,P010444,23.068,1,45,44
119,PAM,P010545,5.034,-1,9,10
119,PAM,P011078,20.601,2,39,37
119,PAM,P011217,25.05,-8,37,45
119,PAM,P012738,22.298,3,43,40
119,PAM,P014115,20.899,1,42,41
119,PAM,P014168,11.233,3,16,13
119,RED,P004007,12.401,-6,16,22
119,RED,P004866,30.0,3,52,49
119,RED,P006240,3.217,-5,4,9
119,RED,P007960,5.45,-2,9,11
119,RED,P009048,31.083,0,62,62
119,RED,P011982,23.0,-5,37,42
119,RED,P012044,5.3,-2,9,11
119,RED,P012201,30.933,0,62,62
119,RED,P013363,22.183,-12,36,48
119,RED,P014163,22.65,7,46,39
119,RED,PLCZ,13.783,7,32,25
121,DUB,P002661,31.268,9,74,65
121,DUB,P003458,23.051,5,49,44
121,DUB,P003527,16.935,-18,30,48
121,DUB,P008325,13.9,-4,27,31
121,DUB,P011194,29.017,1,70,69
121,DUB,P012606,27.234,16,73,57
121,DUB,P012795,26.834,15,66,51
121,DUB,P012796,13.5,-2,32,34
121,DUB,P014141,10.317,-11,13,24
121,DUB,P014157,7.949,-6,16,22
121,PRS,P004197,5.234,-10,5,15
121,PRS,P004655,17.133,-3,40,43
121,PRS,P007993,17.734,-6,33,39
121,PRS,P009664,21.85,5,56,51
121,PRS,P010431,21.651,-2,52,54
121,PRS,P012403,13.117,7,29,22
121,PRS,P012611,17.983,6,42,36
121,PRS,P012640,19.835,-8,39,47
121,PRS,P013373,9.684,-3,20,23
121,PRS,P014008,21.783,7,56,49
121,PRS,P014009,13.968,-5,26,31
121,PRS,P014178,20.033,7,47,40
122,HTA,P002580,26.4,2,58,56
122,HTA,P009846,32.534,3,61,58
122,HTA,P010568,25.334,1,47,46
122,HTA,P011157,14.517,-2,25,27
122,HTA,P012609,26.951,0,46,46
122,HTA,P012788,22.15,-2,44,46
122,HTA,P013284,25.801,-6,44,50
122,HTA,P013402,26.318,-1,45,46
122,MAD,P003108,22.734,2,44,42
122,MAD,P003733,15.5,1,33,32
122,MAD,P005791,27.833,-5,50,55
122,MAD,P005928,24.734,0,44,44
122,MAD,P007027,21.333,0,37,37
122,MAD,P007630,12.167,6,25,19
122,MAD,P009005,21.15,-1,36,37
122,MAD,P011247,14.216,3,30,27
122,MAD,P014006,15.184,-1,32,33
122,MAD,P014117,18.699,1,35,34
122,MAD,PTGB,6.45,-1,9,10
123,PAN,P001926,18.683,26,52,26
123,PAN,P002328,3.583,-2,9,11
123,PAN,P004451,3.283,-4,7,11
123,PAN,P007866,22.483,19,56,37
123,PAN,P011085,19.383,4,37,33
123,PAN,P011204,28.501,23,67,44
123,PAN,P011209,5.35,8,13,5
123,PAN,P011284,22.9,10,54,44
123,PAN,P011442,8.933,-3,16,19
123,PAN,P012608,14.85,-9,26,35
123,PAN,P012712,21.118,20,44,24
123,PAN,P012774,30.933,18,74,56
123,PAR,P001932,8.415,-15,8,23
123,PAR,P004761,23.433,-4,46,50
123,PAR,P006760,20.881,-14,30,44
123,PAR,P008232,13.166,-5,22,27
123,PAR,P010581,9.999,1,19,18
123,PAR,P011981,15.849,-11,29,40
123,PAR,P012720,27.098,-15,48,63
123,PAR,P012745,21.815,-13,42,55
123,PAR,P012997,1.133,-2,0,2
123,PAR,P013370,16.149,-13,27,40
123,PAR,P013667,14.149,-12,21,33
123,PAR,P014007,27.898,-7,53,60
124,MUN,P001288,22.102,-33,25,58
124,MUN,P001557,19.117,3,40,37
124,MUN,P004508,24.418,-23,37,60
124,MUN,P004863,15.75,-2,27,29
124,MUN,P007201,12.784,-20,15,35
124,MUN,P009513,15.867,-10,27,37
124,MUN,P011244,14.601,1,28,27
124,MUN,P011836,22.085,-30,26,56
124,MUN,P013290,19.134,2,39,37
124,MUN,P013383,11.417,-6,19,25
124,MUN,P014162,22.735,-12,37,49
124,PAM,P006643,21.951,14,47,33
124,PAM,P007527,17.184,15,40,25
124,PAM,P010042,22.817,11,50,39
124,PAM,P010393,20.001,11,45,34
124,PAM,P010444,14.284,23,40,17
124,PAM,P010545,13.418,8,29,21
124,PAM,P011078,16.117,12,42,30
124,PAM,P011217,18.05,12,43,31
124,PAM,P012738,19.066,7,40,33
124,PAM,P014115,23.884,14,48,34
124,PAM,P014168,13.233,3,26,23
